Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Receptions
89.0,20.0,Garrett Wilson,Ohio St.,518,2021-22,6,"[6, 7, 8, 10, 11, 12]","['10/09/2021', '10/23/2021', '10/30/2021', '11/13/2021', '11/20/2021', '11/27/2021']","['Maryland', 'Indiana', 'Penn St.', 'Purdue', 'Michigan St.', 'Michigan']","[5.0, 5.0, 7.0, 10.0, 7.0, 10.0]"
216.0,45.0,Chris Olave,Ohio St.,518,2021-22,4,"[9, 10, 11, 12]","['11/06/2021', '11/13/2021', '11/20/2021', '11/27/2021']","['Nebraska', 'Purdue', 'Michigan St.', 'Michigan']","[7.0, 9.0, 7.0, 7.0]"
1469.0,251.0,Marvin Harrison Jr.,Ohio St.,518,2021-22,1,[13],['01/01/2022'],['Utah'],[6.0]
38.0,11.0,Jaxon Smith-Njigba,Ohio St.,518,2021-22,8,"[6, 7, 8, 9, 10, 11, 12, 13]","['10/09/2021', '10/23/2021', '10/30/2021', '11/06/2021', '11/13/2021', '11/20/2021', '11/27/2021', '01/01/2022']","['Maryland', 'Indiana', 'Penn St.', 'Nebraska', 'Purdue', 'Michigan St.', 'Michigan', 'Utah']","[5.0, 6.0, 6.0, 15.0, 9.0, 10.0, 11.0, 15.0]"
699.0,130.0,Isiah Cox,Ohio,519,2021-22,2,"[8, 9]","['10/23/2021', '11/02/2021']","['Kent St.', 'Miami (OH)']","[7.0, 6.0]"
1469.0,251.0,Jerome Buckner,Ohio,519,2021-22,1,[1],['09/04/2021'],['Syracuse'],[7.0]
699.0,130.0,Tyler Walton,Ohio,519,2021-22,2,"[2, 3]","['09/11/2021', '09/16/2021']","['Duquesne', 'Louisiana']","[6.0, 5.0]"
1469.0,251.0,Cameron Odom,Ohio,519,2021-22,1,[4],['09/25/2021'],['Northwestern'],[5.0]
699.0,130.0,O'Shaan Allison,Ohio,519,2021-22,2,"[8, 9]","['10/23/2021', '11/02/2021']","['Kent St.', 'Miami (OH)']","[7.0, 5.0]"
1469.0,251.0,JP Richardson,Oklahoma St.,521,2021-22,1,[14],['12/04/2021'],['Baylor'],[5.0]
216.0,45.0,Tay Martin,Oklahoma St.,521,2021-22,4,"[1, 4, 5, 6]","['09/04/2021', '09/25/2021', '10/02/2021', '10/16/2021']","['Missouri St.', 'Kansas St.', 'Baylor', 'Texas']","[6.0, 9.0, 6.0, 6.0]"
699.0,130.0,Brennan Presley,Oklahoma St.,521,2021-22,2,"[9, 10]","['11/06/2021', '11/13/2021']","['West Virginia', 'TCU']","[6.0, 6.0]"
1469.0,251.0,Blaine Green,Oklahoma St.,521,2021-22,1,[12],['11/27/2021'],['Oklahoma'],[5.0]
1469.0,251.0,Dezmon Jackson,Oklahoma St.,521,2021-22,1,[14],['12/04/2021'],['Baylor'],[7.0]
1469.0,251.0,Jaylen Warren,Oklahoma St.,521,2021-22,1,[15],['01/01/2022'],['Notre Dame'],[6.0]
1469.0,251.0,Eric Gray,Oklahoma,522,2021-22,1,[13],['12/29/2021'],['Oregon'],[5.0]
1469.0,251.0,Mike Woods,Oklahoma,522,2021-22,1,[4],['09/25/2021'],['West Virginia'],[8.0]
1469.0,251.0,Mario Williams,Oklahoma,522,2021-22,1,[9],['10/30/2021'],['Texas Tech'],[5.0]
1469.0,251.0,Marvin Mims Jr.,Oklahoma,522,2021-22,1,[6],['10/09/2021'],['Texas'],[5.0]
1469.0,251.0,Jadon Haselwood,Oklahoma,522,2021-22,1,[7],['10/16/2021'],['TCU'],[6.0]
1469.0,251.0,Isiah Paige,Old Dominion,523,2021-22,1,[10],['11/13/2021'],['Fla. Atlantic'],[5.0]
699.0,130.0,Ali Jennings,Old Dominion,523,2021-22,2,"[12, 13]","['11/27/2021', '12/20/2021']","['Charlotte', 'Tulsa']","[9.0, 6.0]"
89.0,20.0,Zack Kuntz,Old Dominion,523,2021-22,6,"[7, 8, 9, 10, 11, 12]","['10/16/2021', '10/30/2021', '11/06/2021', '11/13/2021', '11/20/2021', '11/27/2021']","['Western Ky.', 'Louisiana Tech', 'FIU', 'Fla. Atlantic', 'Middle Tenn.', 'Charlotte']","[9.0, 8.0, 9.0, 5.0, 8.0, 5.0]"
1469.0,251.0,Luke Musgrave,Oregon St.,528,2021-22,1,[12],['11/27/2021'],['Oregon'],[7.0]
699.0,130.0,Trevon Bradford,Oregon St.,528,2021-22,2,"[7, 8]","['10/23/2021', '10/30/2021']","['Utah', 'California']","[6.0, 6.0]"
1469.0,251.0,Anthony Gould,Oregon St.,528,2021-22,1,[2],['09/11/2021'],['Hawaii'],[7.0]
1469.0,251.0,Tyjon Lindsey,Oregon St.,528,2021-22,1,[4],['09/25/2021'],['Southern California'],[5.0]
1469.0,251.0,Tre'Shaun Harrison,Oregon St.,528,2021-22,1,[10],['11/13/2021'],['Stanford'],[5.0]
1469.0,251.0,Zeriah Beason,Oregon St.,528,2021-22,1,[12],['11/27/2021'],['Oregon'],[5.0]
1469.0,251.0,Trey Lowe,Oregon St.,528,2021-22,1,[9],['11/06/2021'],['Colorado'],[5.0]
1469.0,251.0,Kris Hutson,Oregon,529,2021-22,1,[14],['12/29/2021'],['Oklahoma'],[6.0]
1469.0,251.0,Mycah Pittman,Oregon,529,2021-22,1,[7],['10/23/2021'],['UCLA'],[5.0]
1469.0,251.0,Travis Dye,Oregon,529,2021-22,1,[14],['12/29/2021'],['Oklahoma'],[5.0]
699.0,130.0,Devon Williams,Oregon,529,2021-22,2,"[11, 12]","['11/20/2021', '11/27/2021']","['Utah', 'Oregon St.']","[5.0, 6.0]"
13.0,4.0,Jahan Dotson,Penn St.,539,2021-22,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['09/04/2021', '09/11/2021', '09/18/2021', '09/25/2021', '10/02/2021', '10/09/2021', '10/23/2021', '10/30/2021', '11/06/2021', '11/13/2021']","['Wisconsin', 'Ball St.', 'Auburn', 'Villanova', 'Indiana', 'Iowa', 'Illinois', 'Ohio St.', 'Maryland', 'Michigan']","[5.0, 5.0, 10.0, 7.0, 8.0, 8.0, 6.0, 11.0, 11.0, 9.0]"
381.0,75.0,Parker Washington,Penn St.,539,2021-22,3,"[2, 3, 4]","['09/11/2021', '09/18/2021', '09/25/2021']","['Ball St.', 'Auburn', 'Villanova']","[6.0, 8.0, 5.0]"
1469.0,251.0,Keyvone Lee,Penn St.,539,2021-22,1,[12],['11/27/2021'],['Michigan St.'],[5.0]
1469.0,251.0,KeAndre Lambert-Smith,Penn St.,539,2021-22,1,[6],['10/09/2021'],['Iowa'],[5.0]
1469.0,251.0,Noah Cain,Penn St.,539,2021-22,1,[1],['09/04/2021'],['Wisconsin'],[5.0]
1469.0,251.0,Taysir Mack,Pittsburgh,545,2021-22,1,[8],['10/30/2021'],['Miami (FL)'],[5.0]
1469.0,251.0,Shocky Jacques-Louis,Pittsburgh,545,2021-22,1,[9],['11/06/2021'],['Duke'],[6.0]
1469.0,251.0,Gavin Bartholomew,Pittsburgh,545,2021-22,1,[12],['11/27/2021'],['Syracuse'],[5.0]
699.0,130.0,Jared Wayne,Pittsburgh,545,2021-22,2,"[8, 9]","['10/30/2021', '11/06/2021']","['Miami (FL)', 'Duke']","[6.0, 5.0]"
1.0,1.0,Jordan Addison,Pittsburgh,545,2021-22,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","['09/04/2021', '09/11/2021', '09/18/2021', '09/25/2021', '10/02/2021', '10/16/2021', '10/23/2021', '10/30/2021', '11/06/2021', '11/11/2021', '11/20/2021', '11/27/2021', '12/04/2021', '12/30/2021']","['Massachusetts', 'Tennessee', 'Western Mich.', 'New Hampshire', 'Georgia Tech', 'Virginia Tech', 'Clemson', 'Miami (FL)', 'Duke', 'North Carolina', 'Virginia', 'Syracuse', 'Wake Forest', 'Michigan St.']","[5.0, 6.0, 6.0, 6.0, 6.0, 5.0, 5.0, 8.0, 7.0, 6.0, 14.0, 11.0, 8.0, 7.0]"
1469.0,251.0,Lucas Krull,Pittsburgh,545,2021-22,1,[12],['11/27/2021'],['Syracuse'],[6.0]
7.0,2.0,David Bell,Purdue,559,2021-22,11,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12]","['09/04/2021', '09/11/2021', '09/18/2021', '10/02/2021', '10/16/2021', '10/23/2021', '10/30/2021', '11/06/2021', '11/13/2021', '11/20/2021', '11/27/2021']","['Oregon St.', 'UConn', 'Notre Dame', 'Minnesota', 'Iowa', 'Wisconsin', 'Nebraska', 'Michigan St.', 'Ohio St.', 'Northwestern', 'Indiana']","[8.0, 6.0, 7.0, 6.0, 11.0, 6.0, 9.0, 11.0, 11.0, 12.0, 6.0]"
1469.0,251.0,Broc Thompson,Purdue,559,2021-22,1,[13],['12/30/2021'],['Tennessee'],[7.0]
699.0,130.0,King Doerue,Purdue,559,2021-22,2,"[3, 5]","['09/18/2021', '10/02/2021']","['Notre Dame', 'Minnesota']","[6.0, 6.0]"
1469.0,251.0,TJ Sheffield,Purdue,559,2021-22,1,[6],['10/16/2021'],['Iowa'],[8.0]
1469.0,251.0,Garrett Miller,Purdue,559,2021-22,1,[9],['11/06/2021'],['Michigan St.'],[8.0]
699.0,130.0,Payne Durham,Purdue,559,2021-22,2,"[6, 7]","['10/16/2021', '10/23/2021']","['Iowa', 'Wisconsin']","[5.0, 9.0]"
381.0,75.0,Milton Wright,Purdue,559,2021-22,3,"[10, 11, 12]","['11/13/2021', '11/20/2021', '11/27/2021']","['Ohio St.', 'Northwestern', 'Indiana']","[7.0, 8.0, 6.0]"
381.0,75.0,Jackson Anthrop,Purdue,559,2021-22,3,"[8, 9, 10]","['10/30/2021', '11/06/2021', '11/13/2021']","['Nebraska', 'Michigan St.', 'Ohio St.']","[6.0, 6.0, 7.0]"
699.0,130.0,August Pitre III,Rice,574,2021-22,2,"[10, 11]","['11/13/2021', '11/20/2021']","['Western Ky.', 'UTEP']","[9.0, 5.0]"
1469.0,251.0,Jordan Myers,Rice,574,2021-22,1,[2],['09/11/2021'],['Houston'],[5.0]
1469.0,251.0,Jack Bradley,Rice,574,2021-22,1,[5],['10/02/2021'],['Southern Miss.'],[5.0]
1469.0,251.0,Cedric Patterson III,Rice,574,2021-22,1,[12],['11/27/2021'],['Louisiana Tech'],[5.0]
142.0,34.0,Jake Bailey,Rice,574,2021-22,5,"[7, 8, 9, 10, 11]","['10/23/2021', '10/30/2021', '11/06/2021', '11/13/2021', '11/20/2021']","['UAB', 'North Texas', 'Charlotte', 'Western Ky.', 'UTEP']","[6.0, 10.0, 7.0, 5.0, 5.0]"
1469.0,251.0,Johnny Langan,Rutgers,587,2021-22,1,[13],['12/31/2021'],['Wake Forest'],[6.0]
1469.0,251.0,Shameen Jones,Rutgers,587,2021-22,1,[8],['10/30/2021'],['Illinois'],[5.0]
1469.0,251.0,Brandon Sanders,Rutgers,587,2021-22,1,[5],['10/02/2021'],['Ohio St.'],[7.0]
216.0,45.0,Bo Melton,Rutgers,587,2021-22,4,"[7, 8, 9, 10]","['10/16/2021', '10/30/2021', '11/06/2021', '11/13/2021']","['Northwestern', 'Illinois', 'Wisconsin', 'Indiana']","[8.0, 5.0, 6.0, 5.0]"
216.0,45.0,Jesse Matthews,San Diego St.,626,2021-22,4,"[11, 12, 13, 14]","['11/19/2021', '11/26/2021', '12/04/2021', '12/21/2021']","['UNLV', 'Boise St.', 'Utah St.', 'UTSA']","[9.0, 9.0, 8.0, 11.0]"
699.0,130.0,Elijah Kothe,San Diego St.,626,2021-22,2,"[10, 11]","['11/13/2021', '11/19/2021']","['Nevada', 'UNLV']","[6.0, 5.0]"
699.0,130.0,Daniel Bellinger,San Diego St.,626,2021-22,2,"[9, 10]","['11/06/2021', '11/13/2021']","['Hawaii', 'Nevada']","[5.0, 5.0]"
1469.0,220.0,Myron Mitchell,UAB,9,2020-21,1,[4],['10/03/2020'],['UTSA'],[6.0]
1469.0,220.0,Trea Shropshire,UAB,9,2020-21,1,[9],['12/18/2020'],['Marshall'],[5.0]
1469.0,220.0,Austin Watkins,UAB,9,2020-21,1,[8],['10/31/2020'],['Louisiana Tech'],[6.0]
1469.0,220.0,Nate Stewart,Akron,5,2020-21,1,[5],['11/10/2020'],['Ohio'],[5.0]
1469.0,220.0,Tony Grimes,Akron,5,2020-21,1,[5],['11/10/2020'],['Ohio'],[5.0]
1469.0,220.0,Michael Mathison,Akron,5,2020-21,1,[4],['11/04/2020'],['Western Mich.'],[6.0]
699.0,103.0,John Metchie,Alabama,8,2020-21,2,"[9, 10]","['11/28/2020', '12/12/2020']","['Auburn', 'Arkansas']","[6.0, 5.0]"
1469.0,220.0,Miller Forristall,Alabama,8,2020-21,1,[10],['12/12/2020'],['Arkansas'],[6.0]
216.0,24.0,Jaylen Waddle,Alabama,8,2020-21,4,"[1, 2, 3, 4]","['09/26/2020', '10/03/2020', '10/10/2020', '10/17/2020']","['Missouri', 'Texas A&M', 'Ole Miss', 'Georgia']","[8.0, 5.0, 6.0, 6.0]"
1469.0,220.0,Slade Bolden,Alabama,8,2020-21,1,[5],['10/24/2020'],['Tennessee'],[6.0]
699.0,103.0,Najee Harris,Alabama,8,2020-21,2,"[5, 6]","['10/24/2020', '10/31/2020']","['Tennessee', 'Mississippi St.']","[6.0, 6.0]"
24.0,2.0,DeVonta Smith,Alabama,8,2020-21,9,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","['09/26/2020', '10/03/2020', '10/10/2020', '10/17/2020', '10/24/2020', '10/31/2020', '12/05/2020', '11/21/2020', '11/28/2020']","['Missouri', 'Texas A&M', 'Ole Miss', 'Georgia', 'Tennessee', 'Mississippi St.', 'LSU', 'Kentucky', 'Auburn']","[8.0, 6.0, 13.0, 11.0, 7.0, 11.0, 8.0, 9.0, 7.0]"
699.0,103.0,Thomas Hennigan,App State,27,2020-21,2,"[10, 11]","['11/21/2020', '11/28/2020']","['Coastal Carolina', 'Troy']","[5.0, 6.0]"
699.0,103.0,Malik Williams,App State,27,2020-21,2,"[6, 7]","['10/22/2020', '10/31/2020']","['Arkansas St.', 'ULM']","[6.0, 6.0]"
1469.0,220.0,Dashaun Davis,App State,27,2020-21,1,[3],['09/26/2020'],['Campbell'],[6.0]
1469.0,220.0,Frank Darby,Arizona St.,28,2020-21,1,[2],['12/05/2020'],['UCLA'],[5.0]
699.0,103.0,Stanley Berryhill III,Arizona,29,2020-21,2,"[3, 4]","['11/21/2020', '11/28/2020']","['Washington', 'UCLA']","[5.0, 5.0]"
1469.0,220.0,Michael Wiley,Arizona,29,2020-21,1,[2],['12/05/2020'],['Colorado'],[5.0]
1469.0,220.0,Tayvian Cunningham,Arizona,29,2020-21,1,[1],['11/14/2020'],['Southern California'],[5.0]
1469.0,220.0,Ma'jon Wright,Arizona,29,2020-21,1,[5],['12/11/2020'],['Arizona St.'],[8.0]
381.0,50.0,Brandon Bowling,Arkansas St.,30,2020-21,3,"[3, 4, 5]","['10/10/2020', '10/03/2020', '10/15/2020']","['Central Ark.', 'Coastal Carolina', 'Georgia St.']","[5.0, 7.0, 6.0]"
13.0,1.0,"Jonathan Adams, Jr.",Arkansas St.,30,2020-21,10,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11]","['09/05/2020', '09/12/2020', '10/10/2020', '10/03/2020', '10/15/2020', '10/22/2020', '10/31/2020', '11/07/2020', '11/21/2020', '11/28/2020']","['Memphis', 'Kansas St.', 'Central Ark.', 'Coastal Carolina', 'Georgia St.', 'App State', 'Troy', 'Louisiana', 'Texas St.', 'South Alabama']","[6.0, 8.0, 6.0, 6.0, 15.0, 6.0, 5.0, 8.0, 10.0, 9.0]"
1469.0,220.0,Corey Rucker,Arkansas St.,30,2020-21,1,[9],['12/05/2020'],['ULM'],[9.0]
1469.0,220.0,Jeff Foreman,Arkansas St.,30,2020-21,1,[11],['11/28/2020'],['South Alabama'],[5.0]
216.0,24.0,Dahu Green,Arkansas St.,30,2020-21,4,"[1, 3, 4, 5]","['09/05/2020', '10/10/2020', '10/03/2020', '10/15/2020']","['Memphis', 'Central Ark.', 'Coastal Carolina', 'Georgia St.']","[5.0, 6.0, 5.0, 9.0]"
1469.0,220.0,Jamal Jones,Arkansas St.,30,2020-21,1,[7],['10/31/2020'],['Troy'],[5.0]
1469.0,220.0,Hudson Henry,Arkansas,31,2020-21,1,[4],['10/31/2020'],['Texas A&M'],[6.0]
216.0,24.0,Treylon Burks,Arkansas,31,2020-21,4,"[1, 3, 4, 5]","['09/26/2020', '10/17/2020', '10/31/2020', '11/07/2020']","['Georgia', 'Ole Miss', 'Texas A&M', 'Tennessee']","[7.0, 11.0, 7.0, 5.0]"
1469.0,220.0,Trelon Smith,Arkansas,31,2020-21,1,[10],['10/03/2020'],['Mississippi St.'],[5.0]
1469.0,220.0,De'Vion Warren,Arkansas,31,2020-21,1,[2],['10/10/2020'],['Auburn'],[5.0]
1469.0,220.0,Mike Woods,Arkansas,31,2020-21,1,[2],['10/10/2020'],['Auburn'],[6.0]
216.0,24.0,Anthony Schwartz,Auburn,37,2020-21,4,"[2, 3, 4, 5]","['10/03/2020', '10/10/2020', '10/17/2020', '10/24/2020']","['Georgia', 'Arkansas', 'South Carolina', 'Ole Miss']","[8.0, 10.0, 6.0, 7.0]"
1469.0,220.0,Seth Williams,Auburn,37,2020-21,1,[11],['01/01/2021'],['Northwestern'],[5.0]
1469.0,220.0,Tank Bigsby,Auburn,37,2020-21,1,[2],['10/03/2020'],['Georgia'],[7.0]
216.0,24.0,Eli Stove,Auburn,37,2020-21,4,"[4, 5, 6, 7]","['10/17/2020', '10/24/2020', '10/31/2020', '12/12/2020']","['South Carolina', 'Ole Miss', 'LSU', 'Mississippi St.']","[7.0, 5.0, 5.0, 5.0]"
381.0,50.0,Justin Hall,Ball St.,47,2020-21,3,"[5, 6, 7]","['11/18/2020', '12/05/2020', '12/18/2020']","['NIU', 'Central Mich.', 'Buffalo']","[7.0, 7.0, 5.0]"
381.0,50.0,Yo'Heinz Tyler,Ball St.,47,2020-21,3,"[3, 4, 5]","['11/28/2020', '11/04/2020', '11/18/2020']","['Toledo', 'Miami (OH)', 'NIU']","[6.0, 8.0, 7.0]"
216.0,24.0,Antwan Davis,Ball St.,47,2020-21,4,"[1, 2, 3, 4]","['11/11/2020', '12/12/2020', '11/28/2020', '11/04/2020']","['Eastern Mich.', 'Western Mich.', 'Toledo', 'Miami (OH)']","[7.0, 5.0, 5.0, 6.0]"
1469.0,220.0,Josh Fleeks,Baylor,51,2020-21,1,[8],['11/28/2020'],['Kansas St.'],[6.0]
1469.0,220.0,Qualan Jones,Baylor,51,2020-21,1,[3],['12/12/2020'],['Oklahoma St.'],[8.0]
1469.0,220.0,Ben Sims,Baylor,51,2020-21,1,[8],['11/28/2020'],['Kansas St.'],[5.0]
1469.0,220.0,Trestan Ebner,Baylor,51,2020-21,1,[8],['11/28/2020'],['Kansas St.'],[5.0]
1469.0,220.0,Gavin Holmes,Baylor,51,2020-21,1,[9],['12/05/2020'],['Oklahoma'],[5.0]
1469.0,220.0,Jonah White,Baylor,51,2020-21,1,[9],['12/05/2020'],['Oklahoma'],[9.0]
699.0,103.0,R.J. Sneed,Baylor,51,2020-21,2,"[1, 2]","['09/26/2020', '10/03/2020']","['Kansas', 'West Virginia']","[5.0, 6.0]"
1469.0,220.0,Andrew Van Buren,Boise St.,66,2020-21,1,[7],['12/19/2020'],['San Jose St.'],[5.0]
142.0,18.0,Khalil Shakir,Boise St.,66,2020-21,5,"[3, 4, 5, 6, 7]","['10/24/2020', '10/31/2020', '11/06/2020', '12/12/2020', '12/19/2020']","['Utah St.', 'Air Force', 'BYU', 'Wyoming', 'San Jose St.']","[7.0, 6.0, 10.0, 8.0, 6.0]"
1469.0,220.0,Riley Smith,Boise St.,66,2020-21,1,[5],['11/06/2020'],['BYU'],[5.0]
699.0,103.0,John Bates,Boise St.,66,2020-21,2,"[3, 4]","['10/24/2020', '10/31/2020']","['Utah St.', 'Air Force']","[5.0, 5.0]"
1469.0,220.0,CT Thomas,Boise St.,66,2020-21,1,[2],['11/12/2020'],['Colorado St.'],[6.0]
1469.0,220.0,CJ Lewis,Boston College,67,2020-21,1,[6],['10/31/2020'],['Clemson'],[5.0]
1469.0,220.0,Jaelen Gill,Boston College,67,2020-21,1,[8],['11/14/2020'],['Notre Dame'],[5.0]
216.0,24.0,Zay Flowers,Boston College,67,2020-21,4,"[1, 2, 3, 4]","['09/19/2020', '10/03/2020', '10/10/2020', '10/17/2020']","['Duke', 'North Carolina', 'Pittsburgh', 'Virginia Tech']","[5.0, 8.0, 6.0, 7.0]"
699.0,103.0,Travis Levy,Boston College,67,2020-21,2,"[10, 11]","['12/05/2020', '09/26/2020']","['Virginia', 'Texas St.']","[7.0, 7.0]"
381.0,50.0,Hunter Long,Boston College,67,2020-21,3,"[1, 2, 3]","['09/19/2020', '10/03/2020', '10/10/2020']","['Duke', 'North Carolina', 'Pittsburgh']","[7.0, 9.0, 6.0]"
1469.0,220.0,Patrick Garwo,Boston College,67,2020-21,1,[2],['10/03/2020'],['North Carolina'],[6.0]
1469.0,220.0,Quintin Morris,Bowling Green,71,2020-21,1,[5],['11/28/2020'],['Ohio'],[6.0]
1469.0,220.0,Julian Ortega-Jones,Bowling Green,71,2020-21,1,[3],['11/17/2020'],['Buffalo'],[6.0]
1469.0,220.0,Isaac Rex,BYU,77,2020-21,1,[15],['12/22/2020'],['UCF'],[5.0]
699.0,103.0,Neil Pau'u,BYU,77,2020-21,2,"[12, 13]","['12/12/2020', '10/10/2020']","['San Diego St.', 'UTSA']","[8.0, 5.0]"
1469.0,220.0,Tyler Allgeier,BYU,77,2020-21,1,[3],['10/16/2020'],['Houston'],[5.0]
216.0,24.0,Gunner Romney,BYU,77,2020-21,4,"[8, 9, 10, 11]","['10/02/2020', '11/06/2020', '09/26/2020', '10/02/2020']","['Louisiana Tech', 'Boise St.', 'Troy', 'Louisiana Tech']","[7.0, 6.0, 5.0, 7.0]"
89.0,9.0,Dax Milne,BYU,77,2020-21,6,"[10, 11, 12, 13, 14, 15]","['09/26/2020', '10/02/2020', '12/12/2020', '10/10/2020', '12/05/2020', '12/22/2020']","['Troy', 'Louisiana Tech', 'San Diego St.', 'UTSA', 'Coastal Carolina', 'UCF']","[7.0, 7.0, 8.0, 7.0, 6.0, 7.0]"
1469.0,220.0,Zac Lefebvre,Buffalo,86,2020-21,1,[6],['12/18/2020'],['Ball St.'],[5.0]
381.0,50.0,Antonio Nunn,Buffalo,86,2020-21,3,"[2, 3, 4]","['11/04/2020', '11/10/2020', '11/17/2020']","['NIU', 'Miami (OH)', 'Bowling Green']","[6.0, 5.0, 6.0]"
1469.0,220.0,Trevor Wilson,Buffalo,86,2020-21,1,[6],['12/18/2020'],['Ball St.'],[6.0]
1469.0,220.0,Jovany Ruiz-Navarro,Buffalo,86,2020-21,1,[7],['12/25/2020'],['Marshall'],[7.0]
381.0,50.0,Jalen Moreno-Cropper,Fresno St.,96,2020-21,3,"[4, 5, 6]","['11/14/2020', '12/05/2020', '12/12/2020']","['Utah St.', 'Nevada', 'New Mexico']","[10.0, 7.0, 12.0]"
1469.0,220.0,Zane Pope,Fresno St.,96,2020-21,1,[5],['12/05/2020'],['Nevada'],[5.0]
216.0,24.0,Ronnie Rivers,Fresno St.,96,2020-21,4,"[2, 3, 4, 5]","['10/29/2020', '11/07/2020', '11/14/2020', '12/05/2020']","['Colorado St.', 'UNLV', 'Utah St.', 'Nevada']","[5.0, 6.0, 6.0, 9.0]"
699.0,103.0,Josh Kelly,Fresno St.,96,2020-21,2,"[5, 6]","['12/05/2020', '12/12/2020']","['Nevada', 'New Mexico']","[5.0, 7.0]"
699.0,103.0,Keric Wheatfall,Fresno St.,96,2020-21,2,"[2, 3]","['10/29/2020', '11/07/2020']","['Colorado St.', 'UNLV']","[5.0, 5.0]"
1469.0,220.0,Nikko Remigio,California,107,2020-21,1,[3],['12/05/2020'],['Oregon'],[6.0]
1469.0,220.0,Makai Polk,California,107,2020-21,1,[3],['12/05/2020'],['Oregon'],[6.0]
699.0,103.0,Kekoa Crawford,California,107,2020-21,2,"[1, 2]","['11/21/2020', '11/27/2020']","['Oregon St.', 'Stanford']","[10.0, 5.0]"
1469.0,220.0,Jake Tonges,California,107,2020-21,1,[1],['11/21/2020'],['Oregon St.'],[9.0]
699.0,103.0,Demetric Felton,UCLA,110,2020-21,2,"[1, 2]","['12/12/2020', '11/07/2020']","['Southern California', 'Colorado']","[5.0, 7.0]"
1469.0,220.0,Kyle Philips,UCLA,110,2020-21,1,[7],['12/19/2020'],['Stanford'],[7.0]
1469.0,220.0,Greg Dulcich,UCLA,110,2020-21,1,[1],['12/12/2020'],['Southern California'],[8.0]
1469.0,220.0,Chase Cota,UCLA,110,2020-21,1,[1],['12/12/2020'],['Southern California'],[5.0]
1469.0,220.0,Jacob Harris,UCF,128,2020-21,1,[9],['11/27/2020'],['South Fla.'],[5.0]
699.0,103.0,Jaylon Robinson,UCF,128,2020-21,2,"[8, 9]","['11/21/2020', '11/27/2020']","['Cincinnati', 'South Fla.']","[5.0, 5.0]"
381.0,50.0,Tre Nixon,UCF,128,2020-21,3,"[8, 9, 10]","['11/21/2020', '11/27/2020', '12/22/2020']","['Cincinnati', 'South Fla.', 'BYU']","[5.0, 5.0, 5.0]"
89.0,9.0,Marlon Williams,UCF,128,2020-21,6,"[1, 2, 3, 4, 5, 6]","['09/19/2020', '09/26/2020', '10/03/2020', '10/17/2020', '10/24/2020', '10/31/2020']","['Georgia Tech', 'East Carolina', 'Tulsa', 'Memphis', 'Tulane', 'Houston']","[10.0, 13.0, 9.0, 13.0, 9.0, 5.0]"
1469.0,220.0,JaCorey Sullivan,Central Mich.,129,2020-21,1,[1],['11/27/2020'],['Eastern Mich.'],[5.0]
1469.0,220.0,Kalil Pimpleton,Central Mich.,129,2020-21,1,[6],['12/05/2020'],['Ball St.'],[7.0]
1469.0,220.0,Kobe Lewis,Central Mich.,129,2020-21,1,[4],['11/04/2020'],['Ohio'],[5.0]
1469.0,220.0,Josh Whyle,Cincinnati,140,2020-21,1,[7],['11/21/2020'],['UCF'],[5.0]
1469.0,220.0,Leonard Taylor,Cincinnati,140,2020-21,1,[7],['11/21/2020'],['UCF'],[6.0]
1469.0,220.0,Michael Young,Cincinnati,140,2020-21,1,[8],['09/26/2020'],['Army West Point'],[5.0]
1469.0,220.0,Jayshon Jackson,Cincinnati,140,2020-21,1,[10],['01/01/2021'],['Georgia'],[5.0]
1469.0,220.0,Alec Pierce,Cincinnati,140,2020-21,1,[9],['12/19/2020'],['Tulsa'],[5.0]
1469.0,220.0,E.J. Williams Jr.,Clemson,147,2020-21,1,[12],['01/01/2021'],['Ohio St.'],[5.0]
1469.0,220.0,Braden Galloway,Clemson,147,2020-21,1,[6],['10/24/2020'],['Syracuse'],[5.0]
1469.0,220.0,Frank Ladson Jr.,Clemson,147,2020-21,1,[3],['10/03/2020'],['Virginia'],[5.0]
699.0,103.0,Cornell Powell,Clemson,147,2020-21,2,"[7, 8]","['10/31/2020', '11/28/2020']","['Boston College', 'Pittsburgh']","[11.0, 6.0]"
699.0,103.0,Travis Etienne,Clemson,147,2020-21,2,"[3, 4]","['10/03/2020', '10/10/2020']","['Virginia', 'Miami (FL)']","[5.0, 8.0]"
89.0,9.0,Amari Rodgers,Clemson,147,2020-21,6,"[3, 4, 5, 6, 7, 8]","['10/03/2020', '10/10/2020', '10/17/2020', '10/24/2020', '10/31/2020', '11/28/2020']","['Virginia', 'Miami (FL)', 'Georgia Tech', 'Syracuse', 'Boston College', 'Pittsburgh']","[6.0, 7.0, 6.0, 8.0, 7.0, 10.0]"
