Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Total Tackles
Corey Flagg Jr.,Miami (FL),415,2022-23,1,[9],['11/05/2022'],['Florida St.'],[10.0]
Kamren Kinchens,Miami (FL),415,2022-23,1,[11],['11/19/2022'],['Clemson'],[13.0]
James Williams,Miami (FL),415,2022-23,1,[12],['11/26/2022'],['Pittsburgh'],[10.0]
Angelo Grose,Michigan St.,416,2022-23,1,[4],['09/24/2022'],['Minnesota'],[11.0]
Charles Brantley,Michigan St.,416,2022-23,1,[1],['09/02/2022'],['Western Mich.'],[10.0]
Justin White,Michigan St.,416,2022-23,1,[6],['10/08/2022'],['Ohio St.'],[11.0]
Jacoby Windmon,Michigan St.,416,2022-23,2,"[7, 8]","['10/15/2022', '10/29/2022']","['Wisconsin', 'Michigan']","[11.0, 12.0]"
Cal Haladay,Michigan St.,416,2022-23,3,"[10, 11, 12]","['11/12/2022', '11/19/2022', '11/26/2022']","['Rutgers', 'Indiana', 'Penn St.']","[19.0, 10.0, 11.0]"
Ameer Speed,Michigan St.,416,2022-23,1,[9],['11/05/2022'],['Illinois'],[12.0]
Ben VanSumeren,Michigan St.,416,2022-23,2,"[4, 5]","['09/24/2022', '10/01/2022']","['Minnesota', 'Maryland']","[11.0, 14.0]"
Kendell Brooks,Michigan St.,416,2022-23,2,"[6, 8]","['10/08/2022', '10/29/2022']","['Ohio St.', 'Michigan']","[10.0, 11.0]"
Michael Barrett,Michigan,418,2022-23,2,"[12, 13]","['11/26/2022', '12/03/2022']","['Ohio St.', 'Purdue']","[11.0, 10.0]"
Rod Moore,Michigan,418,2022-23,2,"[13, 14]","['12/03/2022', '12/31/2022']","['Purdue', 'TCU']","[14.0, 12.0]"
Junior Colson,Michigan,418,2022-23,1,[13],['12/03/2022'],['Purdue'],[15.0]
Tra Fluellen,Middle Tenn.,419,2022-23,2,"[9, 10]","['11/05/2022', '11/12/2022']","['Louisiana Tech', 'Charlotte']","[10.0, 16.0]"
Jakobe Thomas,Middle Tenn.,419,2022-23,1,[7],['10/15/2022'],['Western Ky.'],[11.0]
Teldrick Ross,Middle Tenn.,419,2022-23,1,[1],['09/03/2022'],['James Madison'],[11.0]
Cody Lindenberg,Minnesota,428,2022-23,1,[13],['12/29/2022'],['Syracuse'],[11.0]
Jordan Howden,Minnesota,428,2022-23,1,[6],['10/15/2022'],['Illinois'],[10.0]
Tyler Nubin,Minnesota,428,2022-23,1,[6],['10/15/2022'],['Illinois'],[13.0]
Braelen Oliver,Minnesota,428,2022-23,1,[6],['10/15/2022'],['Illinois'],[10.0]
Mariano Sori-Marin,Minnesota,428,2022-23,1,[13],['12/29/2022'],['Syracuse'],[10.0]
Jett Johnson,Mississippi St.,430,2022-23,3,"[5, 6, 7]","['10/01/2022', '10/08/2022', '10/15/2022']","['Texas A&M', 'Arkansas', 'Kentucky']","[10.0, 11.0, 10.0]"
Nathaniel Watson,Mississippi St.,430,2022-23,4,"[7, 8, 9, 10]","['10/15/2022', '10/22/2022', '11/05/2022', '11/12/2022']","['Kentucky', 'Alabama', 'Auburn', 'Georgia']","[17.0, 10.0, 10.0, 16.0]"
Decamerion Richardson,Mississippi St.,430,2022-23,1,[12],['11/24/2022'],['Ole Miss'],[10.0]
Ashanti Cistrunk,Ole Miss,433,2022-23,1,[13],['12/28/2022'],['Texas Tech'],[12.0]
Tysheem Johnson,Ole Miss,433,2022-23,1,[11],['11/24/2022'],['Mississippi St.'],[10.0]
Otis Reese,Ole Miss,433,2022-23,1,[11],['11/24/2022'],['Mississippi St.'],[11.0]
Ladarius Tennison,Ole Miss,433,2022-23,1,[3],['09/24/2022'],['Tulsa'],[12.0]
Isheem Young,Ole Miss,433,2022-23,1,[10],['11/19/2022'],['Arkansas'],[10.0]
Troy Brown,Ole Miss,433,2022-23,1,[11],['11/24/2022'],['Mississippi St.'],[14.0]
A.J. Finley,Ole Miss,433,2022-23,1,[5],['10/08/2022'],['Vanderbilt'],[13.0]
Jaylon Carlies,Missouri,434,2022-23,1,[10],['11/12/2022'],['Tennessee'],[11.0]
Ty'Ron Hopper,Missouri,434,2022-23,1,[12],['11/25/2022'],['Arkansas'],[11.0]
Joseph Charleston,Missouri,434,2022-23,1,[5],['10/01/2022'],['Georgia'],[10.0]
Will Hardy,North Carolina,457,2022-23,1,[13],['12/03/2022'],['Clemson'],[13.0]
Cedric Gray,North Carolina,457,2022-23,3,"[2, 3, 4]","['09/03/2022', '09/10/2022', '09/24/2022']","['App State', 'Georgia St.', 'Notre Dame']","[14.0, 14.0, 13.0]"
Power Echols,North Carolina,457,2022-23,2,"[3, 4]","['09/10/2022', '09/24/2022']","['Georgia St.', 'Notre Dame']","[10.0, 11.0]"
Giovanni Biggers,North Carolina,457,2022-23,1,[2],['09/03/2022'],['App State'],[10.0]
Solomon Rogers,Charlotte,458,2022-23,1,[7],['10/15/2022'],['UAB'],[13.0]
Wayne Jones,Charlotte,458,2022-23,1,[2],['09/02/2022'],['William & Mary'],[11.0]
Prince Bemah,Charlotte,458,2022-23,1,[8],['10/22/2022'],['FIU'],[14.0]
Myles Farmer,Nebraska,463,2022-23,1,[9],['11/05/2022'],['Minnesota'],[14.0]
Colton Feist,Nebraska,463,2022-23,1,[11],['11/19/2022'],['Wisconsin'],[10.0]
Isaac Gifford,Nebraska,463,2022-23,1,[3],['09/10/2022'],['Ga. Southern'],[11.0]
Ernest Hausmann,Nebraska,463,2022-23,2,"[10, 11]","['11/12/2022', '11/19/2022']","['Michigan', 'Wisconsin']","[10.0, 12.0]"
Luke Reimer,Nebraska,463,2022-23,1,[10],['11/12/2022'],['Michigan'],[10.0]
Garrett Nelson,Nebraska,463,2022-23,1,[11],['11/19/2022'],['Wisconsin'],[10.0]
Darius Johnson,UNLV,465,2022-23,1,[7],['10/15/2022'],['Air Force'],[16.0]
Fred Thompkins,UNLV,465,2022-23,1,[1],['08/27/2022'],['Idaho St.'],[10.0]
Austin Ajiake,UNLV,465,2022-23,5,"[3, 4, 5, 6, 7]","['09/17/2022', '09/24/2022', '09/30/2022', '10/07/2022', '10/15/2022']","['North Texas', 'Utah St.', 'New Mexico', 'San Jose St.', 'Air Force']","[12.0, 11.0, 12.0, 13.0, 20.0]"
Jordyn Morgan,UNLV,465,2022-23,1,[10],['11/11/2022'],['Fresno St.'],[12.0]
Bentlee Sanders,Nevada,466,2022-23,1,[9],['10/29/2022'],['San Jose St.'],[10.0]
Drue Watts,Nevada,466,2022-23,1,[5],['09/23/2022'],['Air Force'],[11.0]
Tyson Williams,Nevada,466,2022-23,1,[3],['09/10/2022'],['UIW'],[11.0]
Trevor Brohard,New Mexico St.,472,2022-23,1,[7],['10/15/2022'],['New Mexico'],[10.0]
Syrus Dumas,New Mexico St.,472,2022-23,1,[6],['10/01/2022'],['FIU'],[10.0]
Chris Ojoh,New Mexico St.,472,2022-23,2,"[7, 8]","['10/15/2022', '10/29/2022']","['New Mexico', 'Massachusetts']","[15.0, 12.0]"
Tavian Combs,New Mexico,473,2022-23,1,[2],['09/09/2022'],['Boise St.'],[11.0]
Cody Moon,New Mexico,473,2022-23,2,"[10, 11]","['11/12/2022', '11/18/2022']","['Air Force', 'San Diego St.']","[14.0, 13.0]"
Reco Hannah,New Mexico,473,2022-23,1,[10],['11/12/2022'],['Air Force'],[12.0]
Jerrick Reed II,New Mexico,473,2022-23,1,[11],['11/18/2022'],['San Diego St.'],[15.0]
Dion Hunter,New Mexico,473,2022-23,1,[10],['11/12/2022'],['Air Force'],[12.0]
A.J. Haulcy,New Mexico,473,2022-23,1,[8],['10/22/2022'],['Fresno St.'],[24.0]
Drake Thomas,NC State,490,2022-23,2,"[12, 13]","['11/25/2022', '12/30/2022']","['North Carolina', 'Maryland']","[10.0, 11.0]"
Payton Wilson,NC State,490,2022-23,2,"[12, 13]","['11/25/2022', '12/30/2022']","['North Carolina', 'Maryland']","[11.0, 10.0]"
Tanner Ingle,NC State,490,2022-23,1,[13],['12/30/2022'],['Maryland'],[10.0]
Isaiah Moore,NC State,490,2022-23,1,[13],['12/30/2022'],['Maryland'],[11.0]
Larry Nixon III,North Texas,497,2022-23,2,"[11, 12]","['11/12/2022', '11/26/2022']","['UAB', 'Rice']","[12.0, 13.0]"
Kevin Wood,North Texas,497,2022-23,2,"[7, 8]","['10/15/2022', '10/22/2022']","['Louisiana Tech', 'UTSA']","[11.0, 11.0]"
KD Davis,North Texas,497,2022-23,4,"[5, 6, 7, 8]","['09/24/2022', '10/01/2022', '10/15/2022', '10/22/2022']","['Memphis', 'Fla. Atlantic', 'Louisiana Tech', 'UTSA']","[10.0, 10.0, 19.0, 12.0]"
Sean-Thomas Faulkner,North Texas,497,2022-23,1,[13],['12/02/2022'],['UTSA'],[11.0]
Quinn Whitlock,North Texas,497,2022-23,1,[13],['12/02/2022'],['UTSA'],[10.0]
Mazin Richards,North Texas,497,2022-23,1,[8],['10/22/2022'],['UTSA'],[11.0]
Zack Woodard,ULM,498,2022-23,1,[9],['11/05/2022'],['Texas St.'],[10.0]
Tristan Driggers,ULM,498,2022-23,1,[5],['10/01/2022'],['Arkansas St.'],[10.0]
Kenard Snyder,ULM,498,2022-23,1,[7],['10/15/2022'],['South Alabama'],[11.0]
Michael Batton,ULM,498,2022-23,1,[12],['11/26/2022'],['Southern Miss.'],[10.0]
Car'lin Vigers,ULM,498,2022-23,1,[11],['11/19/2022'],['Troy'],[12.0]
Daveren Rayner,NIU,503,2022-23,2,"[1, 2]","['09/01/2022', '09/10/2022']","['Eastern Ill.', 'Tulsa']","[14.0, 11.0]"
JaVaughn Byrd,NIU,503,2022-23,1,[12],['11/26/2022'],['Akron'],[10.0]
Jaden Dolphin,NIU,503,2022-23,1,[9],['11/02/2022'],['Central Mich.'],[16.0]
C.J. Brown,NIU,503,2022-23,1,[3],['09/17/2022'],['Vanderbilt'],[13.0]
Amariyun Knighten,NIU,503,2022-23,1,[5],['10/01/2022'],['Ball St.'],[10.0]
Kyle Pugh,NIU,503,2022-23,1,[3],['09/17/2022'],['Vanderbilt'],[12.0]
Devin Lafayette,NIU,503,2022-23,1,[5],['10/01/2022'],['Ball St.'],[10.0]
Coco Azema,Northwestern,509,2022-23,1,[4],['09/24/2022'],['Miami (OH)'],[10.0]
Bryce Gallagher,Northwestern,509,2022-23,3,"[3, 4, 5]","['09/17/2022', '09/24/2022', '10/01/2022']","['Southern Ill.', 'Miami (OH)', 'Penn St.']","[12.0, 13.0, 12.0]"
Rod Heard II,Northwestern,509,2022-23,1,[10],['11/12/2022'],['Minnesota'],[10.0]
Xander Mueller,Northwestern,509,2022-23,1,[7],['10/22/2022'],['Maryland'],[10.0]
Cameron Mitchell,Northwestern,509,2022-23,1,[5],['10/01/2022'],['Penn St.'],[11.0]
Devin Turner,Northwestern,509,2022-23,1,[10],['11/12/2022'],['Minnesota'],[10.0]
Howard Cross III,Notre Dame,513,2022-23,1,[2],['09/10/2022'],['Marshall'],[11.0]
JD Bertrand,Notre Dame,513,2022-23,1,[9],['11/05/2022'],['Clemson'],[12.0]
Tommy Eichenberg,Ohio St.,518,2022-23,2,"[8, 9]","['10/29/2022', '11/05/2022']","['Penn St.', 'Northwestern']","[15.0, 13.0]"
Steele Chambers,Ohio St.,518,2022-23,1,[10],['11/12/2022'],['Indiana'],[10.0]
Ronnie Hickman,Ohio St.,518,2022-23,1,[9],['11/05/2022'],['Northwestern'],[10.0]
Alvin Floyd,Ohio,519,2022-23,1,[11],['11/15/2022'],['Ball St.'],[12.0]
Zack Sanders,Ohio,519,2022-23,1,[13],['12/03/2022'],['Toledo'],[10.0]
Ben Johnson,Ohio,519,2022-23,1,[1],['09/03/2022'],['Fla. Atlantic'],[15.0]
Keye Thompson,Ohio,519,2022-23,2,"[8, 9]","['10/22/2022', '11/01/2022']","['NIU', 'Buffalo']","[14.0, 11.0]"
Jason Taylor II,Oklahoma St.,521,2022-23,1,[13],['12/27/2022'],['Wisconsin'],[12.0]
Kendal Daniels,Oklahoma St.,521,2022-23,2,"[9, 10]","['11/05/2022', '11/12/2022']","['Kansas', 'Iowa St.']","[11.0, 10.0]"
Xavier Benson,Oklahoma St.,521,2022-23,1,[4],['10/01/2022'],['Baylor'],[10.0]
Sean Michael Flanagan,Oklahoma St.,521,2022-23,1,[10],['11/12/2022'],['Iowa St.'],[10.0]
Mason Cobb,Oklahoma St.,521,2022-23,1,[12],['11/26/2022'],['West Virginia'],[11.0]
Jaren Kanak,Oklahoma,522,2022-23,1,[3],['09/17/2022'],['Nebraska'],[10.0]
Woodi Washington,Oklahoma,522,2022-23,1,[6],['10/08/2022'],['Texas'],[10.0]
David Ugwoegbu,Oklahoma,522,2022-23,3,"[4, 5, 6]","['09/24/2022', '10/01/2022', '10/08/2022']","['Kansas St.', 'TCU', 'Texas']","[15.0, 10.0, 10.0]"
DaShaun White,Oklahoma,522,2022-23,1,[10],['11/12/2022'],['West Virginia'],[11.0]
C.J. Coldon,Oklahoma,522,2022-23,1,[12],['11/26/2022'],['Texas Tech'],[11.0]
Danny Stutsman,Oklahoma,522,2022-23,2,"[9, 10]","['11/05/2022', '11/12/2022']","['Baylor', 'West Virginia']","[10.0, 14.0]"
Billy Bowman,Oklahoma,522,2022-23,1,[2],['09/10/2022'],['Kent St.'],[11.0]
Justin Broiles,Oklahoma,522,2022-23,1,[4],['09/24/2022'],['Kansas St.'],[10.0]
Terry Jones Jr.,Old Dominion,523,2022-23,1,[7],['10/22/2022'],['Ga. Southern'],[11.0]
Jason Henderson,Old Dominion,523,2022-23,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['09/02/2022', '09/10/2022', '09/17/2022', '09/24/2022', '10/01/2022', '10/15/2022', '10/22/2022', '10/29/2022', '11/05/2022', '11/12/2022']","['Virginia Tech', 'East Carolina', 'Virginia', 'Arkansas St.', 'Liberty', 'Coastal Carolina', 'Ga. Southern', 'Georgia St.', 'Marshall', 'James Madison']","[18.0, 14.0, 12.0, 21.0, 15.0, 10.0, 22.0, 17.0, 19.0, 18.0]"
Tre Hawkins,Old Dominion,523,2022-23,1,[6],['10/15/2022'],['Coastal Carolina'],[10.0]
Ryan Henry,Old Dominion,523,2022-23,1,[4],['09/24/2022'],['Arkansas St.'],[12.0]
R'Tarriun Johnson,Old Dominion,523,2022-23,2,"[10, 11]","['11/12/2022', '11/19/2022']","['James Madison', 'App State']","[10.0, 10.0]"
Tahj Ra-El,Old Dominion,523,2022-23,1,[7],['10/22/2022'],['Ga. Southern'],[10.0]
Kyrei Fisher-Morris,Oregon St.,528,2022-23,2,"[12, 13]","['11/26/2022', '12/17/2022']","['Oregon', 'Florida']","[11.0, 11.0]"
Omar Speights,Oregon St.,528,2022-23,1,[12],['11/26/2022'],['Oregon'],[13.0]
Kitan Oladapo,Oregon St.,528,2022-23,1,[12],['11/26/2022'],['Oregon'],[17.0]
Bennett Williams,Oregon,529,2022-23,1,[11],['11/19/2022'],['Utah'],[14.0]
Justin Flowe,Oregon,529,2022-23,1,[1],['09/03/2022'],['Georgia'],[10.0]
Jeffrey Bassa,Oregon,529,2022-23,1,[4],['09/24/2022'],['Washington St.'],[10.0]
Christian Gonzalez,Oregon,529,2022-23,1,[10],['11/12/2022'],['Washington'],[10.0]
Jamal Hill,Oregon,529,2022-23,1,[1],['09/03/2022'],['Georgia'],[11.0]
Curtis Jacobs,Penn St.,539,2022-23,1,[7],['10/22/2022'],['Minnesota'],[14.0]
Brandon Hill,Pittsburgh,545,2022-23,1,[5],['10/01/2022'],['Georgia Tech'],[11.0]
SirVocea Dennis,Pittsburgh,545,2022-23,1,[11],['11/19/2022'],['Duke'],[14.0]
George Nyakwol,Rice,574,2022-23,1,[12],['11/26/2022'],['North Texas'],[11.0]
Chris Conti,Rice,574,2022-23,1,[7],['10/22/2022'],['Louisiana Tech'],[10.0]
Myron Morrison,Rice,574,2022-23,1,[6],['10/15/2022'],['Fla. Atlantic'],[15.0]
Aaron Lewis,Rutgers,587,2022-23,1,[8],['10/29/2022'],['Minnesota'],[10.0]
Jamier Wright-Collins,Rutgers,587,2022-23,1,[9],['11/05/2022'],['Michigan'],[10.0]
Deion Jennings,Rutgers,587,2022-23,1,[12],['11/26/2022'],['Maryland'],[12.0]
Avery Young,Rutgers,587,2022-23,2,"[8, 9]","['10/29/2022', '11/05/2022']","['Minnesota', 'Michigan']","[13.0, 11.0]"
Desmond Igbinosun,Rutgers,587,2022-23,1,[8],['10/29/2022'],['Minnesota'],[14.0]
Christian Izien,Rutgers,587,2022-23,1,[4],['09/24/2022'],['Iowa'],[16.0]
Jonah Tavai,San Diego St.,626,2022-23,1,[12],['11/26/2022'],['Air Force'],[12.0]
Michael Shawcroft,San Diego St.,626,2022-23,2,"[8, 9]","['10/29/2022', '11/05/2022']","['Fresno St.', 'UNLV']","[10.0, 11.0]"
Jailin Walker,James Madison,317,2022-23,1,[11],['11/26/2022'],['Coastal Carolina'],[10.0]
Taurus Jones,James Madison,317,2022-23,1,[7],['10/22/2022'],['Marshall'],[13.0]
Sam Kidd,James Madison,317,2022-23,1,[6],['10/15/2022'],['Ga. Southern'],[10.0]
Francis Meehan,James Madison,317,2022-23,1,[8],['11/05/2022'],['Louisville'],[10.0]
Kyle Harmon,San Jose St.,630,2021-22,5,"[8, 9, 10, 11, 12]","['10/21/2021', '10/30/2021', '11/06/2021', '11/13/2021', '11/25/2021']","['UNLV', 'Wyoming', 'Nevada', 'Utah St.', 'Fresno St.']","[11.0, 13.0, 14.0, 18.0, 12.0]"
Hadari Darden,San Jose St.,630,2021-22,1,[6],['10/09/2021'],['Colorado St.'],[10.0]
Jay Lenard,San Jose St.,630,2021-22,1,[6],['10/09/2021'],['Colorado St.'],[13.0]
Tre Jenkins,San Jose St.,630,2021-22,1,[6],['10/09/2021'],['Colorado St.'],[11.0]
Nehemiah Shelton,San Jose St.,630,2021-22,1,[5],['10/02/2021'],['New Mexico St.'],[10.0]
Quentin Wilfawn,South Alabama,646,2021-22,1,[7],['10/30/2021'],['Arkansas St.'],[11.0]
A.J. DeShazor Jr.,South Alabama,646,2021-22,1,[9],['11/13/2021'],['App State'],[10.0]
R.J. Roderick,South Carolina,648,2021-22,1,[4],['09/25/2021'],['Kentucky'],[10.0]
Jaylan Foster,South Carolina,648,2021-22,3,"[4, 5, 6]","['09/25/2021', '10/02/2021', '10/09/2021']","['Kentucky', 'Troy', 'Tennessee']","[12.0, 11.0, 13.0]"
Cam Smith,South Carolina,648,2021-22,1,[10],['11/13/2021'],['Missouri'],[10.0]
Brad Johnson,South Carolina,648,2021-22,1,[4],['09/25/2021'],['Kentucky'],[11.0]
Dwayne Boyles,South Fla.,651,2021-22,1,[8],['10/28/2021'],['East Carolina'],[14.0]
Drew Mims,South Fla.,651,2021-22,1,[1],['09/02/2021'],['NC State'],[14.0]
Antonio Grier,South Fla.,651,2021-22,3,"[8, 9, 10]","['10/28/2021', '11/06/2021', '11/12/2021']","['East Carolina', 'Houston', 'Cincinnati']","[12.0, 12.0, 14.0]"
Mekhi LaPointe,South Fla.,651,2021-22,1,[8],['10/28/2021'],['East Carolina'],[10.0]
Matthew Hill,South Fla.,651,2021-22,1,[5],['10/02/2021'],['SMU'],[11.0]
Vincent Davis,South Fla.,651,2021-22,1,[12],['11/26/2021'],['UCF'],[10.0]
Kana'i Mauga,Southern California,657,2021-22,2,"[8, 9]","['10/30/2021', '11/06/2021']","['Arizona', 'Arizona St.']","[10.0, 11.0]"
Isaiah Pola-Mao,Southern California,657,2021-22,1,[10],['12/04/2021'],['California'],[10.0]
Ralen Goforth,Southern California,657,2021-22,1,[4],['09/25/2021'],['Oregon St.'],[11.0]
Shaine Hailey,SMU,663,2021-22,1,[6],['10/09/2021'],['Navy'],[12.0]
"Jimmy Phillips, Jr.",SMU,663,2021-22,1,[11],['11/20/2021'],['Cincinnati'],[10.0]
DeVere Levelston,SMU,663,2021-22,1,[6],['10/09/2021'],['Navy'],[11.0]
Mike Williams,SMU,663,2021-22,1,[6],['10/09/2021'],['Navy'],[10.0]
Delano Robinson,SMU,663,2021-22,1,[11],['11/20/2021'],['Cincinnati'],[13.0]
Malik Shorts,Southern Miss.,664,2021-22,2,"[4, 5]","['09/25/2021', '10/02/2021']","['Alabama', 'Rice']","[10.0, 12.0]"
Hayes Maples,Southern Miss.,664,2021-22,1,[9],['11/06/2021'],['North Texas'],[10.0]
Tory Spears,Texas St.,670,2021-22,1,[7],['10/23/2021'],['Georgia St.'],[10.0]
Troy Lefeged Jr.,Texas St.,670,2021-22,1,[6],['10/16/2021'],['Troy'],[10.0]
Markeveon Coleman,Texas St.,670,2021-22,1,[9],['11/06/2021'],['ULM'],[14.0]
Zion Childress,Texas St.,670,2021-22,1,[12],['11/27/2021'],['Arkansas St.'],[10.0]
Sione Tupou,Texas St.,670,2021-22,2,"[5, 6]","['10/09/2021', '10/16/2021']","['South Alabama', 'Troy']","[14.0, 11.0]"
DeJordan Mask,Texas St.,670,2021-22,1,[9],['11/06/2021'],['ULM'],[11.0]
Ferrod Gardner,Louisiana,671,2021-22,1,[10],['11/13/2021'],['Troy'],[11.0]
Kam Pedescleaux,Louisiana,671,2021-22,1,[12],['11/27/2021'],['ULM'],[10.0]
Lorenzo McCaskill,Louisiana,671,2021-22,1,[3],['09/16/2021'],['Ohio'],[11.0]
Thomas Booker,Stanford,674,2021-22,1,[12],['09/25/2021'],['UCLA'],[10.0]
Levani Damuni,Stanford,674,2021-22,2,"[6, 7]","['10/16/2021', '10/30/2021']","['Washington St.', 'Washington']","[12.0, 12.0]"
Jacob Mangum-Farrar,Stanford,674,2021-22,1,[9],['11/13/2021'],['Oregon St.'],[12.0]
Gabe Reid,Stanford,674,2021-22,1,[5],['10/08/2021'],['Arizona St.'],[10.0]
Nicolas Toomer,Stanford,674,2021-22,1,[4],['10/02/2021'],['Oregon'],[10.0]
Stefon Thompson,Syracuse,688,2021-22,1,[12],['11/27/2021'],['Pittsburgh'],[10.0]
Mikel Jones,Syracuse,688,2021-22,2,"[11, 12]","['11/20/2021', '11/27/2021']","['NC State', 'Pittsburgh']","[12.0, 16.0]"
Marlowe Wax,Syracuse,688,2021-22,1,[12],['11/27/2021'],['Pittsburgh'],[10.0]
Yvandy Rigby,Temple,690,2021-22,1,[7],['10/23/2021'],['South Fla.'],[10.0]
M.J. Griffin,Temple,690,2021-22,1,[10],['11/13/2021'],['Houston'],[11.0]
Alex Odom,Temple,690,2021-22,1,[7],['10/23/2021'],['South Fla.'],[12.0]
George Reid,Temple,690,2021-22,1,[2],['09/11/2021'],['Akron'],[10.0]
Amir Tyler,Temple,690,2021-22,2,"[5, 6]","['10/02/2021', '10/08/2021']","['Memphis', 'Cincinnati']","[12.0, 11.0]"
Trevon Flowers,Tennessee,694,2021-22,1,[4],['09/25/2021'],['Florida'],[15.0]
Theo Jackson,Tennessee,694,2021-22,2,"[1, 2]","['09/02/2021', '09/11/2021']","['Bowling Green', 'Pittsburgh']","[11.0, 11.0]"
Alontae Taylor,Tennessee,694,2021-22,1,[10],['11/13/2021'],['Georgia'],[10.0]
Aaron Beasley,Tennessee,694,2021-22,1,[12],['11/27/2021'],['Vanderbilt'],[10.0]
Jeremy Banks,Tennessee,694,2021-22,4,"[7, 8, 9, 10]","['10/16/2021', '10/23/2021', '11/06/2021', '11/13/2021']","['Ole Miss', 'Alabama', 'Kentucky', 'Georgia']","[15.0, 12.0, 14.0, 15.0]"
Brandon Turnage,Tennessee,694,2021-22,1,[6],['10/09/2021'],['South Carolina'],[14.0]
Edgerrin Cooper,Texas A&M,697,2021-22,1,[10],['11/13/2021'],['Ole Miss'],[11.0]
Aaron Hansford,Texas A&M,697,2021-22,1,[5],['10/02/2021'],['Mississippi St.'],[13.0]
Demani Richardson,Texas A&M,697,2021-22,1,[10],['11/13/2021'],['Ole Miss'],[13.0]
Leon O'Neal,Texas A&M,697,2021-22,1,[10],['11/13/2021'],['Ole Miss'],[10.0]
Antonio Johnson,Texas A&M,697,2021-22,1,[10],['11/13/2021'],['Ole Miss'],[11.0]
Millard Bradford,TCU,698,2021-22,1,[13],['11/13/2021'],['Oklahoma St.'],[10.0]
Tre'Vius Hodges-Tomlinson,TCU,698,2021-22,1,[4],['10/02/2021'],['Texas'],[10.0]
Dee Winters,TCU,698,2021-22,1,[7],['10/23/2021'],['West Virginia'],[12.0]
TJ Carter,TCU,698,2021-22,1,[5],['10/09/2021'],['Texas Tech'],[12.0]
Reggie Pearson,Texas Tech,700,2021-22,1,[11],['11/27/2021'],['Baylor'],[11.0]
Eric Monroe,Texas Tech,700,2021-22,1,[11],['11/27/2021'],['Baylor'],[13.0]
Colin Schooler,Texas Tech,700,2021-22,2,"[10, 11]","['11/20/2021', '11/27/2021']","['Oklahoma St.', 'Baylor']","[13.0, 10.0]"
Brenden Schooler,Texas,703,2021-22,1,[9],['11/06/2021'],['Iowa St.'],[12.0]
Jaylan Ford,Texas,703,2021-22,1,[7],['10/16/2021'],['Oklahoma St.'],[12.0]
Luke Brockermeyer,Texas,703,2021-22,1,[6],['10/09/2021'],['Oklahoma'],[12.0]
DeMarvion Overshown,Texas,703,2021-22,1,[5],['10/02/2021'],['TCU'],[10.0]
Tyrice Knight,UTEP,704,2021-22,2,"[12, 13]","['11/26/2021', '12/18/2021']","['UAB', 'Fresno St.']","[10.0, 15.0]"
Tyson Wilson,UTEP,704,2021-22,2,"[9, 10]","['11/06/2021', '11/13/2021']","['UTSA', 'North Texas']","[10.0, 11.0]"
Breon Hayward,UTEP,704,2021-22,1,[13],['12/18/2021'],['Fresno St.'],[11.0]
Rashad Wisdom,UTSA,706,2021-22,1,[11],['11/20/2021'],['UAB'],[10.0]
Jonathan Jones,Toledo,709,2021-22,2,"[6, 7]","['10/09/2021', '10/16/2021']","['NIU', 'Central Mich.']","[12.0, 10.0]"
Maxen Hook,Toledo,709,2021-22,4,"[6, 7, 8, 9]","['10/09/2021', '10/16/2021', '10/23/2021', '11/02/2021']","['NIU', 'Central Mich.', 'Western Mich.', 'Eastern Mich.']","[13.0, 11.0, 10.0, 12.0]"
Jamal Hines,Toledo,709,2021-22,1,[9],['11/02/2021'],['Eastern Mich.'],[10.0]
Desjuan Johnson,Toledo,709,2021-22,1,[6],['10/09/2021'],['NIU'],[11.0]
Dyontae Johnson,Toledo,709,2021-22,1,[13],['12/17/2021'],['Middle Tenn.'],[10.0]
Tycen Anderson,Toledo,709,2021-22,1,[11],['11/16/2021'],['Ohio'],[10.0]
TJ Harris,Troy,716,2021-22,1,[9],['11/06/2021'],['South Alabama'],[10.0]
Jordan Anthony,Troy,716,2021-22,1,[9],['11/06/2021'],['South Alabama'],[10.0]
Carlton Martial,Troy,716,2021-22,5,"[7, 8, 9, 10, 11]","['10/16/2021', '10/28/2021', '11/06/2021', '11/13/2021', '11/20/2021']","['Texas St.', 'Coastal Carolina', 'South Alabama', 'Louisiana', 'App State']","[18.0, 14.0, 14.0, 10.0, 19.0]"
Nick Anderson,Tulane,718,2021-22,1,[7],['10/21/2021'],['SMU'],[11.0]
Macon Clark,Tulane,718,2021-22,1,[6],['10/07/2021'],['Houston'],[10.0]
Kendarin Ray,Tulsa,719,2021-22,1,[1],['09/02/2021'],['UC Davis'],[14.0]
Justin Wright,Tulsa,719,2021-22,1,[10],['11/13/2021'],['Tulane'],[12.0]
Tyon Davis,Tulsa,719,2021-22,1,[6],['10/09/2021'],['Memphis'],[11.0]
Yohance Burnett,Tulsa,719,2021-22,1,[11],['11/20/2021'],['Temple'],[10.0]
Camby Goff,Air Force,721,2021-22,1,[10],['11/13/2021'],['Colorado St.'],[10.0]
Alec Mock,Air Force,721,2021-22,1,[7],['10/16/2021'],['Boise St.'],[11.0]
