Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Receptions
22.0,6.0,Malik Washington,Virginia,746,2023-24,11,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","['09/15/2023', '09/09/2023', '09/22/2023', '09/30/2023', '10/07/2023', '10/21/2023', '10/28/2023', '11/04/2023', '11/09/2023', '11/18/2023', '11/25/2023']","['Maryland', 'James Madison', 'NC State', 'Boston College', 'William & Mary', 'North Carolina', 'Miami (FL)', 'Georgia Tech', 'Louisville', 'Duke', 'Virginia Tech']","[9.0, 5.0, 10.0, 9.0, 7.0, 12.0, 12.0, 11.0, 9.0, 8.0, 14.0]"
391.0,62.0,Malachi Fields,Virginia,746,2023-24,6,"[1, 3, 5, 8, 9, 12]","['09/15/2023', '09/09/2023', '09/30/2023', '10/28/2023', '11/04/2023', '11/25/2023']","['Maryland', 'James Madison', 'Boston College', 'Miami (FL)', 'Georgia Tech', 'Virginia Tech']","[7.0, 8.0, 5.0, 7.0, 5.0, 6.0]"
268.0,48.0,Jahmal Banks,Wake Forest,749,2023-24,7,"[1, 3, 4, 5, 9, 11, 12]","['08/31/2023', '09/16/2023', '09/23/2023', '10/07/2023', '11/02/2023', '11/18/2023', '11/25/2023']","['Elon', 'Old Dominion', 'Georgia Tech', 'Clemson', 'Duke', 'Notre Dame', 'Syracuse']","[6.0, 8.0, 6.0, 8.0, 5.0, 5.0, 7.0]"
783.0,126.0,Ke'Shawn Williams,Wake Forest,749,2023-24,4,"[2, 7, 9, 10]","['09/09/2023', '10/21/2023', '11/02/2023', '11/11/2023']","['Vanderbilt', 'Pittsburgh', 'Duke', 'NC State']","[5.0, 6.0, 7.0, 5.0]"
783.0,126.0,Taylor Morin,Wake Forest,749,2023-24,4,"[3, 4, 6, 12]","['09/16/2023', '09/23/2023', '10/14/2023', '11/25/2023']","['Old Dominion', 'Georgia Tech', 'Virginia Tech', 'Syracuse']","[6.0, 6.0, 7.0, 7.0]"
108.0,20.0,Lincoln Victor,Washington St.,754,2023-24,9,"[1, 2, 3, 7, 8, 9, 10, 11, 12]","['09/09/2023', '09/02/2023', '09/16/2023', '10/21/2023', '10/28/2023', '11/04/2023', '11/11/2023', '11/17/2023', '11/25/2023']","['Wisconsin', 'Colorado St.', 'Northern Colo.', 'Oregon', 'Arizona St.', 'Stanford', 'California', 'Colorado', 'Washington']","[7.0, 11.0, 6.0, 16.0, 9.0, 12.0, 8.0, 5.0, 11.0]"
268.0,48.0,Kyle Williams,Washington St.,754,2023-24,7,"[4, 5, 6, 7, 8, 10, 12]","['09/23/2023', '10/07/2023', '10/14/2023', '10/21/2023', '10/28/2023', '11/11/2023', '11/25/2023']","['Oregon St.', 'UCLA', 'Arizona', 'Oregon', 'Arizona St.', 'California', 'Washington']","[7.0, 8.0, 9.0, 5.0, 8.0, 5.0, 5.0]"
2185.0,380.0,Isaiah Hamilton,Washington St.,754,2023-24,1,[8],['10/28/2023'],['Arizona St.'],[6.0]
1528.0,263.0,Carlos Hernandez,Washington St.,754,2023-24,2,"[2, 4]","['09/02/2023', '09/23/2023']","['Colorado St.', 'Oregon St.']","[5.0, 7.0]"
166.0,31.0,Josh Kelly,Washington St.,754,2023-24,8,"[2, 3, 4, 5, 7, 10, 11, 12]","['09/02/2023', '09/16/2023', '09/23/2023', '10/07/2023', '10/21/2023', '11/11/2023', '11/17/2023', '11/25/2023']","['Colorado St.', 'Northern Colo.', 'Oregon St.', 'UCLA', 'Oregon', 'California', 'Colorado', 'Washington']","[7.0, 5.0, 8.0, 5.0, 5.0, 9.0, 6.0, 8.0]"
2185.0,380.0,Nakia Watson,Washington St.,754,2023-24,1,[6],['10/14/2023'],['Arizona'],[5.0]
2185.0,380.0,Cooper Mathers,Washington St.,754,2023-24,1,[10],['11/11/2023'],['California'],[5.0]
391.0,62.0,Jalen McMillan,Washington,756,2023-24,6,"[1, 2, 11, 13, 14, 15]","['09/02/2023', '09/09/2023', '11/25/2023', '12/01/2023', '01/08/2024', '01/01/2024']","['Boise St.', 'Tulsa', 'Washington St.', 'Oregon', 'Michigan', 'Texas']","[8.0, 8.0, 5.0, 9.0, 6.0, 5.0]"
2185.0,380.0,Giles Jackson,Washington,756,2023-24,1,[5],['10/14/2023'],['Oregon'],[6.0]
1.0,1.0,Rome Odunze,Washington,756,2023-24,14,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15]","['09/02/2023', '09/09/2023', '09/23/2023', '09/30/2023', '10/14/2023', '10/21/2023', '10/28/2023', '11/04/2023', '11/18/2023', '11/25/2023', '09/16/2023', '12/01/2023', '01/08/2024', '01/01/2024']","['Boise St.', 'Tulsa', 'California', 'Arizona', 'Oregon', 'Arizona St.', 'Stanford', 'Southern California', 'Oregon St.', 'Washington St.', 'Michigan St.', 'Oregon', 'Michigan', 'Texas']","[7.0, 7.0, 5.0, 5.0, 8.0, 5.0, 6.0, 5.0, 7.0, 7.0, 8.0, 8.0, 5.0, 6.0]"
1528.0,263.0,Germie Bernard,Washington,756,2023-24,2,"[4, 9]","['09/30/2023', '11/11/2023']","['Arizona', 'Utah']","[8.0, 6.0]"
783.0,126.0,Jack Westover,Washington,756,2023-24,4,"[1, 9, 14, 15]","['09/02/2023', '11/11/2023', '01/08/2024', '01/01/2024']","['Boise St.', 'Utah', 'Michigan', 'Texas']","[5.0, 7.0, 5.0, 6.0]"
48.0,10.0,Ja'Lynn Polk,Washington,756,2023-24,10,"[2, 3, 4, 5, 6, 7, 8, 12, 13, 15]","['09/09/2023', '09/23/2023', '09/30/2023', '10/14/2023', '10/21/2023', '10/28/2023', '11/04/2023', '09/16/2023', '12/01/2023', '01/01/2024']","['Tulsa', 'California', 'Arizona', 'Oregon', 'Arizona St.', 'Stanford', 'Southern California', 'Michigan St.', 'Oregon', 'Texas']","[5.0, 8.0, 5.0, 6.0, 9.0, 5.0, 5.0, 5.0, 5.0, 5.0]"
2185.0,380.0,Dillon Johnson,Washington,756,2023-24,1,[4],['09/30/2023'],['Arizona'],[5.0]
1528.0,263.0,Hudson Clement,West Virginia,768,2023-24,2,"[1, 13]","['09/09/2023', '12/27/2023']","['Duquesne', 'North Carolina']","[5.0, 5.0]"
2185.0,380.0,Kole Taylor,West Virginia,768,2023-24,1,[5],['10/12/2023'],['Houston'],[5.0]
1528.0,263.0,Devin Carter,West Virginia,768,2023-24,2,"[5, 12]","['10/12/2023', '09/02/2023']","['Houston', 'Penn St.']","[5.0, 6.0]"
108.0,20.0,Malachi Corley,Western Ky.,772,2023-24,9,"[1, 4, 5, 6, 7, 8, 10, 11, 12]","['09/16/2023', '09/23/2023', '09/28/2023', '10/05/2023', '10/17/2023', '10/24/2023', '11/11/2023', '11/18/2023', '11/25/2023']","['Ohio St.', 'Troy', 'Middle Tenn.', 'Louisiana Tech', 'Jacksonville St.', 'Liberty', 'New Mexico St.', 'Sam Houston', 'FIU']","[8.0, 9.0, 8.0, 8.0, 6.0, 6.0, 6.0, 10.0, 6.0]"
783.0,126.0,Dalvin Smith,Western Ky.,772,2023-24,4,"[2, 8, 11, 13]","['09/02/2023', '10/24/2023', '11/18/2023', '12/18/2023']","['South Fla.', 'Liberty', 'Sam Houston', 'Old Dominion']","[7.0, 8.0, 7.0, 9.0]"
2185.0,380.0,River Helms,Western Ky.,772,2023-24,1,[13],['12/18/2023'],['Old Dominion'],[5.0]
1528.0,263.0,"Craig Burt, Jr.",Western Ky.,772,2023-24,2,"[11, 13]","['11/18/2023', '12/18/2023']","['Sam Houston', 'Old Dominion']","[6.0, 7.0]"
2185.0,380.0,Blue Smith,Western Ky.,772,2023-24,1,[2],['09/02/2023'],['South Fla.'],[5.0]
1107.0,183.0,Easton Messer,Western Ky.,772,2023-24,3,"[3, 4, 13]","['09/09/2023', '09/23/2023', '12/18/2023']","['Houston Christian', 'Troy', 'Old Dominion']","[9.0, 6.0, 7.0]"
2185.0,380.0,Anthony Sambucci,Western Mich.,774,2023-24,1,[5],['09/30/2023'],['Ball St.'],[5.0]
2185.0,380.0,Jehlani Galloway,Western Mich.,774,2023-24,1,[3],['09/09/2023'],['Syracuse'],[6.0]
1528.0,263.0,Austin Hence,Western Mich.,774,2023-24,2,"[3, 6]","['09/09/2023', '10/07/2023']","['Syracuse', 'Mississippi St.']","[8.0, 5.0]"
268.0,48.0,Kenneth Womack,Western Mich.,774,2023-24,7,"[5, 6, 7, 8, 9, 10, 12]","['09/30/2023', '10/07/2023', '10/14/2023', '10/21/2023', '10/28/2023', '11/07/2023', '11/21/2023']","['Ball St.', 'Mississippi St.', 'Miami (OH)', 'Ohio', 'Eastern Mich.', 'Central Mich.', 'Bowling Green']","[6.0, 12.0, 5.0, 14.0, 5.0, 12.0, 8.0]"
1528.0,263.0,Leroy Thomas,Western Mich.,774,2023-24,2,"[8, 11]","['10/21/2023', '11/14/2023']","['Ohio', 'NIU']","[6.0, 6.0]"
1528.0,263.0,Braelon Allen,Wisconsin,796,2023-24,2,"[1, 11]","['09/02/2023', '09/09/2023']","['Buffalo', 'Washington St.']","[7.0, 6.0]"
2185.0,380.0,CJ Williams,Wisconsin,796,2023-24,1,[3],['09/22/2023'],['Purdue'],[5.0]
1528.0,263.0,Bryson Green,Wisconsin,796,2023-24,2,"[9, 13]","['10/14/2023', '01/01/2024']","['Iowa', 'LSU']","[5.0, 7.0]"
2185.0,380.0,Jackson Acker,Wisconsin,796,2023-24,1,[10],['10/28/2023'],['Ohio St.'],[5.0]
108.0,20.0,Will Pauling,Wisconsin,796,2023-24,9,"[1, 4, 5, 6, 7, 9, 11, 12, 13]","['09/02/2023', '10/07/2023', '10/21/2023', '11/04/2023', '11/11/2023', '10/14/2023', '09/09/2023', '11/18/2023', '01/01/2024']","['Buffalo', 'Rutgers', 'Illinois', 'Indiana', 'Northwestern', 'Iowa', 'Washington St.', 'Nebraska', 'LSU']","[5.0, 8.0, 7.0, 5.0, 10.0, 8.0, 5.0, 8.0, 8.0]"
1107.0,183.0,Skyler Bell,Wisconsin,796,2023-24,3,"[2, 7, 11]","['09/16/2023', '11/11/2023', '09/09/2023']","['Ga. Southern', 'Northwestern', 'Washington St.']","[5.0, 7.0, 5.0]"
2185.0,380.0,Treyton Welch,Wyoming,811,2023-24,1,[6],['10/07/2023'],['Fresno St.'],[6.0]
783.0,126.0,Wyatt Wieland,Wyoming,811,2023-24,4,"[3, 6, 10, 13]","['09/16/2023', '10/07/2023', '11/10/2023', '12/30/2023']","['Texas', 'Fresno St.', 'UNLV', 'Toledo']","[8.0, 5.0, 5.0, 5.0]"
2185.0,380.0,John Michael Gyllenborg,Wyoming,811,2023-24,1,[1],['09/02/2023'],['Texas Tech'],[5.0]
2185.0,380.0,Bentley Hanshaw,Liberty,355,2023-24,1,[4],['09/23/2023'],['FIU'],[5.0]
565.0,88.0,CJ Daniels,Liberty,355,2023-24,5,"[5, 7, 10, 13, 14]","['10/05/2023', '10/17/2023', '11/11/2023', '12/01/2023', '01/01/2024']","['Sam Houston', 'Middle Tenn.', 'Old Dominion', 'New Mexico St.', 'Oregon']","[5.0, 6.0, 7.0, 7.0, 8.0]"
2185.0,380.0,Noah Frith,Liberty,355,2023-24,1,[13],['12/01/2023'],['New Mexico St.'],[5.0]
783.0,126.0,Jermaine Brown Jr.,UAB,9,2023-24,4,"[5, 7, 10, 11]","['09/30/2023', '10/14/2023', '11/11/2023', '11/18/2023']","['Tulane', 'UTSA', 'Navy', 'Temple']","[6.0, 6.0, 5.0, 5.0]"
2185.0,380.0,Samario Rudolph,UAB,9,2023-24,1,[3],['09/16/2023'],['Louisiana'],[8.0]
2185.0,380.0,"Iverson ""Strap"" Hooks",UAB,9,2023-24,1,[2],['09/09/2023'],['Ga. Southern'],[6.0]
783.0,126.0,Amare Thomas,UAB,9,2023-24,4,"[4, 5, 7, 9]","['09/23/2023', '09/30/2023', '10/14/2023', '11/04/2023']","['Georgia', 'Tulane', 'UTSA', 'Fla. Atlantic']","[9.0, 8.0, 9.0, 6.0]"
2185.0,380.0,Bryce Damous,UAB,9,2023-24,1,[2],['09/09/2023'],['Ga. Southern'],[7.0]
2185.0,380.0,Dallas Payne,UAB,9,2023-24,1,[10],['11/11/2023'],['Navy'],[5.0]
1107.0,183.0,Tejhaun Palmer,UAB,9,2023-24,3,"[2, 9, 11]","['09/09/2023', '11/04/2023', '11/18/2023']","['Ga. Southern', 'Fla. Atlantic', 'Temple']","[6.0, 9.0, 8.0]"
1107.0,183.0,Alex Adams,Akron,5,2023-24,3,"[1, 3, 4]","['09/23/2023', '09/09/2023', '09/16/2023']","['Indiana', 'Morgan St.', 'Kentucky']","[5.0, 6.0, 5.0]"
1107.0,183.0,Lorenzo Lingard,Akron,5,2023-24,3,"[7, 10, 12]","['10/14/2023', '11/08/2023', '11/24/2023']","['Central Mich.', 'Miami (OH)', 'Ohio']","[6.0, 5.0, 5.0]"
2185.0,380.0,Bobby Golden,Akron,5,2023-24,1,[2],['09/02/2023'],['Temple'],[5.0]
391.0,62.0,Jasaiah Gathings,Akron,5,2023-24,6,"[3, 4, 9, 10, 11, 12]","['09/09/2023', '09/16/2023', '11/01/2023', '11/08/2023', '11/14/2023', '11/24/2023']","['Morgan St.', 'Kentucky', 'Kent St.', 'Miami (OH)', 'Eastern Mich.', 'Ohio']","[7.0, 5.0, 9.0, 7.0, 7.0, 5.0]"
783.0,126.0,Daniel George,Akron,5,2023-24,4,"[4, 8, 9, 11]","['09/16/2023', '10/21/2023', '11/01/2023', '11/14/2023']","['Kentucky', 'Bowling Green', 'Kent St.', 'Eastern Mich.']","[6.0, 7.0, 9.0, 5.0]"
565.0,88.0,Isaiah Bond,Alabama,8,2023-24,5,"[1, 6, 9, 12, 13]","['09/02/2023', '10/07/2023', '11/04/2023', '11/25/2023', '12/02/2023']","['Middle Tenn.', 'Texas A&M', 'LSU', 'Auburn', 'Georgia']","[5.0, 7.0, 5.0, 5.0, 5.0]"
2185.0,380.0,Jermaine Burton,Alabama,8,2023-24,1,[6],['10/07/2023'],['Texas A&M'],[9.0]
2185.0,380.0,Kobe Prentice,Alabama,8,2023-24,1,[2],['09/09/2023'],['Texas'],[5.0]
565.0,88.0,Kaedin Robinson,App State,27,2023-24,5,"[5, 7, 12, 13, 14]","['09/30/2023', '10/21/2023', '11/25/2023', '12/02/2023', '12/16/2023']","['ULM', 'Old Dominion', 'Ga. Southern', 'Troy', 'Miami (OH)']","[10.0, 7.0, 8.0, 6.0, 8.0]"
1107.0,183.0,Christan Horn,App State,27,2023-24,3,"[5, 8, 13]","['09/30/2023', '10/28/2023', '12/02/2023']","['ULM', 'Southern Miss.', 'Troy']","[6.0, 8.0, 5.0]"
2185.0,380.0,Dashaun Davis,App State,27,2023-24,1,[2],['09/09/2023'],['North Carolina'],[7.0]
2185.0,380.0,Makai Jackson,App State,27,2023-24,1,[11],['11/18/2023'],['James Madison'],[5.0]
2185.0,380.0,Troy Omeire,Arizona St.,28,2023-24,1,[11],['11/18/2023'],['Oregon'],[5.0]
1528.0,263.0,Jalin Conyers,Arizona St.,28,2023-24,2,"[4, 5]","['09/23/2023', '09/30/2023']","['Southern California', 'California']","[5.0, 6.0]"
2185.0,380.0,Giovanni Sanders,Arizona St.,28,2023-24,1,[5],['09/30/2023'],['California'],[5.0]
2185.0,380.0,Xavier Guillory,Arizona St.,28,2023-24,1,[1],['08/31/2023'],['Southern Utah'],[5.0]
2185.0,380.0,Melquan Stovall,Arizona St.,28,2023-24,1,[6],['10/07/2023'],['Colorado'],[5.0]
565.0,88.0,Elijhah Badger,Arizona St.,28,2023-24,5,"[4, 6, 7, 10, 11]","['09/23/2023', '10/07/2023', '10/21/2023', '11/11/2023', '11/18/2023']","['Southern California', 'Colorado', 'Washington', 'UCLA', 'Oregon']","[9.0, 12.0, 8.0, 12.0, 7.0]"
48.0,10.0,Tetairoa McMillan,Arizona,29,2023-24,10,"[2, 3, 5, 6, 7, 8, 10, 11, 12, 13]","['09/09/2023', '09/16/2023', '09/30/2023', '10/07/2023', '10/14/2023', '10/28/2023', '11/11/2023', '11/18/2023', '11/25/2023', '12/28/2023']","['Mississippi St.', 'UTEP', 'Washington', 'Southern California', 'Washington St.', 'Oregon St.', 'Colorado', 'Utah', 'Arizona St.', 'Oklahoma']","[8.0, 6.0, 6.0, 6.0, 7.0, 8.0, 9.0, 8.0, 11.0, 10.0]"
783.0,126.0,Michael Wiley,Arizona,29,2023-24,4,"[1, 2, 8, 11]","['09/02/2023', '09/09/2023', '10/28/2023', '11/18/2023']","['Northern Ariz.', 'Mississippi St.', 'Oregon St.', 'Utah']","[6.0, 8.0, 5.0, 5.0]"
48.0,10.0,Jacob Cowing,Arizona,29,2023-24,10,"[2, 3, 4, 5, 6, 7, 8, 9, 12, 13]","['09/09/2023', '09/16/2023', '09/23/2023', '09/30/2023', '10/07/2023', '10/14/2023', '10/28/2023', '11/04/2023', '11/25/2023', '12/28/2023']","['Mississippi St.', 'UTEP', 'Stanford', 'Washington', 'Southern California', 'Washington St.', 'Oregon St.', 'UCLA', 'Arizona St.', 'Oklahoma']","[7.0, 10.0, 8.0, 9.0, 10.0, 8.0, 6.0, 8.0, 9.0, 7.0]"
1107.0,183.0,Tanner McLachlan,Arizona,29,2023-24,3,"[5, 9, 12]","['09/30/2023', '11/04/2023', '11/25/2023']","['Washington', 'UCLA', 'Arizona St.']","[6.0, 5.0, 7.0]"
1528.0,263.0,Montana Lemonious-Craig,Arizona,29,2023-24,2,"[7, 10]","['10/14/2023', '11/11/2023']","['Washington St.', 'Colorado']","[5.0, 5.0]"
1528.0,263.0,Emmanual Stevenson,Arkansas St.,30,2023-24,2,"[2, 7]","['09/09/2023', '10/21/2023']","['Memphis', 'Coastal Carolina']","[5.0, 5.0]"
1528.0,263.0,Courtney Jackson,Arkansas St.,30,2023-24,2,"[7, 11]","['10/21/2023', '11/18/2023']","['Coastal Carolina', 'Texas St.']","[5.0, 7.0]"
1107.0,183.0,Corey Rucker,Arkansas St.,30,2023-24,3,"[8, 12, 13]","['10/28/2023', '11/25/2023', '12/23/2023']","['ULM', 'Marshall', 'NIU']","[6.0, 5.0, 5.0]"
2185.0,380.0,Reagan Ealy,Arkansas St.,30,2023-24,1,[2],['09/09/2023'],['Memphis'],[5.0]
2185.0,380.0,Ja'Quez Cross,Arkansas St.,30,2023-24,1,[9],['11/04/2023'],['Louisiana'],[6.0]
2185.0,380.0,Luke Hasz,Arkansas,31,2023-24,1,[4],['09/23/2023'],['LSU'],[6.0]
2185.0,380.0,Ty Washington,Arkansas,31,2023-24,1,[6],['10/07/2023'],['Ole Miss'],[7.0]
783.0,126.0,Andrew Armstrong,Arkansas,31,2023-24,4,"[1, 3, 4, 6]","['09/02/2023', '09/16/2023', '09/23/2023', '10/07/2023']","['Western Caro.', 'BYU', 'LSU', 'Ole Miss']","[5.0, 9.0, 6.0, 8.0]"
2185.0,380.0,Rashod Dubinion,Arkansas,31,2023-24,1,[8],['10/21/2023'],['Mississippi St.'],[5.0]
1528.0,263.0,Jay Fair,Auburn,37,2023-24,2,"[1, 3]","['09/02/2023', '09/16/2023']","['Massachusetts', 'Samford']","[5.0, 7.0]"
1107.0,183.0,Rivaldo Fairweather,Auburn,37,2023-24,3,"[3, 7, 13]","['09/16/2023', '10/21/2023', '12/30/2023']","['Samford', 'Ole Miss', 'Maryland']","[5.0, 5.0, 5.0]"
2185.0,380.0,Caleb Burton,Auburn,37,2023-24,1,[13],['12/30/2023'],['Maryland'],[5.0]
1107.0,183.0,Qian Magwood,Ball St.,47,2023-24,3,"[2, 5, 8]","['09/09/2023', '09/30/2023', '10/21/2023']","['Georgia', 'Western Mich.', 'Central Mich.']","[5.0, 9.0, 7.0]"
2185.0,380.0,Marquez Cooper,Ball St.,47,2023-24,1,[6],['10/07/2023'],['Eastern Mich.'],[6.0]
2185.0,380.0,Ahmad Edwards,Ball St.,47,2023-24,1,[10],['11/07/2023'],['NIU'],[5.0]
1107.0,183.0,Tanner Koziol,Ball St.,47,2023-24,3,"[1, 3, 6]","['09/02/2023', '09/16/2023', '10/07/2023']","['Kentucky', 'Indiana St.', 'Eastern Mich.']","[8.0, 7.0, 6.0]"
2185.0,380.0,Ty Robinson,Ball St.,47,2023-24,1,[1],['09/02/2023'],['Kentucky'],[5.0]
1528.0,263.0,Ketron Jackson Jr.,Baylor,51,2023-24,2,"[1, 7]","['09/02/2023', '10/21/2023']","['Texas St.', 'Cincinnati']","[6.0, 5.0]"
2185.0,380.0,Drake Dabney,Baylor,51,2023-24,1,[1],['09/02/2023'],['Texas St.'],[6.0]
2185.0,380.0,Dawson Pendergrass,Baylor,51,2023-24,1,[11],['11/18/2023'],['TCU'],[5.0]
2185.0,380.0,Jonah Burton,Baylor,51,2023-24,1,[1],['09/02/2023'],['Texas St.'],[5.0]
2185.0,380.0,Josh Cameron,Baylor,51,2023-24,1,[10],['11/11/2023'],['Kansas St.'],[5.0]
783.0,126.0,Monaray Baldwin,Baylor,51,2023-24,4,"[5, 6, 7, 8]","['09/30/2023', '10/07/2023', '10/21/2023', '10/28/2023']","['UCF', 'Texas Tech', 'Cincinnati', 'Iowa St.']","[7.0, 5.0, 7.0, 6.0]"
1528.0,263.0,Stefan Cobbs,Boise St.,66,2023-24,2,"[1, 5]","['09/02/2023', '09/30/2023']","['Washington', 'Memphis']","[6.0, 5.0]"
565.0,88.0,Ashton Jeanty,Boise St.,66,2023-24,5,"[2, 3, 5, 7, 12]","['09/09/2023', '09/16/2023', '09/30/2023', '10/14/2023', '11/24/2023']","['UCF', 'North Dakota', 'Memphis', 'Colorado St.', 'Air Force']","[5.0, 5.0, 5.0, 5.0, 5.0]"
268.0,48.0,Eric McAlister,Boise St.,66,2023-24,7,"[1, 3, 4, 5, 6, 8, 9]","['09/02/2023', '09/16/2023', '09/22/2023', '09/30/2023', '10/07/2023', '10/28/2023', '11/04/2023']","['Washington', 'North Dakota', 'San Diego St.', 'Memphis', 'San Jose St.', 'Wyoming', 'Fresno St.']","[7.0, 6.0, 5.0, 5.0, 5.0, 7.0, 8.0]"
2185.0,380.0,George Holani,Boise St.,66,2023-24,1,[9],['11/04/2023'],['Fresno St.'],[6.0]
2185.0,380.0,Dino Tomlin,Boston College,67,2023-24,1,[9],['11/03/2023'],['Syracuse'],[5.0]
1107.0,183.0,Ryan O'Keefe,Boston College,67,2023-24,3,"[1, 3, 4]","['09/02/2023', '09/16/2023', '09/23/2023']","['NIU', 'Florida St.', 'Louisville']","[5.0, 6.0, 5.0]"
2185.0,380.0,Joe Griffin,Boston College,67,2023-24,1,[4],['09/23/2023'],['Louisville'],[5.0]
565.0,88.0,Lewis Bond,Boston College,67,2023-24,5,"[2, 5, 7, 11, 12]","['09/09/2023', '09/30/2023', '10/21/2023', '11/16/2023', '11/24/2023']","['Holy Cross', 'Virginia', 'Georgia Tech', 'Pittsburgh', 'Miami (FL)']","[5.0, 7.0, 5.0, 5.0, 6.0]"
2185.0,380.0,Finn Hogan,Bowling Green,71,2023-24,1,[4],['09/30/2023'],['Georgia Tech'],[6.0]
565.0,88.0,Harold  Fannin Jr.,Bowling Green,71,2023-24,5,"[2, 8, 10, 11, 13]","['09/09/2023', '11/01/2023', '11/14/2023', '11/21/2023', '12/26/2023']","['Eastern Ill.', 'Ball St.', 'Toledo', 'Western Mich.', 'Minnesota']","[7.0, 5.0, 5.0, 8.0, 5.0]"
1107.0,183.0,Ta'ron Keith,Bowling Green,71,2023-24,3,"[2, 9, 10]","['09/09/2023', '11/08/2023', '11/14/2023']","['Eastern Ill.', 'Kent St.', 'Toledo']","[6.0, 8.0, 7.0]"
1107.0,183.0,Odieu Hiliare,Bowling Green,71,2023-24,3,"[3, 10, 13]","['09/23/2023', '11/14/2023', '12/26/2023']","['Ohio', 'Toledo', 'Minnesota']","[5.0, 6.0, 10.0]"
1528.0,263.0,Kody Epps,BYU,77,2023-24,2,"[11, 12]","['11/18/2023', '11/25/2023']","['Oklahoma', 'Oklahoma St.']","[6.0, 5.0]"
2185.0,380.0,Parker Kingston,BYU,77,2023-24,1,[9],['11/04/2023'],['West Virginia'],[6.0]
783.0,126.0,Chase Roberts,BYU,77,2023-24,4,"[1, 2, 4, 5]","['09/02/2023', '09/09/2023', '09/23/2023', '09/29/2023']","['Sam Houston', 'Southern Utah', 'Kansas', 'Cincinnati']","[5.0, 6.0, 5.0, 6.0]"
2185.0,380.0,Keelan Marion,BYU,77,2023-24,1,[9],['11/04/2023'],['West Virginia'],[6.0]
1107.0,183.0,Darius Lassiter,BYU,77,2023-24,3,"[2, 4, 8]","['09/09/2023', '09/23/2023', '10/28/2023']","['Southern Utah', 'Kansas', 'Texas']","[5.0, 8.0, 5.0]"
2185.0,380.0,Isaac Rex,BYU,77,2023-24,1,[4],['09/23/2023'],['Kansas'],[7.0]
1107.0,183.0,Cole Harrity,Buffalo,86,2023-24,3,"[1, 2, 4]","['09/02/2023', '09/09/2023', '09/23/2023']","['Wisconsin', 'Fordham', 'Louisiana']","[5.0, 6.0, 6.0]"
2185.0,380.0,Ron Cook,Buffalo,86,2023-24,1,[5],['09/30/2023'],['Akron'],[5.0]
1528.0,263.0,Marlyn Johnson,Buffalo,86,2023-24,2,"[2, 8]","['09/09/2023', '10/21/2023']","['Fordham', 'Kent St.']","[7.0, 5.0]"
2185.0,380.0,Josiah Freeman,Fresno St.,96,2023-24,1,[9],['11/04/2023'],['Boise St.'],[5.0]
565.0,88.0,Jalen Moss,Fresno St.,96,2023-24,5,"[1, 3, 4, 6, 8]","['09/02/2023', '09/16/2023', '09/23/2023', '10/07/2023', '10/28/2023']","['Purdue', 'Arizona St.', 'Kent St.', 'Wyoming', 'UNLV']","[5.0, 6.0, 7.0, 9.0, 5.0]"
783.0,126.0,Jaelen Gill,Fresno St.,96,2023-24,4,"[1, 3, 5, 13]","['09/02/2023', '09/16/2023', '09/30/2023', '12/16/2023']","['Purdue', 'Arizona St.', 'Nevada', 'New Mexico St.']","[8.0, 6.0, 8.0, 5.0]"
1107.0,183.0,Mac Dalena,Fresno St.,96,2023-24,3,"[6, 9, 10]","['10/07/2023', '11/04/2023', '11/11/2023']","['Wyoming', 'Boise St.', 'San Jose St.']","[8.0, 6.0, 6.0]"
1107.0,183.0,Malik Sherrod,Fresno St.,96,2023-24,3,"[8, 12, 13]","['10/28/2023', '11/25/2023', '12/16/2023']","['UNLV', 'San Diego St.', 'New Mexico St.']","[8.0, 5.0, 8.0]"
391.0,62.0,Erik Brooks,Fresno St.,96,2023-24,6,"[1, 2, 3, 11, 12, 13]","['09/02/2023', '09/09/2023', '09/16/2023', '11/18/2023', '11/25/2023', '12/16/2023']","['Purdue', 'Eastern Wash.', 'Arizona St.', 'New Mexico', 'San Diego St.', 'New Mexico St.']","[9.0, 8.0, 11.0, 6.0, 5.0, 5.0]"
1528.0,263.0,Tre Watson,Fresno St.,96,2023-24,2,"[2, 7]","['09/09/2023', '10/13/2023']","['Eastern Wash.', 'Utah St.']","[5.0, 5.0]"
2185.0,380.0,Jack Endries,California,107,2023-24,1,[8],['10/28/2023'],['Southern California'],[7.0]
783.0,126.0,Taj Davis,California,107,2023-24,4,"[4, 6, 7, 11]","['09/23/2023', '10/07/2023', '10/14/2023', '11/18/2023']","['Washington', 'Oregon St.', 'Utah', 'Stanford']","[5.0, 7.0, 7.0, 6.0]"
1528.0,263.0,Trond Grizzell,California,107,2023-24,2,"[8, 11]","['10/28/2023', '11/18/2023']","['Southern California', 'Stanford']","[6.0, 7.0]"
