Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Interceptions
Marlin Brooks,Ohio,519,2019-20,1,[1],['08/31/2019'],['Rhode Island'],[1.0]
Alvin Floyd,Ohio,519,2019-20,1,[12],['11/26/2019'],['Akron'],[1.0]
Ilyaas Motley,Ohio,519,2019-20,1,[6],['10/12/2019'],['NIU'],[1.0]
John Gregory,Ohio,519,2019-20,1,[11],['11/19/2019'],['Bowling Green'],[1.0]
Isaac Gill,Ohio,519,2019-20,1,[12],['11/26/2019'],['Akron'],[1.0]
Philip Redwine-Bryant,Oklahoma St.,521,2019-20,1,[2],['09/07/2019'],['McNeese'],[1.0]
Amen Ogbongbemiga,Oklahoma St.,521,2019-20,1,[8],['10/26/2019'],['Iowa St.'],[1.0]
Kolby Harvell-Peel,Oklahoma St.,521,2019-20,3,"[4, 9, 10]","['09/21/2019', '11/02/2019', '11/16/2019']","['Texas', 'TCU', 'Kansas']","[1.0, 2.0, 2.0]"
Malcolm Rodriguez,Oklahoma St.,521,2019-20,1,[8],['10/26/2019'],['Iowa St.'],[1.0]
A.J. Green,Oklahoma St.,521,2019-20,1,[2],['09/07/2019'],['McNeese'],[1.0]
Tre Sterling,Oklahoma St.,521,2019-20,1,[8],['10/26/2019'],['Iowa St.'],[1.0]
Jarrick Bernard-Converse,Oklahoma St.,521,2019-20,1,[9],['11/02/2019'],['TCU'],[1.0]
Trace Ford,Oklahoma St.,521,2019-20,1,[10],['11/16/2019'],['Kansas'],[1.0]
Nik Bonitto,Oklahoma,522,2019-20,1,[10],['11/16/2019'],['Baylor'],[1.0]
Tre Brown,Oklahoma,522,2019-20,1,[3],['09/14/2019'],['UCLA'],[1.0]
Jaden Davis,Oklahoma,522,2019-20,1,[2],['09/07/2019'],['South Dakota'],[1.0]
Ryan Jones,Oklahoma,522,2019-20,1,[3],['09/14/2019'],['UCLA'],[1.0]
Brendan Radley-Hiles,Oklahoma,522,2019-20,2,"[2, 11]","['09/07/2019', '11/23/2019']","['South Dakota', 'TCU']","[1.0, 1.0]"
Parnell Motley,Oklahoma,522,2019-20,1,[12],['11/30/2019'],['Oklahoma St.'],[1.0]
Jordan Young,Old Dominion,523,2019-20,1,[4],['09/28/2019'],['East Carolina'],[1.0]
Harrell Blackmon,Old Dominion,523,2019-20,1,[5],['10/05/2019'],['Western Ky.'],[1.0]
Lance Boykin,Old Dominion,523,2019-20,1,[1],['08/31/2019'],['Norfolk St.'],[1.0]
Geronda Hall Jr.,Old Dominion,523,2019-20,2,"[4, 12]","['09/28/2019', '11/30/2019']","['East Carolina', 'Charlotte']","[1.0, 1.0]"
Keion White,Old Dominion,523,2019-20,1,[7],['10/19/2019'],['UAB'],[1.0]
Kaleb Ford-Dement,Old Dominion,523,2019-20,2,"[1, 8]","['08/31/2019', '10/26/2019']","['Norfolk St.', 'Fla. Atlantic']","[1.0, 1.0]"
Will Brocchini,Old Dominion,523,2019-20,1,[8],['10/26/2019'],['Fla. Atlantic'],[1.0]
Nahshon Wright,Oregon St.,528,2019-20,3,"[2, 9, 11]","['09/07/2019', '11/08/2019', '11/23/2019']","['Hawaii', 'Washington', 'Washington St.']","[1.0, 1.0, 1.0]"
Shawn Wilson,Oregon St.,528,2019-20,1,[3],['09/14/2019'],['Cal Poly'],[1.0]
John McCartan,Oregon St.,528,2019-20,1,[11],['11/23/2019'],['Washington St.'],[1.0]
Jaydon Grant,Oregon St.,528,2019-20,2,"[7, 9]","['10/19/2019', '11/08/2019']","['California', 'Washington']","[1.0, 1.0]"
Omar Speights,Oregon St.,528,2019-20,1,[11],['11/23/2019'],['Washington St.'],[1.0]
Verone McKinley III,Oregon,529,2019-20,3,"[5, 7, 8]","['10/11/2019', '10/26/2019', '11/02/2019']","['Colorado', 'Washington St.', 'Southern California']","[2.0, 1.0, 1.0]"
Steve Stephens IV,Oregon,529,2019-20,1,[2],['09/07/2019'],['Nevada'],[1.0]
Bryson Young,Oregon,529,2019-20,1,[5],['10/11/2019'],['Colorado'],[1.0]
Thomas Graham Jr.,Oregon,529,2019-20,2,"[1, 14]","['08/31/2019', '01/01/2020']","['Auburn', 'Wisconsin']","[1.0, 1.0]"
Mykael Wright,Oregon,529,2019-20,1,[12],['09/14/2019'],['Montana'],[1.0]
Jevon Holland,Oregon,529,2019-20,4,"[1, 3, 4, 7]","['08/31/2019', '09/21/2019', '10/05/2019', '10/26/2019']","['Auburn', 'Stanford', 'California', 'Washington St.']","[1.0, 1.0, 1.0, 1.0]"
Deommodore Lenoir,Oregon,529,2019-20,1,[8],['11/02/2019'],['Southern California'],[1.0]
Sampson Niu,Oregon,529,2019-20,1,[2],['09/07/2019'],['Nevada'],[1.0]
Nick Pickett,Oregon,529,2019-20,1,[5],['10/11/2019'],['Colorado'],[1.0]
Brady Breeze,Oregon,529,2019-20,2,"[8, 13]","['11/02/2019', '12/06/2019']","['Southern California', 'Utah']","[1.0, 1.0]"
Troy Dye,Oregon,529,2019-20,2,"[4, 13]","['10/05/2019', '12/06/2019']","['California', 'Utah']","[1.0, 1.0]"
Marquis Wilson,Penn St.,539,2019-20,2,"[8, 13]","['10/26/2019', '12/28/2019']","['Michigan St.', 'Memphis']","[1.0, 1.0]"
John Reid,Penn St.,539,2019-20,2,"[1, 2]","['08/31/2019', '09/07/2019']","['Idaho', 'Buffalo']","[1.0, 1.0]"
Tariq Castro-Fields,Penn St.,539,2019-20,2,"[4, 7]","['09/27/2019', '10/19/2019']","['Maryland', 'Michigan']","[1.0, 1.0]"
Garrett Taylor,Penn St.,539,2019-20,1,[13],['12/28/2019'],['Memphis'],[1.0]
Jaquan Brisker,Penn St.,539,2019-20,2,"[6, 8]","['10/12/2019', '10/26/2019']","['Iowa', 'Michigan St.']","[1.0, 1.0]"
Jan Johnson,Penn St.,539,2019-20,1,[4],['09/27/2019'],['Maryland'],[1.0]
Dane Jackson,Pittsburgh,545,2019-20,1,[6],['10/05/2019'],['Duke'],[1.0]
Paris Ford,Pittsburgh,545,2019-20,2,"[6, 9]","['10/05/2019', '11/02/2019']","['Duke', 'Georgia Tech']","[2.0, 1.0]"
Damarri Mathis,Pittsburgh,545,2019-20,2,"[8, 10]","['10/26/2019', '11/14/2019']","['Miami (FL)', 'North Carolina']","[1.0, 1.0]"
Phil Campbell,Pittsburgh,545,2019-20,1,[4],['09/21/2019'],['UCF'],[1.0]
Jason Pinnock,Pittsburgh,545,2019-20,1,[4],['09/21/2019'],['UCF'],[1.0]
Damar Hamlin,Pittsburgh,545,2019-20,1,[13],['12/26/2019'],['Eastern Mich.'],[1.0]
Cam Allen,Purdue,559,2019-20,1,[10],['11/09/2019'],['Northwestern'],[1.0]
Dedrick Mackey,Purdue,559,2019-20,3,"[2, 7, 11]","['09/07/2019', '10/19/2019', '11/23/2019']","['Vanderbilt', 'Iowa', 'Wisconsin']","[1.0, 1.0, 1.0]"
Simeon Smiley,Purdue,559,2019-20,1,[5],['10/05/2019'],['Penn St.'],[1.0]
George Karlaftis,Purdue,559,2019-20,1,[3],['09/14/2019'],['TCU'],[1.0]
Cory Trice,Purdue,559,2019-20,2,"[6, 9]","['10/12/2019', '11/02/2019']","['Maryland', 'Nebraska']","[2.0, 1.0]"
Andrew Bird,Rice,574,2019-20,1,[10],['11/16/2019'],['Middle Tenn.'],[1.0]
Naeem Smith,Rice,574,2019-20,2,"[7, 8]","['10/19/2019', '10/26/2019']","['UTSA', 'Southern Miss.']","[1.0, 1.0]"
Treshawn Chamberlain,Rice,574,2019-20,2,"[6, 11]","['10/05/2019', '11/23/2019']","['UAB', 'North Texas']","[1.0, 1.0]"
George Nyakwol,Rice,574,2019-20,1,[6],['10/05/2019'],['UAB'],[1.0]
Damon Hayes,Rutgers,587,2019-20,2,"[4, 6]","['09/28/2019', '10/12/2019']","['Michigan', 'Indiana']","[1.0, 1.0]"
Avery Young,Rutgers,587,2019-20,1,[1],['08/30/2019'],['Massachusetts'],[1.0]
Tre Avery,Rutgers,587,2019-20,2,"[1, 12]","['08/30/2019', '11/30/2019']","['Massachusetts', 'Penn St.']","[1.0, 1.0]"
Deion Jennings,Rutgers,587,2019-20,1,[11],['11/23/2019'],['Michigan St.'],[1.0]
Darren Hall,San Diego St.,626,2019-20,1,[9],['11/09/2019'],['Nevada'],[1.0]
Luq Barcoo,San Diego St.,626,2019-20,6,"[3, 5, 6, 10, 11, 13]","['09/14/2019', '10/05/2019', '10/12/2019', '11/15/2019', '11/23/2019', '12/21/2019']","['New Mexico St.', 'Colorado St.', 'Wyoming', 'Fresno St.', 'Hawaii', 'Central Mich.']","[1.0, 3.0, 1.0, 2.0, 1.0, 1.0]"
Caden McDonald,San Diego St.,626,2019-20,1,[7],['10/19/2019'],['San Jose St.'],[1.0]
Kyahva Tezino,San Diego St.,626,2019-20,2,"[3, 13]","['09/14/2019', '12/21/2019']","['New Mexico St.', 'Central Mich.']","[1.0, 1.0]"
Tariq Thompson,San Diego St.,626,2019-20,4,"[1, 10, 12, 13]","['08/31/2019', '11/15/2019', '11/30/2019', '12/21/2019']","['Weber St.', 'Fresno St.', 'BYU', 'Central Mich.']","[1.0, 1.0, 1.0, 1.0]"
Dwayne Johnson Jr.,San Diego St.,626,2019-20,1,[12],['11/30/2019'],['BYU'],[1.0]
"Bobby Brown, II",San Jose St.,630,2019-20,2,"[1, 3]","['08/29/2019', '09/21/2019']","['Northern Colo.', 'Arkansas']","[1.0, 2.0]"
Rico Tolefree,San Jose St.,630,2019-20,2,"[5, 6]","['10/04/2019', '10/12/2019']","['New Mexico', 'Nevada']","[1.0, 1.0]"
Ethan Aguayo,San Jose St.,630,2019-20,1,[3],['09/21/2019'],['Arkansas'],[1.0]
Nehemiah Shelton,San Jose St.,630,2019-20,3,"[1, 3, 5]","['08/29/2019', '09/21/2019', '10/04/2019']","['Northern Colo.', 'Arkansas', 'New Mexico']","[1.0, 1.0, 1.0]"
Jay Lenard,San Jose St.,630,2019-20,2,"[3, 12]","['09/21/2019', '11/30/2019']","['Arkansas', 'Fresno St.']","[1.0, 1.0]"
Tre Webb,San Jose St.,630,2019-20,1,[11],['11/23/2019'],['UNLV'],[1.0]
Brandon Ezell,San Jose St.,630,2019-20,3,"[5, 6, 9]","['10/04/2019', '10/12/2019', '11/02/2019']","['New Mexico', 'Nevada', 'Boise St.']","[2.0, 1.0, 1.0]"
Devin Rockette,South Alabama,646,2019-20,1,[11],['11/23/2019'],['Georgia St.'],[1.0]
Jalen Thompson,South Alabama,646,2019-20,1,[2],['09/07/2019'],['Jackson St.'],[1.0]
A.J. DeShazor Jr.,South Alabama,646,2019-20,1,[1],['08/31/2019'],['Nebraska'],[1.0]
Travis Reed,South Alabama,646,2019-20,2,"[7, 9]","['10/16/2019', '11/09/2019']","['Troy', 'Texas St.']","[2.0, 1.0]"
Sterrling Fisher,South Alabama,646,2019-20,1,[4],['09/21/2019'],['UAB'],[1.0]
Keith Gallmon Jr.,South Alabama,646,2019-20,1,[3],['09/14/2019'],['Memphis'],[1.0]
Gus Nave,South Alabama,646,2019-20,1,[4],['09/21/2019'],['UAB'],[1.0]
R.J. Roderick,South Carolina,648,2019-20,2,"[2, 9]","['09/07/2019', '11/02/2019']","['Charleston So.', 'Vanderbilt']","[1.0, 1.0]"
Jammie Robinson,South Carolina,648,2019-20,1,[7],['10/19/2019'],['Florida'],[1.0]
Ernest Jones,South Carolina,648,2019-20,2,"[5, 10]","['09/28/2019', '11/09/2019']","['Kentucky', 'App State']","[1.0, 1.0]"
T.J. Brunson,South Carolina,648,2019-20,1,[9],['11/02/2019'],['Vanderbilt'],[1.0]
Johnny Dixon,South Carolina,648,2019-20,1,[2],['09/07/2019'],['Charleston So.'],[1.0]
D.J. Wonnum,South Carolina,648,2019-20,1,[4],['09/21/2019'],['Missouri'],[1.0]
Israel Mukuamu,South Carolina,648,2019-20,2,"[2, 6]","['09/07/2019', '10/12/2019']","['Charleston So.', 'Georgia']","[1.0, 3.0]"
Bentlee Sanders,South Fla.,651,2019-20,1,[8],['11/07/2019'],['Temple'],[1.0]
Stacy Kirby,South Fla.,651,2019-20,1,[3],['09/28/2019'],['SMU'],[1.0]
K.J. Sails,South Fla.,651,2019-20,3,"[6, 10, 12]","['10/19/2019', '11/23/2019', '09/07/2019']","['Navy', 'Memphis', 'Georgia Tech']","[1.0, 1.0, 1.0]"
Brock Nichols,South Fla.,651,2019-20,1,[2],['09/14/2019'],['South Carolina St.'],[1.0]
Devin Studstill,South Fla.,651,2019-20,1,[3],['09/28/2019'],['SMU'],[1.0]
Vincent Davis,South Fla.,651,2019-20,1,[2],['09/14/2019'],['South Carolina St.'],[1.0]
Daquan Evans,South Fla.,651,2019-20,1,[10],['11/23/2019'],['Memphis'],[1.0]
Greg Reaves,South Fla.,651,2019-20,1,[7],['10/26/2019'],['East Carolina'],[1.0]
Nick Roberts,South Fla.,651,2019-20,2,"[2, 6]","['09/14/2019', '10/19/2019']","['South Carolina St.', 'Navy']","[1.0, 1.0]"
Isaiah Pola-Mao,Southern California,657,2019-20,4,"[1, 9, 10, 11]","['08/31/2019', '11/02/2019', '11/09/2019', '11/16/2019']","['Fresno St.', 'Oregon', 'Arizona St.', 'California']","[1.0, 1.0, 1.0, 1.0]"
Greg Johnson,Southern California,657,2019-20,2,"[2, 11]","['09/07/2019', '11/16/2019']","['Stanford', 'California']","[1.0, 1.0]"
Isaac Taylor-Stuart,Southern California,657,2019-20,1,[12],['11/23/2019'],['UCLA'],[1.0]
Christian Rector,Southern California,657,2019-20,1,[10],['11/09/2019'],['Arizona St.'],[1.0]
Kana'i Mauga,Southern California,657,2019-20,1,[7],['10/19/2019'],['Arizona'],[1.0]
Terrance Newman,SMU,663,2019-20,1,[1],['08/31/2019'],['Arkansas St.'],[1.0]
Rodney Clemons,SMU,663,2019-20,3,"[3, 5, 8]","['09/14/2019', '09/28/2019', '10/24/2019']","['Texas St.', 'South Fla.', 'Houston']","[1.0, 2.0, 1.0]"
Chevin Calloway,SMU,663,2019-20,1,[6],['10/05/2019'],['Tulsa'],[1.0]
Ar'mani Johnson,SMU,663,2019-20,1,[6],['10/05/2019'],['Tulsa'],[2.0]
Patrick Nelson,SMU,663,2019-20,1,[2],['09/07/2019'],['North Texas'],[1.0]
Malik Shorts,Southern Miss.,664,2019-20,1,[12],['11/30/2019'],['Fla. Atlantic'],[1.0]
Shannon Showers,Southern Miss.,664,2019-20,2,"[9, 10]","['11/09/2019', '11/16/2019']","['UAB', 'UTSA']","[1.0, 1.0]"
DQ Thomas,Southern Miss.,664,2019-20,3,"[1, 4, 9]","['08/31/2019', '09/21/2019', '11/09/2019']","['Alcorn', 'Alabama', 'UAB']","[1.0, 1.0, 1.0]"
Ky'el Hemby,Southern Miss.,664,2019-20,2,"[6, 8]","['10/12/2019', '10/26/2019']","['North Texas', 'Rice']","[1.0, 1.0]"
Rachuan Mitchell,Southern Miss.,664,2019-20,2,"[6, 7]","['10/12/2019', '10/19/2019']","['North Texas', 'Louisiana Tech']","[1.0, 1.0]"
Jashon Waddy,Texas St.,670,2019-20,2,"[5, 6]","['09/28/2019', '10/10/2019']","['Nicholls', 'ULM']","[1.0, 1.0]"
Jarron Morris,Texas St.,670,2019-20,2,"[3, 4]","['09/14/2019', '09/21/2019']","['SMU', 'Georgia St.']","[1.0, 1.0]"
Jalen Smith,Texas St.,670,2019-20,1,[3],['09/14/2019'],['SMU'],[1.0]
Bryan London II,Texas St.,670,2019-20,1,[1],['08/29/2019'],['Texas A&M'],[1.0]
Anthony J. Taylor,Texas St.,670,2019-20,1,[2],['09/07/2019'],['Wyoming'],[1.0]
Bralen Trahan,Louisiana,671,2019-20,2,"[8, 12]","['11/02/2019', '11/30/2019']","['Texas St.', 'ULM']","[1.0, 1.0]"
Jayrin Wilson,Louisiana,671,2019-20,1,[11],['11/23/2019'],['Troy'],[1.0]
Asjlin Washington,Louisiana,671,2019-20,3,"[4, 7, 11]","['09/21/2019', '10/17/2019', '11/23/2019']","['Ohio', 'Arkansas St.', 'Troy']","[1.0, 1.0, 1.0]"
Kamar Greenhouse,Louisiana,671,2019-20,1,[4],['09/21/2019'],['Ohio'],[1.0]
Kam Pedescleaux,Louisiana,671,2019-20,1,[4],['09/21/2019'],['Ohio'],[1.0]
Michael Jacquet III,Louisiana,671,2019-20,2,"[2, 8]","['09/07/2019', '11/02/2019']","['Liberty', 'Texas St.']","[1.0, 1.0]"
Kyu Blu Kelly,Stanford,674,2019-20,1,[6],['10/05/2019'],['Washington'],[1.0]
Jonathan McGill,Stanford,674,2019-20,1,[10],['11/16/2019'],['Washington St.'],[1.0]
Paulson Adebo,Stanford,674,2019-20,3,"[1, 7, 8]","['08/31/2019', '10/17/2019', '10/26/2019']","['Northwestern', 'UCLA', 'Arizona']","[1.0, 1.0, 2.0]"
Andrew Pryts,Stanford,674,2019-20,1,[1],['08/31/2019'],['Northwestern'],[1.0]
J.J. Parson,Stanford,674,2019-20,1,[9],['11/09/2019'],['Colorado'],[1.0]
Christopher Fredrick,Syracuse,688,2019-20,3,"[3, 10, 12]","['09/14/2019', '11/16/2019', '11/30/2019']","['Clemson', 'Duke', 'Wake Forest']","[1.0, 1.0, 1.0]"
Andrew Armstrong,Syracuse,688,2019-20,1,[6],['10/10/2019'],['NC State'],[1.0]
Ifeatu Melifonwu,Syracuse,688,2019-20,2,"[1, 12]","['08/31/2019', '11/30/2019']","['Liberty', 'Wake Forest']","[1.0, 1.0]"
Trill Williams,Syracuse,688,2019-20,1,[3],['09/14/2019'],['Clemson'],[1.0]
Andre Cisco,Syracuse,688,2019-20,5,"[1, 2, 10, 11, 12]","['08/31/2019', '09/07/2019', '11/16/2019', '11/23/2019', '11/30/2019']","['Liberty', 'Maryland', 'Duke', 'Louisville', 'Wake Forest']","[1.0, 1.0, 1.0, 1.0, 1.0]"
Eric Coley,Syracuse,688,2019-20,1,[4],['09/21/2019'],['Western Mich.'],[1.0]
Sam Franklin,Temple,690,2019-20,1,[12],['11/30/2019'],['UConn'],[1.0]
Benny Walls,Temple,690,2019-20,2,"[4, 11]","['09/28/2019', '11/23/2019']","['Georgia Tech', 'Cincinnati']","[1.0, 1.0]"
Ayron Monroe,Temple,690,2019-20,1,[10],['11/16/2019'],['Tulane'],[1.0]
Christian Braswell,Temple,690,2019-20,1,[3],['09/21/2019'],['Buffalo'],[1.0]
Harrison Hand,Temple,690,2019-20,3,"[2, 6, 7]","['09/14/2019', '10/12/2019', '10/19/2019']","['Maryland', 'Memphis', 'SMU']","[1.0, 1.0, 1.0]"
Shawn Shamburger,Tennessee,694,2019-20,1,[13],['01/02/2020'],['Indiana'],[1.0]
Kenneth George Jr.,Tennessee,694,2019-20,1,[6],['10/12/2019'],['Mississippi St.'],[1.0]
Alontae Taylor,Tennessee,694,2019-20,1,[4],['09/21/2019'],['Florida'],[1.0]
Bryce Thompson,Tennessee,694,2019-20,1,[9],['11/02/2019'],['UAB'],[3.0]
Trevon Flowers,Tennessee,694,2019-20,1,[6],['10/12/2019'],['Mississippi St.'],[1.0]
Nigel Warrior,Tennessee,694,2019-20,4,"[3, 6, 7, 10]","['09/14/2019', '10/12/2019', '10/19/2019', '11/09/2019']","['Chattanooga', 'Mississippi St.', 'Alabama', 'Kentucky']","[1.0, 1.0, 1.0, 1.0]"
Kenney Solomon,Tennessee,694,2019-20,1,[3],['09/14/2019'],['Chattanooga'],[1.0]
Theo Jackson,Tennessee,694,2019-20,1,[4],['09/21/2019'],['Florida'],[1.0]
Jeremy Banks,Tennessee,694,2019-20,1,[3],['09/14/2019'],['Chattanooga'],[2.0]
Leon O'Neal,Texas A&M,697,2019-20,1,[1],['08/29/2019'],['Texas St.'],[1.0]
Roney Elam,Texas A&M,697,2019-20,2,"[1, 2]","['08/29/2019', '09/07/2019']","['Texas St.', 'Clemson']","[1.0, 1.0]"
Devin Morris,Texas A&M,697,2019-20,1,[8],['10/26/2019'],['Mississippi St.'],[1.0]
Erick Young,Texas A&M,697,2019-20,1,[9],['11/02/2019'],['UTSA'],[1.0]
Justin Madubuike,Texas A&M,697,2019-20,1,[5],['09/28/2019'],['Arkansas'],[1.0]
Myles Jones,Texas A&M,697,2019-20,1,[1],['08/29/2019'],['Texas St.'],[2.0]
Demani Richardson,Texas A&M,697,2019-20,1,[6],['10/12/2019'],['Alabama'],[1.0]
Clifford Chattman,Texas A&M,697,2019-20,1,[7],['10/19/2019'],['Ole Miss'],[1.0]
La'Kendrick VanZandt,TCU,698,2019-20,1,[9],['11/09/2019'],['Baylor'],[1.0]
Jeff Gladney,TCU,698,2019-20,1,[2],['09/14/2019'],['Purdue'],[1.0]
Julius Lewis,TCU,698,2019-20,1,[12],['11/29/2019'],['West Virginia'],[1.0]
Wyatt Harris,TCU,698,2019-20,1,[10],['11/16/2019'],['Texas Tech'],[1.0]
Innis Gaines,TCU,698,2019-20,1,[7],['10/26/2019'],['Texas'],[1.0]
Vernon Scott,TCU,698,2019-20,1,[11],['11/23/2019'],['Oklahoma'],[1.0]
Trevon Moehrig,TCU,698,2019-20,4,"[1, 2, 7, 8]","['08/31/2019', '09/14/2019', '10/26/2019', '11/02/2019']","['Ark.-Pine Bluff', 'Purdue', 'Texas', 'Oklahoma St.']","[1.0, 1.0, 1.0, 1.0]"
Ar'Darius Washington,TCU,698,2019-20,4,"[1, 3, 7, 12]","['08/31/2019', '09/21/2019', '10/26/2019', '11/29/2019']","['Ark.-Pine Bluff', 'SMU', 'Texas', 'West Virginia']","[1.0, 1.0, 1.0, 2.0]"
Garret Wallow,TCU,698,2019-20,1,[7],['10/26/2019'],['Texas'],[1.0]
Evan Rambo,Texas Tech,700,2019-20,1,[6],['10/12/2019'],['Baylor'],[1.0]
DaMarcus Fields,Texas Tech,700,2019-20,3,"[5, 7, 9]","['10/05/2019', '10/19/2019', '11/09/2019']","['Oklahoma St.', 'Iowa St.', 'West Virginia']","[1.0, 1.0, 1.0]"
Adrian Frye,Texas Tech,700,2019-20,1,[11],['11/23/2019'],['Kansas St.'],[1.0]
Ja'Marcus Ingram,Texas Tech,700,2019-20,1,[6],['10/12/2019'],['Baylor'],[1.0]
Douglas Coleman,Texas Tech,700,2019-20,6,"[3, 4, 5, 6, 8, 9]","['09/14/2019', '09/28/2019', '10/05/2019', '10/12/2019', '10/26/2019', '11/09/2019']","['Arizona', 'Oklahoma', 'Oklahoma St.', 'Baylor', 'Kansas', 'West Virginia']","[2.0, 1.0, 2.0, 1.0, 1.0, 1.0]"
D'Shawn Jamison,Texas,703,2019-20,2,"[5, 10]","['10/05/2019', '11/16/2019']","['West Virginia', 'Iowa St.']","[2.0, 1.0]"
Montrell Estell,Texas,703,2019-20,1,[4],['09/21/2019'],['Oklahoma St.'],[1.0]
Chris Brown,Texas,703,2019-20,1,[4],['09/21/2019'],['Oklahoma St.'],[1.0]
Joseph Ossai,Texas,703,2019-20,2,"[1, 2]","['08/31/2019', '09/07/2019']","['Louisiana Tech', 'LSU']","[1.0, 1.0]"
DeMarvion Overshown,Texas,703,2019-20,1,[1],['08/31/2019'],['Louisiana Tech'],[1.0]
Ayodele Adeoye,Texas,703,2019-20,1,[5],['10/05/2019'],['West Virginia'],[1.0]
Brandon Jones,Texas,703,2019-20,2,"[6, 8]","['10/12/2019', '10/26/2019']","['Oklahoma', 'TCU']","[1.0, 1.0]"
BJ Foster,Texas,703,2019-20,1,[5],['10/05/2019'],['West Virginia'],[1.0]
Michael Lewis,UTEP,704,2019-20,1,[8],['11/09/2019'],['Charlotte'],[1.0]
Justin Rogers,UTEP,704,2019-20,2,"[6, 11]","['10/26/2019', '11/30/2019']","['Louisiana Tech', 'Rice']","[1.0, 1.0]"
Ykili Ross,UTEP,704,2019-20,2,"[2, 12]","['09/07/2019', '09/21/2019']","['Texas Tech', 'Nevada']","[1.0, 1.0]"
Cassius Grady,UTSA,706,2019-20,2,"[9, 10]","['11/09/2019', '11/16/2019']","['Old Dominion', 'Southern Miss.']","[1.0, 1.0]"
SaVion Harris,UTSA,706,2019-20,1,[1],['08/31/2019'],['UIW'],[1.0]
Dadrian Taylor,UTSA,706,2019-20,1,[8],['11/02/2019'],['Texas A&M'],[1.0]
Jarrod Carter-McLin,UTSA,706,2019-20,1,[6],['10/12/2019'],['UAB'],[1.0]
Rashad Wisdom,UTSA,706,2019-20,1,[7],['10/19/2019'],['Rice'],[1.0]
Samuel Womack,Toledo,709,2019-20,2,"[2, 6]","['09/14/2019', '10/12/2019']","['Murray St.', 'Bowling Green']","[1.0, 1.0]"
Jordan Fisher,Toledo,709,2019-20,1,[2],['09/14/2019'],['Murray St.'],[1.0]
Jordan Hendy,Toledo,709,2019-20,1,[7],['10/19/2019'],['Ball St.'],[1.0]
Kahlil Robinson,Toledo,709,2019-20,3,"[3, 4, 5]","['09/21/2019', '09/28/2019', '10/05/2019']","['Colorado St.', 'BYU', 'Western Mich.']","[1.0, 1.0, 1.0]"
KJ Robertson,Troy,716,2019-20,1,[12],['11/16/2019'],['Texas St.'],[1.0]
Orlando Lacey,Troy,716,2019-20,1,[3],['09/21/2019'],['Akron'],[1.0]
Will Sunderland,Troy,716,2019-20,3,"[4, 6, 12]","['09/28/2019', '10/16/2019', '11/16/2019']","['Arkansas St.', 'South Alabama', 'Texas St.']","[1.0, 2.0, 1.0]"
Jarvis Hayes,Troy,716,2019-20,1,[7],['10/26/2019'],['Georgia St.'],[1.0]
Kyle Nixon,Troy,716,2019-20,1,[11],['11/29/2019'],['App State'],[1.0]
Carlton Martial,Troy,716,2019-20,2,"[4, 12]","['09/28/2019', '11/16/2019']","['Arkansas St.', 'Texas St.']","[1.0, 2.0]"
P.J. Hall,Tulane,718,2019-20,2,"[3, 8]","['09/14/2019', '10/26/2019']","['Missouri St.', 'Navy']","[1.0, 1.0]"
Larry Brooks,Tulane,718,2019-20,3,"[3, 12, 13]","['09/14/2019', '11/30/2019', '01/04/2020']","['Missouri St.', 'SMU', 'Southern Miss.']","[2.0, 1.0, 1.0]"
Thakarius Keyes,Tulane,718,2019-20,1,[1],['08/29/2019'],['FIU'],[1.0]
Macon Clark,Tulane,718,2019-20,1,[6],['10/12/2019'],['UConn'],[1.0]
Jaylon Monroe,Tulane,718,2019-20,2,"[4, 10]","['09/19/2019', '11/16/2019']","['Houston', 'Temple']","[1.0, 1.0]"
Chase Kuerschen,Tulane,718,2019-20,2,"[5, 13]","['10/05/2019', '01/04/2020']","['Army West Point', 'Southern Miss.']","[1.0, 1.0]"
Cristian Williams,Tulsa,719,2019-20,1,[10],['11/08/2019'],['UCF'],[1.0]
Reggie Robinson II,Tulsa,719,2019-20,3,"[3, 9, 10]","['09/14/2019', '11/02/2019', '11/08/2019']","['Oklahoma St.', 'Tulane', 'UCF']","[1.0, 2.0, 1.0]"
Kyle Johnson,Air Force,721,2019-20,1,[6],['10/12/2019'],['Fresno St.'],[1.0]
Tre Bugg III,Air Force,721,2019-20,3,"[1, 2, 7]","['08/31/2019', '09/14/2019', '10/19/2019']","['Colgate', 'Colorado', 'Hawaii']","[1.0, 1.0, 1.0]"
Zane Lewis,Air Force,721,2019-20,1,[11],['11/16/2019'],['Colorado St.'],[1.0]
Jeremy Fejedelem,Air Force,721,2019-20,1,[12],['11/30/2019'],['Wyoming'],[2.0]
Elijah Riley,Army West Point,725,2019-20,3,"[4, 9, 10]","['09/21/2019', '11/02/2019', '11/09/2019']","['Morgan St.', 'Air Force', 'Massachusetts']","[1.0, 1.0, 1.0]"
Javhari Bourdeau,Army West Point,725,2019-20,1,[3],['09/14/2019'],['UTSA'],[1.0]
Ryan Velez,Army West Point,725,2019-20,2,"[4, 10]","['09/21/2019', '11/09/2019']","['Morgan St.', 'Massachusetts']","[1.0, 1.0]"
