Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Rushing Yards
222.0,47.0,AJ Bush,Illinois,301,2018-19,4,"[1, 5, 9, 10]","['09/01/2018', '10/06/2018', '11/03/2018', '11/10/2018']","['Kent St.', 'Rutgers', 'Minnesota', 'Nebraska']","[139.0, 116.0, 127.0, 187.0]"
95.0,16.0,Stevie Scott III,Indiana,306,2018-19,6,"[2, 3, 8, 10, 11, 12]","['09/08/2018', '09/15/2018', '10/20/2018', '11/10/2018', '11/17/2018', '11/24/2018']","['Virginia', 'Ball St.', 'Penn St.', 'Maryland', 'Michigan', 'Purdue']","[204.0, 114.0, 138.0, 103.0, 139.0, 104.0]"
48.0,7.0,David Montgomery,Iowa St.,311,2018-19,7,"[3, 4, 6, 7, 11, 12, 13]","['09/22/2018', '09/29/2018', '10/13/2018', '10/27/2018', '11/24/2018', '12/01/2018', '12/28/2018']","['Akron', 'TCU', 'West Virginia', 'Texas Tech', 'Kansas St.', 'Drake', 'Washington St.']","[107.0, 101.0, 189.0, 125.0, 149.0, 145.0, 124.0]"
548.0,109.0,Mekhi Sargent,Iowa,312,2018-19,2,"[11, 12]","['11/17/2018', '11/23/2018']","['Illinois', 'Nebraska']","[121.0, 173.0]"
48.0,7.0,Alex Barnes,Kansas St.,327,2018-19,7,"[1, 6, 7, 9, 10, 11, 12]","['09/01/2018', '10/06/2018', '10/13/2018', '11/03/2018', '11/10/2018', '11/17/2018', '11/24/2018']","['South Dakota', 'Baylor', 'Oklahoma St.', 'TCU', 'Kansas', 'Texas Tech', 'Iowa St.']","[103.0, 250.0, 181.0, 102.0, 117.0, 136.0, 184.0]"
222.0,47.0,Pooka Williams,Kansas,328,2018-19,4,"[2, 3, 11, 12]","['09/08/2018', '09/15/2018', '11/17/2018', '11/23/2018']","['Central Mich.', 'Rutgers', 'Oklahoma', 'Texas']","[125.0, 163.0, 252.0, 103.0]"
222.0,47.0,Jo-El Shaw,Kent St.,331,2018-19,4,"[8, 10, 11, 12]","['10/30/2018', '11/15/2018', '11/23/2018', '09/08/2018']","['Bowling Green', 'Toledo', 'Eastern Mich.', 'Howard']","[128.0, 116.0, 159.0, 105.0]"
860.0,172.0,Woody Barrett,Kent St.,331,2018-19,1,[1],['09/01/2018'],['Illinois'],[117.0]
548.0,109.0,Justin Rankin,Kent St.,331,2018-19,2,"[5, 12]","['10/06/2018', '09/08/2018']","['Ohio', 'Howard']","[123.0, 147.0]"
48.0,7.0,Benny Snell Jr.,Kentucky,334,2018-19,7,"[1, 2, 4, 7, 11, 12, 13]","['09/01/2018', '09/08/2018', '09/22/2018', '10/20/2018', '11/17/2018', '11/24/2018', '01/01/2019']","['Central Mich.', 'Florida', 'Mississippi St.', 'Vanderbilt', 'Middle Tenn.', 'Louisville', 'Penn St.']","[125.0, 175.0, 165.0, 169.0, 116.0, 100.0, 144.0]"
860.0,172.0,Terry Wilson Jr.,Kentucky,334,2018-19,1,[2],['09/08/2018'],['Florida'],[105.0]
548.0,109.0,Asim Rose,Kentucky,334,2018-19,2,"[1, 12]","['09/01/2018', '11/24/2018']","['Central Mich.', 'Louisville']","[104.0, 112.0]"
860.0,172.0,Joe Burrow,LSU,365,2018-19,1,[12],['11/24/2018'],['Texas A&M'],[100.0]
548.0,109.0,Clyde Edwards-Helaire,LSU,365,2018-19,2,"[4, 7]","['09/22/2018', '10/13/2018']","['Louisiana Tech', 'Georgia']","[136.0, 145.0]"
336.0,74.0,Nick Brossette,LSU,365,2018-19,3,"[1, 2, 13]","['09/02/2018', '09/08/2018', '01/01/2019']","['Miami (FL)', 'Southeastern La.', 'UCF']","[125.0, 137.0, 117.0]"
548.0,109.0,Jaqwis Dancy,Louisiana Tech,366,2018-19,2,"[1, 8]","['09/01/2018', '10/26/2018']","['South Alabama', 'Fla. Atlantic']","[144.0, 138.0]"
548.0,109.0,Malik Cunningham,Louisville,367,2018-19,2,"[3, 11]","['09/15/2018', '11/17/2018']","['Western Ky.', 'NC State']","[129.0, 100.0]"
336.0,74.0,Brenden Knox,Marshall,388,2018-19,3,"[9, 11, 12]","['11/10/2018', '11/24/2018', '12/01/2018']","['Charlotte', 'FIU', 'Virginia Tech']","[116.0, 109.0, 204.0]"
336.0,74.0,Tyler King,Marshall,388,2018-19,3,"[5, 6, 7]","['10/05/2018', '10/13/2018', '10/20/2018']","['Middle Tenn.', 'Old Dominion', 'Fla. Atlantic']","[165.0, 195.0, 125.0]"
860.0,172.0,Javon Leake,Maryland,392,2018-19,1,[8],['10/27/2018'],['Illinois'],[140.0]
222.0,47.0,Anthony McFarland,Maryland,392,2018-19,4,"[3, 4, 10, 11]","['09/15/2018', '09/22/2018', '11/10/2018', '11/17/2018']","['Temple', 'Minnesota', 'Indiana', 'Ohio St.']","[107.0, 112.0, 210.0, 298.0]"
336.0,74.0,Ty Johnson,Maryland,392,2018-19,3,"[2, 4, 6]","['09/08/2018', '09/22/2018', '10/13/2018']","['Bowling Green', 'Minnesota', 'Rutgers']","[124.0, 123.0, 132.0]"
860.0,172.0,Tayon Fleet-Davis,Maryland,392,2018-19,1,[2],['09/08/2018'],['Bowling Green'],[102.0]
548.0,109.0,Marquis Young,Massachusetts,400,2018-19,2,"[9, 10]","['10/27/2018', '11/03/2018']","['UConn', 'Liberty']","[148.0, 148.0]"
860.0,172.0,Bilal Ally,Massachusetts,400,2018-19,1,[1],['08/25/2018'],['Duquesne'],[109.0]
95.0,16.0,Patrick Taylor,Memphis,404,2018-19,6,"[6, 8, 11, 12, 13, 14]","['10/06/2018', '10/20/2018', '11/16/2018', '11/23/2018', '12/01/2018', '12/22/2018']","['UConn', 'Missouri', 'SMU', 'Houston', 'UCF', 'Wake Forest']","[161.0, 115.0, 112.0, 128.0, 118.0, 110.0]"
12.0,2.0,Darrell Henderson,Memphis,404,2018-19,9,"[2, 3, 4, 6, 7, 9, 10, 12, 13]","['09/08/2018', '09/14/2018', '09/22/2018', '10/06/2018', '10/13/2018', '11/03/2018', '11/10/2018', '11/23/2018', '12/01/2018']","['Navy', 'Georgia St.', 'South Alabama', 'UConn', 'UCF', 'East Carolina', 'Tulsa', 'Houston', 'UCF']","[212.0, 233.0, 188.0, 174.0, 199.0, 132.0, 166.0, 178.0, 210.0]"
860.0,172.0,Tony Pollard,Memphis,404,2018-19,1,[14],['12/22/2018'],['Wake Forest'],[109.0]
548.0,109.0,Alonzo Smith,Miami (OH),414,2018-19,2,"[4, 12]","['09/22/2018', '11/20/2018']","['Bowling Green', 'Ball St.']","[164.0, 207.0]"
336.0,74.0,Travis Homer,Miami (FL),415,2018-19,3,"[4, 9, 12]","['09/22/2018', '11/03/2018', '11/24/2018']","['FIU', 'Duke', 'Pittsburgh']","[114.0, 133.0, 168.0]"
336.0,74.0,Deejay Dallas,Miami (FL),415,2018-19,3,"[3, 5, 9]","['09/15/2018', '09/27/2018', '11/03/2018']","['Toledo', 'North Carolina', 'Duke']","[110.0, 114.0, 124.0]"
860.0,172.0,Connor Heyward,Michigan St.,416,2018-19,1,[9],['11/03/2018'],['Maryland'],[157.0]
28.0,5.0,Karan Higdon,Michigan,418,2018-19,8,"[2, 4, 5, 6, 7, 8, 9, 11]","['09/08/2018', '09/22/2018', '09/29/2018', '10/06/2018', '10/13/2018', '10/20/2018', '11/03/2018', '11/17/2018']","['Western Mich.', 'Nebraska', 'Northwestern', 'Maryland', 'Wisconsin', 'Michigan St.', 'Penn St.', 'Indiana']","[156.0, 136.0, 115.0, 103.0, 105.0, 144.0, 132.0, 101.0]"
860.0,172.0,Terelle West,Middle Tenn.,419,2018-19,1,[7],['10/27/2018'],['Old Dominion'],[120.0]
548.0,109.0,Chaton Mobley,Middle Tenn.,419,2018-19,2,"[8, 10]","['11/02/2018', '11/17/2018']","['Western Ky.', 'Kentucky']","[198.0, 145.0]"
860.0,172.0,Rodney Smith,Minnesota,428,2018-19,1,[1],['08/30/2018'],['New Mexico St.'],[153.0]
860.0,172.0,Shannon Brooks,Minnesota,428,2018-19,1,[8],['10/26/2018'],['Indiana'],[154.0]
860.0,172.0,Bryce Williams,Minnesota,428,2018-19,1,[3],['09/15/2018'],['Miami (OH)'],[141.0]
141.0,27.0,Mohamed Ibrahim,Minnesota,428,2018-19,5,"[1, 6, 10, 12, 13]","['08/30/2018', '10/13/2018', '11/10/2018', '11/24/2018', '12/26/2018']","['New Mexico St.', 'Ohio St.', 'Purdue', 'Wisconsin', 'Georgia Tech']","[101.0, 157.0, 155.0, 121.0, 224.0]"
548.0,109.0,Aeris Williams,Mississippi St.,430,2018-19,2,"[3, 11]","['09/15/2018', '11/17/2018']","['Louisiana', 'Arkansas']","[101.0, 104.0]"
336.0,74.0,Kylin Hill,Mississippi St.,430,2018-19,3,"[2, 6, 12]","['09/08/2018', '10/06/2018', '11/22/2018']","['Kansas St.', 'Auburn', 'Ole Miss']","[211.0, 126.0, 108.0]"
860.0,172.0,Keytaon Thompson,Mississippi St.,430,2018-19,1,[1],['09/01/2018'],['SFA'],[109.0]
48.0,7.0,Nick Fitzgerald,Mississippi St.,430,2018-19,7,"[2, 3, 6, 7, 9, 12, 13]","['09/08/2018', '09/15/2018', '10/06/2018', '10/20/2018', '11/03/2018', '11/22/2018', '01/01/2019']","['Kansas St.', 'Louisiana', 'Auburn', 'LSU', 'Louisiana Tech', 'Ole Miss', 'Iowa']","[159.0, 107.0, 195.0, 131.0, 107.0, 117.0, 103.0]"
860.0,172.0,Isaiah Woullard,Ole Miss,433,2018-19,1,[11],['11/17/2018'],['Vanderbilt'],[107.0]
860.0,172.0,Jordan Ta'amu,Ole Miss,433,2018-19,1,[7],['10/13/2018'],['Arkansas'],[141.0]
222.0,47.0,Scottie Phillips,Ole Miss,433,2018-19,4,"[1, 2, 4, 9]","['09/01/2018', '09/08/2018', '09/22/2018', '11/03/2018']","['Texas Tech', 'Southern Ill.', 'Kent St.', 'South Carolina']","[204.0, 107.0, 112.0, 141.0]"
141.0,27.0,Larry Rountree,Missouri,434,2018-19,5,"[3, 7, 11, 12, 13]","['09/15/2018', '10/20/2018', '11/17/2018', '11/23/2018', '12/31/2018']","['Purdue', 'Memphis', 'Tennessee', 'Arkansas', 'Oklahoma St.']","[168.0, 118.0, 135.0, 119.0, 204.0]"
336.0,74.0,Damarea Crockett,Missouri,434,2018-19,3,"[5, 9, 10]","['10/06/2018', '11/03/2018', '11/10/2018']","['South Carolina', 'Florida', 'Vanderbilt']","[154.0, 114.0, 122.0]"
548.0,109.0,Antonio Williams,North Carolina,457,2018-19,2,"[3, 6]","['09/22/2018', '10/20/2018']","['Pittsburgh', 'Syracuse']","[114.0, 116.0]"
548.0,109.0,Michael Carter,North Carolina,457,2018-19,2,"[5, 9]","['10/13/2018', '11/10/2018']","['Virginia Tech', 'Duke']","[165.0, 148.0]"
860.0,172.0,Hasaan Klugh,Charlotte,458,2018-19,1,[12],['11/24/2018'],['Fla. Atlantic'],[102.0]
141.0,27.0,Benny Lemay,Charlotte,458,2018-19,5,"[1, 6, 7, 11, 12]","['09/01/2018', '10/13/2018', '10/20/2018', '11/17/2018', '11/24/2018']","['Fordham', 'Western Ky.', 'Middle Tenn.', 'FIU', 'Fla. Atlantic']","[135.0, 121.0, 129.0, 159.0, 188.0]"
141.0,27.0,Devine Ozigbo,Nebraska,463,2018-19,5,"[4, 6, 7, 9, 12]","['09/29/2018', '10/13/2018', '10/20/2018', '11/10/2018', '10/27/2018']","['Purdue', 'Northwestern', 'Minnesota', 'Illinois', 'Bethune-Cookman']","[170.0, 159.0, 152.0, 162.0, 110.0]"
548.0,109.0,Adrian Martinez,Nebraska,463,2018-19,2,"[1, 7]","['09/08/2018', '10/20/2018']","['Colorado', 'Minnesota']","[117.0, 125.0]"
860.0,172.0,Greg Bell,Nebraska,463,2018-19,1,[1],['09/08/2018'],['Colorado'],[104.0]
860.0,172.0,Maurice Washington,Nebraska,463,2018-19,1,[7],['10/20/2018'],['Minnesota'],[109.0]
336.0,74.0,Armani Rogers,UNLV,465,2018-19,3,"[2, 3, 12]","['09/08/2018', '09/22/2018', '09/15/2018']","['UTEP', 'Arkansas St.', 'Prairie View']","[103.0, 181.0, 122.0]"
860.0,172.0,Charles Williams,UNLV,465,2018-19,1,[8],['11/03/2018'],['Fresno St.'],[121.0]
95.0,16.0,Lexington Thomas,UNLV,465,2018-19,6,"[1, 2, 6, 9, 10, 12]","['09/01/2018', '09/08/2018', '10/19/2018', '11/10/2018', '11/17/2018', '09/15/2018']","['Southern California', 'UTEP', 'Air Force', 'San Diego St.', 'Hawaii', 'Prairie View']","[136.0, 127.0, 108.0, 133.0, 129.0, 120.0]"
860.0,172.0,Kelton Moore,Nevada,466,2018-19,1,[12],['11/24/2018'],['UNLV'],[129.0]
336.0,74.0,Toa Taua,Nevada,466,2018-19,3,"[4, 8, 11]","['09/22/2018', '10/20/2018', '11/17/2018']","['Toledo', 'Hawaii', 'San Jose St.']","[170.0, 126.0, 121.0]"
548.0,109.0,Christian Gibson,New Mexico St.,472,2018-19,2,"[5, 6]","['09/22/2018', '10/06/2018']","['UTEP', 'Liberty']","[103.0, 127.0]"
860.0,172.0,Tyrone Owens,New Mexico,473,2018-19,1,[3],['09/15/2018'],['New Mexico St.'],[110.0]
222.0,47.0,Reggie Gallaspy,NC State,490,2018-19,4,"[5, 8, 11, 12]","['10/06/2018', '11/03/2018', '11/24/2018', '12/01/2018']","['Boston College', 'Florida St.', 'North Carolina', 'East Carolina']","[104.0, 106.0, 129.0, 220.0]"
860.0,172.0,Ricky Person,NC State,490,2018-19,1,[4],['09/29/2018'],['Virginia'],[108.0]
222.0,47.0,DeAndre Torrey,North Texas,497,2018-19,4,"[9, 10, 11, 12]","['10/27/2018', '11/10/2018', '11/15/2018', '11/24/2018']","['Rice', 'Old Dominion', 'Fla. Atlantic', 'UTSA']","[130.0, 145.0, 184.0, 155.0]"
548.0,109.0,Loren Easly,North Texas,497,2018-19,2,"[4, 5]","['09/22/2018', '09/29/2018']","['Liberty', 'Louisiana Tech']","[177.0, 110.0]"
548.0,109.0,Caleb Evans,ULM,498,2018-19,2,"[4, 8]","['09/22/2018', '11/03/2018']","['Troy', 'Ga. Southern']","[101.0, 102.0]"
336.0,74.0,Derrick Gore,ULM,498,2018-19,3,"[1, 6, 8]","['08/30/2018', '10/13/2018', '11/03/2018']","['Southeastern La.', 'Coastal Carolina', 'Ga. Southern']","[104.0, 147.0, 114.0]"
548.0,109.0,Marcus Jones,NIU,503,2018-19,2,"[6, 10]","['10/06/2018', '11/07/2018']","['Ball St.', 'Toledo']","[130.0, 103.0]"
860.0,172.0,Marcus Childers,NIU,503,2018-19,1,[7],['10/13/2018'],['Ohio'],[169.0]
141.0,27.0,Tre Harbison,NIU,503,2018-19,5,"[3, 5, 9, 10, 11]","['09/15/2018', '09/29/2018', '11/01/2018', '11/07/2018', '11/14/2018']","['Central Mich.', 'Eastern Mich.', 'Akron', 'Toledo', 'Miami (OH)']","[124.0, 136.0, 169.0, 139.0, 103.0]"
222.0,47.0,Isaiah Bowser,Northwestern,509,2018-19,4,"[7, 8, 10, 12]","['10/20/2018', '10/27/2018', '11/10/2018', '11/24/2018']","['Rutgers', 'Wisconsin', 'Iowa', 'Illinois']","[108.0, 117.0, 165.0, 166.0]"
548.0,109.0,Jeremy Larkin,Northwestern,509,2018-19,2,"[1, 2]","['08/30/2018', '09/08/2018']","['Purdue', 'Duke']","[143.0, 121.0]"
222.0,47.0,Dexter Williams,Notre Dame,513,2018-19,4,"[5, 6, 8, 10]","['09/29/2018', '10/06/2018', '10/27/2018', '11/10/2018']","['Stanford', 'Virginia Tech', 'Navy', 'Florida St.']","[161.0, 178.0, 142.0, 202.0]"
860.0,172.0,Tony Jones Jr.,Notre Dame,513,2018-19,1,[3],['09/15/2018'],['Vanderbilt'],[118.0]
548.0,109.0,Mike Weber,Ohio St.,518,2018-19,2,"[1, 10]","['09/01/2018', '11/10/2018']","['Oregon St.', 'Michigan St.']","[186.0, 104.0]"
336.0,74.0,J.K. Dobbins,Ohio St.,518,2018-19,3,"[3, 9, 11]","['09/15/2018', '11/03/2018', '11/17/2018']","['TCU', 'Nebraska', 'Maryland']","[121.0, 163.0, 203.0]"
548.0,109.0,Nathan Rourke,Ohio,519,2018-19,2,"[4, 7]","['09/29/2018', '10/20/2018']","['Massachusetts', 'Bowling Green']","[189.0, 101.0]"
141.0,27.0,A.J. Ouellette,Ohio,519,2018-19,5,"[8, 10, 11, 12, 13]","['10/25/2018', '11/07/2018', '11/14/2018', '11/23/2018', '12/19/2018']","['Ball St.', 'Miami (OH)', 'Buffalo', 'Akron', 'San Diego St.']","[135.0, 168.0, 196.0, 169.0, 164.0]"
222.0,47.0,Maleek Irons,Ohio,519,2018-19,4,"[4, 7, 8, 12]","['09/29/2018', '10/20/2018', '10/25/2018', '11/23/2018']","['Massachusetts', 'Bowling Green', 'Ball St.', 'Akron']","[140.0, 116.0, 102.0, 126.0]"
860.0,172.0,Taylor Cornelius,Oklahoma St.,521,2018-19,1,[11],['11/17/2018'],['West Virginia'],[106.0]
336.0,74.0,Chuba Hubbard,Oklahoma St.,521,2018-19,3,"[10, 11, 13]","['11/10/2018', '11/17/2018', '12/31/2018']","['Oklahoma', 'West Virginia', 'Missouri']","[104.0, 134.0, 145.0]"
141.0,27.0,Justice Hill,Oklahoma St.,521,2018-19,5,"[1, 3, 4, 5, 9]","['08/30/2018', '09/15/2018', '09/22/2018', '09/29/2018', '11/03/2018']","['Missouri St.', 'Boise St.', 'Texas Tech', 'Kansas', 'Baylor']","[122.0, 123.0, 111.0, 189.0, 119.0]"
860.0,172.0,LD Brown,Oklahoma St.,521,2018-19,1,[1],['08/30/2018'],['Missouri St.'],[110.0]
141.0,27.0,Kennedy Brooks,Oklahoma,522,2018-19,5,"[5, 7, 10, 11, 12]","['09/29/2018', '10/20/2018', '11/10/2018', '11/17/2018', '11/23/2018']","['Baylor', 'TCU', 'Oklahoma St.', 'Kansas', 'West Virginia']","[107.0, 168.0, 165.0, 171.0, 182.0]"
222.0,47.0,Trey Sermon,Oklahoma,522,2018-19,4,"[4, 7, 9, 10]","['09/22/2018', '10/20/2018', '11/03/2018', '11/10/2018']","['Army West Point', 'TCU', 'Texas Tech', 'Oklahoma St.']","[119.0, 110.0, 206.0, 124.0]"
336.0,74.0,Kyler Murray,Oklahoma,522,2018-19,3,"[9, 12, 14]","['11/03/2018', '11/23/2018', '12/29/2018']","['Texas Tech', 'West Virginia', 'Alabama']","[100.0, 114.0, 109.0]"
860.0,172.0,Rodney Anderson,Oklahoma,522,2018-19,1,[1],['09/01/2018'],['Fla. Atlantic'],[100.0]
860.0,172.0,Jeremy Cox,Old Dominion,523,2018-19,1,[4],['09/22/2018'],['Virginia Tech'],[130.0]
548.0,109.0,Kesean Strong,Old Dominion,523,2018-19,2,"[8, 9]","['10/20/2018', '10/27/2018']","['Western Ky.', 'Middle Tenn.']","[125.0, 108.0]"
48.0,7.0,Jermar Jefferson,Oregon St.,528,2018-19,7,"[2, 3, 5, 6, 8, 10, 11]","['09/08/2018', '09/15/2018', '09/29/2018', '10/06/2018', '10/27/2018', '11/10/2018', '11/17/2018']","['Southern Utah', 'Nevada', 'Arizona St.', 'Washington St.', 'Colorado', 'Stanford', 'Washington']","[238.0, 106.0, 254.0, 138.0, 135.0, 109.0, 115.0]"
860.0,172.0,Artavis Pierce,Oregon St.,528,2018-19,1,[1],['09/01/2018'],['Ohio St.'],[168.0]
860.0,172.0,Tony Brooks-James,Oregon,529,2018-19,1,[2],['09/08/2018'],['Portland St.'],[107.0]
141.0,27.0,CJ Verdell,Oregon,529,2018-19,5,"[2, 4, 5, 6, 11]","['09/08/2018', '09/22/2018', '09/29/2018', '10/13/2018', '11/23/2018']","['Portland St.', 'Stanford', 'California', 'Washington', 'Oregon St.']","[106.0, 115.0, 106.0, 111.0, 187.0]"
336.0,74.0,Travis Dye,Oregon,529,2018-19,3,"[5, 10, 11]","['09/29/2018', '11/17/2018', '11/23/2018']","['California', 'Arizona St.', 'Oregon St.']","[115.0, 105.0, 199.0]"
141.0,27.0,Miles Sanders,Penn St.,539,2018-19,5,"[2, 4, 6, 10, 12]","['09/08/2018', '09/21/2018', '10/13/2018', '11/10/2018', '11/24/2018']","['Pittsburgh', 'Illinois', 'Michigan St.', 'Wisconsin', 'Maryland']","[118.0, 200.0, 162.0, 159.0, 128.0]"
548.0,109.0,Trace McSorley,Penn St.,539,2018-19,2,"[5, 7]","['09/29/2018', '10/20/2018']","['Ohio St.', 'Indiana']","[175.0, 107.0]"
222.0,47.0,Qadree Ollison,Pittsburgh,545,2018-19,4,"[2, 6, 8, 10]","['09/08/2018', '10/06/2018', '10/27/2018', '11/10/2018']","['Penn St.', 'Syracuse', 'Duke', 'Virginia Tech']","[119.0, 192.0, 149.0, 235.0]"
860.0,172.0,V'Lique Carter,Pittsburgh,545,2018-19,1,[8],['10/27/2018'],['Duke'],[137.0]
222.0,47.0,Darrin Hall,Pittsburgh,545,2018-19,4,"[6, 9, 10, 14]","['10/06/2018', '11/02/2018', '11/10/2018', '12/31/2018']","['Syracuse', 'Virginia', 'Virginia Tech', 'Stanford']","[107.0, 229.0, 186.0, 123.0]"
860.0,172.0,Markell Jones,Purdue,559,2018-19,1,[2],['09/08/2018'],['Eastern Mich.'],[109.0]
336.0,74.0,D.J. Knox,Purdue,559,2018-19,3,"[2, 6, 7]","['09/08/2018', '10/13/2018', '10/20/2018']","['Eastern Mich.', 'Illinois', 'Ohio St.']","[152.0, 150.0, 128.0]"
548.0,109.0,Emmanuel Esukpa,Rice,574,2018-19,2,"[1, 3]","['08/25/2018', '09/08/2018']","['Prairie View', 'Hawaii']","[173.0, 104.0]"
860.0,172.0,Austin Walter,Rice,574,2018-19,1,[5],['09/29/2018'],['Wake Forest'],[165.0]
860.0,172.0,Juma Otoviano,Rice,574,2018-19,1,[13],['11/24/2018'],['Old Dominion'],[224.0]
548.0,109.0,Raheem Blackshear,Rutgers,587,2018-19,2,"[3, 11]","['09/15/2018', '11/17/2018']","['Kansas', 'Penn St.']","[102.0, 102.0]"
548.0,109.0,Isaih Pacheco,Rutgers,587,2018-19,2,"[7, 10]","['10/13/2018', '11/10/2018']","['Maryland', 'Michigan']","[107.0, 142.0]"
860.0,172.0,Chase Jasmin,San Diego St.,626,2018-19,1,[3],['09/15/2018'],['Arizona St.'],[112.0]
141.0,27.0,Juwan Washington,San Diego St.,626,2018-19,5,"[1, 2, 3, 12, 13]","['08/31/2018', '09/08/2018', '09/15/2018', '11/24/2018', '12/19/2018']","['Stanford', 'Sacramento St.', 'Arizona St.', 'Hawaii', 'Ohio']","[158.0, 156.0, 138.0, 158.0, 129.0]"
860.0,172.0,Tyler Nevens,San Jose St.,630,2018-19,1,[8],['10/27/2018'],['UNLV'],[103.0]
860.0,172.0,Tra Minter,South Alabama,646,2018-19,1,[12],['11/23/2018'],['Coastal Carolina'],[203.0]
548.0,109.0,Mon Denson,South Carolina,648,2018-19,2,"[8, 12]","['11/03/2018', '12/01/2018']","['Ole Miss', 'Akron']","[102.0, 110.0]"
860.0,172.0,Deshaun Fenwick,South Carolina,648,2018-19,1,[10],['11/17/2018'],['Chattanooga'],[112.0]
336.0,74.0,Rico Dowdle,South Carolina,648,2018-19,3,"[1, 3, 7]","['09/01/2018', '09/22/2018', '10/27/2018']","['Coastal Carolina', 'Vanderbilt', 'Tennessee']","[105.0, 112.0, 140.0]"
336.0,74.0,Johnny Ford,South Fla.,651,2018-19,3,"[7, 8, 12]","['10/20/2018', '10/27/2018', '11/23/2018']","['UConn', 'Houston', 'UCF']","[164.0, 106.0, 120.0]"
141.0,27.0,Jordan Cronkrite,South Fla.,651,2018-19,5,"[3, 4, 5, 6, 7]","['09/15/2018', '09/22/2018', '10/06/2018', '10/12/2018', '10/20/2018']","['Illinois', 'East Carolina', 'Massachusetts', 'Tulsa', 'UConn']","[136.0, 129.0, 302.0, 151.0, 103.0]"
222.0,47.0,Aca'Cedric Ware,Southern California,657,2018-19,4,"[1, 5, 9, 10]","['09/01/2018', '09/29/2018', '11/03/2018', '11/10/2018']","['UNLV', 'Arizona', 'Oregon St.', 'California']","[100.0, 173.0, 205.0, 103.0]"
860.0,172.0,Vavae Malepeai,Southern California,657,2018-19,1,[9],['11/03/2018'],['Oregon St.'],[101.0]
860.0,172.0,Braeden West,SMU,663,2018-19,1,[4],['09/22/2018'],['Navy'],[145.0]
548.0,109.0,Ke'Mon Freeman,SMU,663,2018-19,2,"[9, 10]","['11/03/2018', '11/10/2018']","['Houston', 'UConn']","[107.0, 116.0]"
860.0,172.0,Xavier Jones,SMU,663,2018-19,1,[10],['11/10/2018'],['UConn'],[133.0]
548.0,109.0,Trivenskey Mosley,Southern Miss.,664,2018-19,2,"[6, 11]","['10/20/2018', '11/24/2018']","['UTSA', 'UTEP']","[142.0, 107.0]"
548.0,109.0,Willie Jones III,Texas St.,670,2018-19,2,"[2, 8]","['09/08/2018', '10/27/2018']","['Texas Southern', 'New Mexico St.']","[107.0, 110.0]"
222.0,47.0,Elijah Mitchell,Louisiana,671,2018-19,4,"[5, 6, 10, 11]","['10/06/2018', '10/13/2018', '11/10/2018', '11/17/2018']","['Texas St.', 'New Mexico St.', 'Georgia St.', 'South Alabama']","[191.0, 107.0, 136.0, 104.0]"
336.0,74.0,Raymond Calais,Louisiana,671,2018-19,3,"[3, 8, 10]","['09/22/2018', '10/27/2018', '11/10/2018']","['Coastal Carolina', 'Arkansas St.', 'Georgia St.']","[108.0, 121.0, 186.0]"
48.0,7.0,Trey Ragas,Louisiana,671,2018-19,7,"[1, 3, 4, 5, 9, 12, 13]","['09/01/2018', '09/22/2018', '09/29/2018', '10/06/2018', '11/03/2018', '11/24/2018', '12/01/2018']","['Grambling', 'Coastal Carolina', 'Alabama', 'Texas St.', 'Troy', 'ULM', 'App State']","[142.0, 103.0, 111.0, 100.0, 106.0, 115.0, 101.0]"
860.0,172.0,Bryce Love,Stanford,674,2018-19,1,[2],['09/08/2018'],['Southern California'],[136.0]
860.0,172.0,Dontae Strickland,Syracuse,688,2018-19,1,[12],['11/24/2018'],['Boston College'],[140.0]
548.0,109.0,Eric Dungey,Syracuse,688,2018-19,2,"[1, 9]","['08/31/2018', '11/03/2018']","['Western Mich.', 'Wake Forest']","[200.0, 119.0]"
548.0,109.0,Moe Neal,Syracuse,688,2018-19,2,"[4, 10]","['09/22/2018', '11/09/2018']","['UConn', 'Louisville']","[116.0, 159.0]"
95.0,16.0,Ryquell Armstead,Temple,690,2018-19,6,"[2, 3, 4, 5, 9, 10]","['09/08/2018', '09/15/2018', '09/20/2018', '09/29/2018', '11/01/2018', '11/10/2018']","['Buffalo', 'Maryland', 'Tulsa', 'Boston College', 'UCF', 'Houston']","[107.0, 118.0, 108.0, 171.0, 142.0, 210.0]"
860.0,172.0,Tim Jordan,Tennessee,694,2018-19,1,[1],['09/01/2018'],['West Virginia'],[118.0]
860.0,172.0,Ty Chandler,Tennessee,694,2018-19,1,[3],['09/15/2018'],['UTEP'],[158.0]
12.0,2.0,Trayveon Williams,Texas A&M,697,2018-19,9,"[1, 3, 5, 6, 9, 10, 11, 12, 13]","['08/30/2018', '09/15/2018', '09/29/2018', '10/06/2018', '11/03/2018', '11/10/2018', '11/17/2018', '11/24/2018', '12/31/2018']","['Northwestern St.', 'ULM', 'Arkansas', 'Kentucky', 'Auburn', 'Ole Miss', 'UAB', 'LSU', 'NC State']","[240.0, 128.0, 152.0, 138.0, 107.0, 228.0, 167.0, 198.0, 236.0]"
860.0,172.0,Sewo Olonilua,TCU,698,2018-19,1,[13],['12/26/2018'],['California'],[194.0]
