Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Receiving Yards
254.0,47.0,Isaiah Likely,Coastal Carolina,149,2021-22,8,"[1, 4, 5, 6, 8, 10, 11, 13]","['09/02/2021', '09/25/2021', '10/02/2021', '10/07/2021', '10/28/2021', '11/13/2021', '11/20/2021', '12/17/2021']","['The Citadel', 'Massachusetts', 'ULM', 'Arkansas St.', 'Troy', 'Georgia St.', 'Texas St.', 'NIU']","[64.0, 76.0, 95.0, 232.0, 64.0, 101.0, 62.0, 96.0]"
35.0,11.0,Jaivon Heiligh,Coastal Carolina,149,2021-22,11,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13]","['09/02/2021', '09/10/2021', '09/18/2021', '09/25/2021', '10/07/2021', '10/20/2021', '10/28/2021', '11/13/2021', '11/20/2021', '11/26/2021', '12/17/2021']","['The Citadel', 'Kansas', 'Buffalo', 'Massachusetts', 'Arkansas St.', 'App State', 'Troy', 'Georgia St.', 'Texas St.', 'South Alabama', 'NIU']","[133.0, 122.0, 91.0, 118.0, 74.0, 103.0, 116.0, 54.0, 101.0, 87.0, 94.0]"
1176.0,213.0,Ty McCullouch,Colorado St.,156,2021-22,4,"[5, 6, 8, 11]","['10/09/2021', '10/16/2021', '10/30/2021', '11/20/2021']","['San Jose St.', 'New Mexico', 'Boise St.', 'Hawaii']","[71.0, 77.0, 54.0, 57.0]"
2169.0,366.0,E.J. Scott,Colorado St.,156,2021-22,2,"[4, 5]","['09/25/2021', '10/09/2021']","['Iowa', 'San Jose St.']","[51.0, 57.0]"
35.0,11.0,Trey McBride,Colorado St.,156,2021-22,11,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12]","['09/03/2021', '09/11/2021', '09/18/2021', '09/25/2021', '10/09/2021', '10/16/2021', '10/30/2021', '11/06/2021', '11/13/2021', '11/20/2021', '11/27/2021']","['South Dakota St.', 'Vanderbilt', 'Toledo', 'Iowa', 'San Jose St.', 'New Mexico', 'Boise St.', 'Wyoming', 'Air Force', 'Hawaii', 'Nevada']","[116.0, 114.0, 109.0, 59.0, 60.0, 135.0, 103.0, 98.0, 81.0, 89.0, 113.0]"
3023.0,512.0,Cam Butler,Colorado St.,156,2021-22,1,[11],['11/20/2021'],['Hawaii'],[93.0]
1176.0,213.0,Dante Wright,Colorado St.,156,2021-22,4,"[1, 7, 8, 11]","['09/03/2021', '10/22/2021', '10/30/2021', '11/20/2021']","['South Dakota St.', 'Utah St.', 'Boise St.', 'Hawaii']","[103.0, 71.0, 56.0, 150.0]"
2169.0,366.0,Gary Williams,Colorado St.,156,2021-22,2,"[7, 11]","['10/22/2021', '11/20/2021']","['Utah St.', 'Hawaii']","[80.0, 92.0]"
2169.0,366.0,Brenden Rice,Colorado,157,2021-22,2,"[6, 8]","['10/16/2021', '10/30/2021']","['Arizona', 'Oregon']","[111.0, 102.0]"
2169.0,366.0,Daniel Arias,Colorado,157,2021-22,2,"[9, 10]","['11/06/2021', '11/13/2021']","['Oregon St.', 'UCLA']","[52.0, 70.0]"
2169.0,366.0,Brady Russell,Colorado,157,2021-22,2,"[5, 10]","['10/02/2021', '11/13/2021']","['Southern California', 'UCLA']","[87.0, 60.0]"
3023.0,512.0,Montana Lemonious-Craig,Colorado,157,2021-22,1,[6],['10/16/2021'],['Arizona'],[52.0]
2169.0,366.0,Jay Rose,UConn,164,2021-22,2,"[6, 11]","['10/02/2021', '11/20/2021']","['Vanderbilt', 'UCF']","[91.0, 89.0]"
1593.0,281.0,Kevens Clercius,UConn,164,2021-22,3,"[6, 9, 12]","['10/02/2021', '10/22/2021', '11/27/2021']","['Vanderbilt', 'Middle Tenn.', 'Houston']","[68.0, 57.0, 64.0]"
861.0,158.0,Keelan Marion,UConn,164,2021-22,5,"[2, 6, 7, 8, 9]","['09/04/2021', '10/02/2021', '10/09/2021', '10/16/2021', '10/22/2021']","['Holy Cross', 'Vanderbilt', 'Massachusetts', 'Yale', 'Middle Tenn.']","[60.0, 102.0, 80.0, 64.0, 74.0]"
3023.0,512.0,Aaron Turner,UConn,164,2021-22,1,[10],['11/13/2021'],['Clemson'],[59.0]
3023.0,512.0,Brandon Niemenski,UConn,164,2021-22,1,[8],['10/16/2021'],['Yale'],[55.0]
3023.0,512.0,Darrell Harding Jr.,Duke,193,2021-22,1,[3],['09/18/2021'],['Northwestern'],[58.0]
254.0,47.0,Jalon Calhoun,Duke,193,2021-22,8,"[2, 4, 5, 6, 7, 8, 9, 11]","['09/10/2021', '09/25/2021', '10/02/2021', '10/09/2021', '10/16/2021', '10/30/2021', '11/06/2021', '11/18/2021']","['N.C. A&T', 'Kansas', 'North Carolina', 'Georgia Tech', 'Virginia', 'Wake Forest', 'Pittsburgh', 'Louisville']","[98.0, 67.0, 103.0, 103.0, 53.0, 50.0, 78.0, 55.0]"
3023.0,512.0,Mataeo Durant,Duke,193,2021-22,1,[4],['09/25/2021'],['Kansas'],[62.0]
611.0,110.0,Jake Bobo,Duke,193,2021-22,6,"[1, 2, 3, 4, 6, 11]","['09/03/2021', '09/10/2021', '09/18/2021', '09/25/2021', '10/09/2021', '11/18/2021']","['Charlotte', 'N.C. A&T', 'Northwestern', 'Kansas', 'Georgia Tech', 'Louisville']","[81.0, 90.0, 109.0, 105.0, 92.0, 102.0]"
3023.0,512.0,Shane Calhoun,East Carolina,196,2021-22,1,[3],['09/18/2021'],['Marshall'],[114.0]
2169.0,366.0,Jsi Hatfield,East Carolina,196,2021-22,2,"[1, 2]","['09/02/2021', '09/11/2021']","['App State', 'South Carolina']","[51.0, 90.0]"
254.0,47.0,Tyler Snead,East Carolina,196,2021-22,8,"[3, 4, 5, 6, 7, 10, 11, 12]","['09/18/2021', '09/25/2021', '10/02/2021', '10/09/2021', '10/23/2021', '11/13/2021', '11/20/2021', '11/26/2021']","['Marshall', 'Charleston So.', 'Tulane', 'UCF', 'Houston', 'Memphis', 'Navy', 'Cincinnati']","[80.0, 60.0, 78.0, 82.0, 114.0, 113.0, 137.0, 91.0]"
1176.0,213.0,C.J. Johnson,East Carolina,196,2021-22,4,"[4, 5, 8, 11]","['09/25/2021', '10/02/2021', '10/28/2021', '11/20/2021']","['Charleston So.', 'Tulane', 'South Fla.', 'Navy']","[95.0, 52.0, 84.0, 89.0]"
1176.0,213.0,Ryan Jones,East Carolina,196,2021-22,4,"[5, 9, 10, 12]","['10/02/2021', '11/06/2021', '11/13/2021', '11/26/2021']","['Tulane', 'Temple', 'Memphis', 'Cincinnati']","[58.0, 102.0, 70.0, 70.0]"
3023.0,512.0,Keaton Mitchell,East Carolina,196,2021-22,1,[1],['09/02/2021'],['App State'],[79.0]
861.0,158.0,Audie Omotosho,East Carolina,196,2021-22,5,"[3, 5, 6, 8, 11]","['09/18/2021', '10/02/2021', '10/09/2021', '10/28/2021', '11/20/2021']","['Marshall', 'Tulane', 'UCF', 'South Fla.', 'Navy']","[70.0, 76.0, 55.0, 54.0, 90.0]"
3023.0,512.0,Rahjai Harris,East Carolina,196,2021-22,1,[1],['09/02/2021'],['App State'],[56.0]
2169.0,366.0,Zach Westmoreland,Eastern Mich.,204,2021-22,2,"[3, 4]","['09/18/2021', '09/25/2021']","['Massachusetts', 'Texas St.']","[97.0, 50.0]"
254.0,47.0,Dylan Drummond,Eastern Mich.,204,2021-22,8,"[1, 3, 4, 6, 7, 8, 10, 13]","['09/03/2021', '09/18/2021', '09/25/2021', '10/09/2021', '10/16/2021', '10/23/2021', '11/09/2021', '12/18/2021']","['Saint Francis (PA)', 'Massachusetts', 'Texas St.', 'Miami (OH)', 'Ball St.', 'Bowling Green', 'Ohio', 'Liberty']","[52.0, 73.0, 59.0, 93.0, 105.0, 63.0, 73.0, 51.0]"
3023.0,512.0,Gunnar Oakes,Eastern Mich.,204,2021-22,1,[8],['10/23/2021'],['Bowling Green'],[79.0]
3023.0,512.0,Latrell Fordham,Eastern Mich.,204,2021-22,1,[4],['09/25/2021'],['Texas St.'],[58.0]
1176.0,213.0,Tanner Knue,Eastern Mich.,204,2021-22,4,"[9, 10, 11, 12]","['11/02/2021', '11/09/2021', '11/16/2021', '11/26/2021']","['Toledo', 'Ohio', 'Western Mich.', 'Central Mich.']","[55.0, 127.0, 55.0, 70.0]"
151.0,30.0,Hassan Beydoun,Eastern Mich.,204,2021-22,9,"[1, 3, 5, 6, 7, 9, 10, 12, 13]","['09/03/2021', '09/18/2021', '10/02/2021', '10/09/2021', '10/16/2021', '11/02/2021', '11/09/2021', '11/26/2021', '12/18/2021']","['Saint Francis (PA)', 'Massachusetts', 'NIU', 'Miami (OH)', 'Ball St.', 'Toledo', 'Ohio', 'Central Mich.', 'Liberty']","[58.0, 101.0, 167.0, 52.0, 81.0, 197.0, 85.0, 69.0, 83.0]"
2169.0,366.0,Bryson Cannon,Eastern Mich.,204,2021-22,2,"[7, 8]","['10/16/2021', '10/23/2021']","['Ball St.', 'Bowling Green']","[50.0, 56.0]"
611.0,110.0,Brandon Robinson,Fla. Atlantic,229,2021-22,6,"[1, 3, 5, 7, 9, 10]","['09/04/2021', '09/18/2021', '10/02/2021', '10/21/2021', '11/06/2021', '11/13/2021']","['Florida', 'Fordham', 'FIU', 'Charlotte', 'Marshall', 'Old Dominion']","[60.0, 60.0, 50.0, 54.0, 58.0, 59.0]"
3023.0,512.0,Willie Wright,Fla. Atlantic,229,2021-22,1,[9],['11/06/2021'],['Marshall'],[69.0]
1176.0,213.0,Je'Quan Burton,Fla. Atlantic,229,2021-22,4,"[2, 5, 7, 11]","['09/11/2021', '10/02/2021', '10/21/2021', '11/20/2021']","['Ga. Southern', 'FIU', 'Charlotte', 'Western Ky.']","[50.0, 121.0, 78.0, 80.0]"
2169.0,366.0,John Mitchell,Fla. Atlantic,229,2021-22,2,"[1, 2]","['09/04/2021', '09/11/2021']","['Florida', 'Ga. Southern']","[51.0, 60.0]"
3023.0,512.0,D'Marcus Adams,Fla. Atlantic,229,2021-22,1,[1],['09/04/2021'],['Florida'],[85.0]
3023.0,512.0,Johnny Ford,Fla. Atlantic,229,2021-22,1,[5],['10/02/2021'],['FIU'],[91.0]
3023.0,512.0,T.J. Chase,Fla. Atlantic,229,2021-22,1,[12],['11/27/2021'],['Middle Tenn.'],[52.0]
408.0,77.0,LaJohntay Wester,Fla. Atlantic,229,2021-22,7,"[2, 3, 6, 7, 8, 9, 12]","['09/11/2021', '09/18/2021', '10/09/2021', '10/21/2021', '10/30/2021', '11/06/2021', '11/27/2021']","['Ga. Southern', 'Fordham', 'UAB', 'Charlotte', 'UTEP', 'Marshall', 'Middle Tenn.']","[124.0, 101.0, 67.0, 51.0, 64.0, 53.0, 95.0]"
3023.0,512.0,EJ Wilson Jr.,FIU,231,2021-22,1,[3],['09/18/2021'],['Texas Tech'],[69.0]
611.0,110.0,Bryce Singleton,FIU,231,2021-22,6,"[1, 4, 5, 6, 9, 12]","['09/02/2021', '09/25/2021', '10/02/2021', '10/08/2021', '11/06/2021', '11/27/2021']","['LIU', 'Central Mich.', 'Fla. Atlantic', 'Charlotte', 'Old Dominion', 'Southern Miss.']","[149.0, 173.0, 61.0, 65.0, 192.0, 75.0]"
1593.0,281.0,Rivaldo Fairweather,FIU,231,2021-22,3,"[2, 6, 8]","['09/11/2021', '10/08/2021', '10/30/2021']","['Texas St.', 'Charlotte', 'Marshall']","[54.0, 53.0, 59.0]"
151.0,30.0,Tyrese Chambers,FIU,231,2021-22,9,"[1, 2, 3, 4, 5, 6, 9, 11, 12]","['09/02/2021', '09/11/2021', '09/18/2021', '09/25/2021', '10/02/2021', '10/08/2021', '11/06/2021', '11/20/2021', '11/27/2021']","['LIU', 'Texas St.', 'Texas Tech', 'Central Mich.', 'Fla. Atlantic', 'Charlotte', 'Old Dominion', 'North Texas', 'Southern Miss.']","[67.0, 79.0, 71.0, 175.0, 79.0, 201.0, 65.0, 79.0, 155.0]"
2169.0,366.0,Kris Mitchell,FIU,231,2021-22,2,"[5, 6]","['10/02/2021', '10/08/2021']","['Fla. Atlantic', 'Charlotte']","[68.0, 50.0]"
3023.0,512.0,Randall St. Felix,FIU,231,2021-22,1,[7],['10/23/2021'],['Western Ky.'],[104.0]
1176.0,213.0,Ontaria Wilson,Florida St.,234,2021-22,4,"[3, 10, 11, 12]","['09/18/2021', '11/13/2021', '11/20/2021', '11/27/2021']","['Wake Forest', 'Miami (FL)', 'Boston College', 'Florida']","[91.0, 52.0, 60.0, 50.0]"
3023.0,512.0,Malik McClain,Florida St.,234,2021-22,1,[7],['10/23/2021'],['Massachusetts'],[51.0]
3023.0,512.0,Camren McDonald,Florida St.,234,2021-22,1,[11],['11/20/2021'],['Boston College'],[54.0]
3023.0,512.0,Lawrance Toafili,Florida St.,234,2021-22,1,[8],['10/30/2021'],['Clemson'],[75.0]
1593.0,281.0,Andrew Parchment,Florida St.,234,2021-22,3,"[4, 7, 12]","['09/25/2021', '10/23/2021', '11/27/2021']","['Louisville', 'Massachusetts', 'Florida']","[86.0, 65.0, 53.0]"
3023.0,512.0,Treshaun Ward,Florida St.,234,2021-22,1,[10],['11/13/2021'],['Miami (FL)'],[56.0]
2169.0,366.0,Ja'Khi Douglas,Florida St.,234,2021-22,2,"[1, 10]","['09/05/2021', '11/13/2021']","['Notre Dame', 'Miami (FL)']","[80.0, 90.0]"
2169.0,366.0,Keyshawn Helton,Florida St.,234,2021-22,2,"[1, 6]","['09/05/2021', '10/09/2021']","['Notre Dame', 'North Carolina']","[53.0, 71.0]"
3023.0,512.0,Malik Davis,Florida,235,2021-22,1,[10],['11/13/2021'],['Samford'],[65.0]
1593.0,281.0,Kemore Gamble,Florida,235,2021-22,3,"[7, 10, 12]","['10/16/2021', '11/13/2021', '11/27/2021']","['LSU', 'Samford', 'Florida St.']","[64.0, 122.0, 80.0]"
2169.0,366.0,Nay'Quan Wright,Florida,235,2021-22,2,"[6, 10]","['10/09/2021', '11/13/2021']","['Vanderbilt', 'Samford']","[57.0, 53.0]"
2169.0,366.0,Xzavier Henderson,Florida,235,2021-22,2,"[2, 10]","['09/11/2021', '11/13/2021']","['South Fla.', 'Samford']","[68.0, 60.0]"
3023.0,512.0,Keon Zipperer,Florida,235,2021-22,1,[3],['09/18/2021'],['Alabama'],[51.0]
3023.0,512.0,Marcus Burke,Florida,235,2021-22,1,[9],['11/06/2021'],['South Carolina'],[73.0]
611.0,110.0,Justin Shorter,Florida,235,2021-22,6,"[4, 7, 8, 9, 10, 13]","['09/25/2021', '10/16/2021', '10/30/2021', '11/06/2021', '11/13/2021', '12/23/2021']","['Tennessee', 'LSU', 'Georgia', 'South Carolina', 'Samford', 'UCF']","[54.0, 113.0, 50.0, 92.0, 93.0, 54.0]"
2169.0,366.0,Dameon Pierce,Florida,235,2021-22,2,"[6, 7]","['10/09/2021', '10/16/2021']","['Vanderbilt', 'LSU']","[61.0, 55.0]"
861.0,158.0,Jacob Copeland,Florida,235,2021-22,5,"[2, 5, 6, 7, 11]","['09/11/2021', '10/02/2021', '10/09/2021', '10/16/2021', '11/20/2021']","['South Fla.', 'Kentucky', 'Vanderbilt', 'LSU', 'Missouri']","[175.0, 59.0, 79.0, 53.0, 102.0]"
1176.0,213.0,Khaleb Hood,Ga. Southern,253,2021-22,4,"[6, 8, 9, 10]","['10/09/2021', '10/30/2021', '11/06/2021', '11/13/2021']","['Troy', 'Georgia St.', 'Coastal Carolina', 'Texas St.']","[56.0, 107.0, 66.0, 61.0]"
3023.0,512.0,Gerald Green,Ga. Southern,253,2021-22,1,[2],['09/11/2021'],['Fla. Atlantic'],[55.0]
2169.0,366.0,Derwin Burgess Jr.,Ga. Southern,253,2021-22,2,"[6, 10]","['10/09/2021', '11/13/2021']","['Troy', 'Texas St.']","[76.0, 134.0]"
3023.0,512.0,Logan Wright,Ga. Southern,253,2021-22,1,[4],['09/25/2021'],['Louisiana'],[85.0]
1593.0,281.0,Amare Jones,Ga. Southern,253,2021-22,3,"[7, 8, 12]","['10/14/2021', '10/30/2021', '11/27/2021']","['South Alabama', 'Georgia St.', 'App State']","[90.0, 67.0, 56.0]"
3023.0,512.0,Tailique Williams,Georgia St.,254,2021-22,1,[5],['10/02/2021'],['App State'],[66.0]
1593.0,281.0,Sam Pinckney,Georgia St.,254,2021-22,3,"[5, 10, 12]","['10/02/2021', '11/13/2021', '11/27/2021']","['App State', 'Coastal Carolina', 'Troy']","[51.0, 63.0, 51.0]"
1176.0,213.0,Jamari Thrash,Georgia St.,254,2021-22,4,"[1, 3, 7, 11]","['09/04/2021', '09/18/2021', '10/23/2021', '11/20/2021']","['Army West Point', 'Charlotte', 'Texas St.', 'Arkansas St.']","[87.0, 62.0, 74.0, 103.0]"
2169.0,366.0,Ja'Cyais Credle,Georgia St.,254,2021-22,2,"[3, 6]","['09/18/2021', '10/09/2021']","['Charlotte', 'ULM']","[61.0, 130.0]"
2169.0,366.0,Aubry Payne,Georgia St.,254,2021-22,2,"[6, 13]","['10/09/2021', '12/25/2021']","['ULM', 'Ball St.']","[58.0, 109.0]"
1176.0,213.0,Roger Carter,Georgia St.,254,2021-22,4,"[4, 8, 9, 10]","['09/25/2021', '10/30/2021', '11/04/2021', '11/13/2021']","['Auburn', 'Ga. Southern', 'Louisiana', 'Coastal Carolina']","[51.0, 59.0, 76.0, 70.0]"
1176.0,213.0,Malachi Carter,Georgia Tech,255,2021-22,4,"[1, 5, 6, 8]","['09/04/2021', '10/02/2021', '10/09/2021', '11/06/2021']","['NIU', 'Pittsburgh', 'Duke', 'Miami (FL)']","[92.0, 73.0, 78.0, 50.0]"
1176.0,213.0,Kyric McGowan,Georgia Tech,255,2021-22,4,"[2, 3, 7, 12]","['09/11/2021', '09/18/2021', '10/30/2021', '10/23/2021']","['Kennesaw St.', 'Clemson', 'Virginia Tech', 'Virginia']","[91.0, 82.0, 53.0, 86.0]"
1593.0,281.0,Adonicas Sanders,Georgia Tech,255,2021-22,3,"[6, 7, 12]","['10/09/2021', '10/30/2021', '10/23/2021']","['Duke', 'Virginia Tech', 'Virginia']","[73.0, 64.0, 79.0]"
3023.0,512.0,Malik Rutherford,Georgia Tech,255,2021-22,1,[5],['10/02/2021'],['Pittsburgh'],[62.0]
1593.0,281.0,Jahmyr Gibbs,Georgia Tech,255,2021-22,3,"[5, 6, 8]","['10/02/2021', '10/09/2021', '11/06/2021']","['Pittsburgh', 'Duke', 'Miami (FL)']","[125.0, 82.0, 72.0]"
1176.0,213.0,Jermaine Burton,Georgia,257,2021-22,4,"[2, 3, 9, 14]","['09/11/2021', '09/18/2021', '11/06/2021', '12/31/2021']","['UAB', 'South Carolina', 'Missouri', 'Michigan']","[92.0, 70.0, 76.0, 57.0]"
3023.0,512.0,Kearis Jackson,Georgia,257,2021-22,1,[8],['10/30/2021'],['Florida'],[59.0]
2169.0,366.0,Ladd McConkey,Georgia,257,2021-22,2,"[4, 6]","['09/25/2021', '10/09/2021']","['Vanderbilt', 'Auburn']","[62.0, 135.0]"
3023.0,512.0,Arian Smith,Georgia,257,2021-22,1,[2],['09/11/2021'],['UAB'],[61.0]
3023.0,512.0,George Pickens,Georgia,257,2021-22,1,[15],['01/10/2022'],['Alabama'],[52.0]
1593.0,281.0,Adonai Mitchell,Georgia,257,2021-22,3,"[3, 10, 15]","['09/18/2021', '11/13/2021', '01/10/2022']","['South Carolina', 'Tennessee', 'Alabama']","[77.0, 65.0, 50.0]"
3023.0,512.0,James Cook,Georgia,257,2021-22,1,[14],['12/31/2021'],['Michigan'],[112.0]
408.0,77.0,Brock Bowers,Georgia,257,2021-22,7,"[2, 3, 4, 7, 12, 13, 14]","['09/11/2021', '09/18/2021', '09/25/2021', '10/16/2021', '11/27/2021', '12/04/2021', '12/31/2021']","['UAB', 'South Carolina', 'Vanderbilt', 'Kentucky', 'Georgia Tech', 'Alabama', 'Michigan']","[107.0, 53.0, 69.0, 101.0, 100.0, 139.0, 55.0]"
1176.0,213.0,Jared Smart,Hawaii,277,2021-22,4,"[2, 5, 9, 13]","['09/04/2021', '09/25/2021', '10/30/2021', '11/27/2021']","['Portland St.', 'New Mexico St.', 'Utah St.', 'Wyoming']","[96.0, 60.0, 58.0, 58.0]"
408.0,77.0,Nick Mardner,Hawaii,277,2021-22,7,"[2, 3, 4, 5, 8, 11, 12]","['09/04/2021', '09/11/2021', '09/18/2021', '09/25/2021', '10/23/2021', '11/13/2021', '11/20/2021']","['Portland St.', 'Oregon St.', 'San Jose St.', 'New Mexico St.', 'New Mexico St.', 'UNLV', 'Colorado St.']","[97.0, 110.0, 97.0, 120.0, 81.0, 139.0, 97.0]"
151.0,30.0,Calvin Turner Jr,Hawaii,277,2021-22,9,"[1, 2, 3, 4, 5, 7, 9, 12, 13]","['08/28/2021', '09/04/2021', '09/11/2021', '09/18/2021', '09/25/2021', '10/16/2021', '10/30/2021', '11/20/2021', '11/27/2021']","['UCLA', 'Portland St.', 'Oregon St.', 'San Jose St.', 'New Mexico St.', 'Nevada', 'Utah St.', 'Colorado St.', 'Wyoming']","[50.0, 82.0, 106.0, 56.0, 66.0, 83.0, 110.0, 94.0, 90.0]"
3023.0,512.0,Dae Dae Hunter,Hawaii,277,2021-22,1,[3],['09/11/2021'],['Oregon St.'],[83.0]
2169.0,366.0,Dedrick Parson,Hawaii,277,2021-22,2,"[8, 9]","['10/23/2021', '10/30/2021']","['New Mexico St.', 'Utah St.']","[54.0, 115.0]"
3023.0,512.0,Zion Bowens,Hawaii,277,2021-22,1,[12],['11/20/2021'],['Colorado St.'],[172.0]
3023.0,512.0,Steven Fiso,Hawaii,277,2021-22,1,[13],['11/27/2021'],['Wyoming'],[51.0]
35.0,11.0,Nathaniel Dell,Houston,288,2021-22,11,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14]","['09/04/2021', '09/11/2021', '09/18/2021', '10/01/2021', '10/07/2021', '10/30/2021', '11/06/2021', '11/19/2021', '11/27/2021', '12/04/2021', '12/28/2021']","['Texas Tech', 'Rice', 'Grambling', 'Tulsa', 'Tulane', 'SMU', 'South Fla.', 'Memphis', 'UConn', 'Cincinnati', 'Auburn']","[80.0, 87.0, 134.0, 82.0, 53.0, 165.0, 164.0, 100.0, 62.0, 152.0, 150.0]"
2169.0,366.0,KeSean Carter,Houston,288,2021-22,2,"[6, 9]","['10/07/2021', '11/06/2021']","['Tulane', 'South Fla.']","[69.0, 123.0]"
1176.0,213.0,Jeremy Singleton,Houston,288,2021-22,4,"[6, 8, 11, 12]","['10/07/2021', '10/30/2021', '11/19/2021', '11/27/2021']","['Tulane', 'SMU', 'Memphis', 'UConn']","[62.0, 93.0, 80.0, 100.0]"
3023.0,512.0,Jaylen Erwin,Houston,288,2021-22,1,[10],['11/13/2021'],['Temple'],[51.0]
3023.0,512.0,Seth Green,Houston,288,2021-22,1,[10],['11/13/2021'],['Temple'],[74.0]
2169.0,366.0,Marcus Jones,Houston,288,2021-22,2,"[2, 4]","['09/11/2021', '09/25/2021']","['Rice', 'Navy']","[51.0, 58.0]"
2169.0,366.0,Christian Trahan,Houston,288,2021-22,2,"[4, 7]","['09/25/2021', '10/23/2021']","['Navy', 'East Carolina']","[65.0, 68.0]"
3023.0,512.0,Alton McCaskill,Houston,288,2021-22,1,[2],['09/11/2021'],['Rice'],[51.0]
861.0,158.0,Jake Herslow,Houston,288,2021-22,5,"[3, 8, 12, 13, 14]","['09/18/2021', '10/30/2021', '11/27/2021', '12/04/2021', '12/28/2021']","['Grambling', 'SMU', 'UConn', 'Cincinnati', 'Auburn']","[57.0, 63.0, 111.0, 57.0, 65.0]"
1593.0,281.0,Isaiah Williams,Illinois,301,2021-22,3,"[2, 9, 12]","['09/04/2021', '10/30/2021', '11/27/2021']","['UTSA', 'Rutgers', 'Northwestern']","[101.0, 67.0, 113.0]"
3023.0,512.0,Daniel Barker,Illinois,301,2021-22,1,[2],['09/04/2021'],['UTSA'],[74.0]
3023.0,512.0,Chase Brown,Illinois,301,2021-22,1,[4],['09/17/2021'],['Maryland'],[54.0]
2169.0,366.0,Casey Washington,Illinois,301,2021-22,2,"[11, 12]","['11/20/2021', '11/27/2021']","['Iowa', 'Northwestern']","[61.0, 68.0]"
3023.0,512.0,Miles Marshall,Indiana,306,2021-22,1,[4],['09/25/2021'],['Western Ky.'],[64.0]
3023.0,512.0,D.J. Matthews Jr.,Indiana,306,2021-22,1,[3],['09/18/2021'],['Cincinnati'],[120.0]
861.0,158.0,Peyton Hendershot,Indiana,306,2021-22,5,"[3, 4, 5, 8, 12]","['09/18/2021', '09/25/2021', '10/02/2021', '10/30/2021', '11/27/2021']","['Cincinnati', 'Western Ky.', 'Penn St.', 'Maryland', 'Purdue']","[60.0, 100.0, 88.0, 106.0, 51.0]"
3023.0,512.0,AJ Barner,Indiana,306,2021-22,1,[2],['09/11/2021'],['Idaho'],[76.0]
861.0,158.0,Ty Fryfogle,Indiana,306,2021-22,5,"[1, 4, 6, 8, 10]","['09/04/2021', '09/25/2021', '10/16/2021', '10/30/2021', '11/13/2021']","['Iowa', 'Western Ky.', 'Michigan St.', 'Maryland', 'Rutgers']","[84.0, 98.0, 65.0, 78.0, 51.0]"
2169.0,366.0,Tarique Milton,Iowa St.,311,2021-22,2,"[8, 9]","['10/30/2021', '11/06/2021']","['West Virginia', 'Texas']","[68.0, 64.0]"
3023.0,512.0,Joe Scates,Iowa St.,311,2021-22,1,[3],['09/18/2021'],['UNLV'],[54.0]
2169.0,366.0,Chase Allen,Iowa St.,311,2021-22,2,"[4, 12]","['09/25/2021', '11/26/2021']","['Baylor', 'TCU']","[98.0, 55.0]"
3023.0,512.0,Darren Wilson,Iowa St.,311,2021-22,1,[2],['09/11/2021'],['Iowa'],[56.0]
2169.0,366.0,Jaylin Noel,Iowa St.,311,2021-22,2,"[10, 13]","['11/13/2021', '12/29/2021']","['Texas Tech', 'Clemson']","[65.0, 54.0]"
254.0,47.0,Charlie Kolar,Iowa St.,311,2021-22,8,"[3, 4, 5, 7, 9, 10, 11, 12]","['09/18/2021', '09/25/2021', '10/02/2021', '10/23/2021', '11/06/2021', '11/13/2021', '11/20/2021', '11/26/2021']","['UNLV', 'Baylor', 'Kansas', 'Oklahoma St.', 'Texas', 'Texas Tech', 'Oklahoma', 'TCU']","[69.0, 71.0, 64.0, 69.0, 72.0, 76.0, 152.0, 65.0]"
3023.0,512.0,Breece Hall,Iowa St.,311,2021-22,1,[4],['09/25/2021'],['Baylor'],[51.0]
254.0,47.0,Xavier Hutchinson,Iowa St.,311,2021-22,8,"[1, 3, 5, 7, 8, 9, 10, 12]","['09/04/2021', '09/18/2021', '10/02/2021', '10/23/2021', '10/30/2021', '11/06/2021', '11/13/2021', '11/26/2021']","['UNI', 'UNLV', 'Kansas', 'Oklahoma St.', 'West Virginia', 'Texas', 'Texas Tech', 'TCU']","[88.0, 133.0, 96.0, 125.0, 51.0, 96.0, 112.0, 107.0]"
1593.0,281.0,Keagan Johnson,Iowa,312,2021-22,3,"[4, 7, 9]","['09/25/2021', '10/16/2021', '11/06/2021']","['Colorado St.', 'Purdue', 'Northwestern']","[92.0, 50.0, 68.0]"
611.0,110.0,Sam LaPorta,Iowa,312,2021-22,6,"[1, 3, 7, 12, 13, 14]","['09/04/2021', '09/18/2021', '10/16/2021', '11/26/2021', '12/04/2021', '01/01/2022']","['Indiana', 'Kent St.', 'Purdue', 'Nebraska', 'Michigan', 'Kentucky']","[83.0, 65.0, 61.0, 61.0, 62.0, 122.0]"
3023.0,512.0,Tyler Goodson,Iowa,312,2021-22,1,[5],['10/01/2021'],['Maryland'],[85.0]
3023.0,512.0,Charlie Jones,Iowa,312,2021-22,1,[10],['11/13/2021'],['Minnesota'],[106.0]
