Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Total Tackles For Loss
843.0,127.0,Adam Shibley,Michigan,418,2020-21,1,[7],['11/21/2020'],['Rutgers'],[2.0]
165.0,20.0,Christopher Hinton,Michigan,418,2020-21,2,"[3, 7]","['11/22/2020', '11/21/2020']","['Rutgers', 'Rutgers']","[2.0, 2.0]"
843.0,127.0,Carlo Kemp,Michigan,418,2020-21,1,[5],['10/24/2020'],['Minnesota'],[2.0]
843.0,127.0,DQ Thomas,Middle Tenn.,419,2020-21,1,[9],['11/21/2020'],['Troy'],[2.0]
165.0,20.0,Cody Smith,Middle Tenn.,419,2020-21,2,"[6, 7]","['10/17/2020', '10/24/2020']","['North Texas', 'Rice']","[2.0, 3.0]"
843.0,127.0,Gregory Grate,Middle Tenn.,419,2020-21,1,[6],['10/17/2020'],['North Texas'],[2.0]
843.0,127.0,Decorian Patterson,Middle Tenn.,419,2020-21,1,[2],['09/19/2020'],['Troy'],[2.5]
843.0,127.0,Boye Mafe,Minnesota,428,2020-21,1,[7],['11/07/2020'],['Illinois'],[2.0]
165.0,20.0,Marquiss Spencer,Mississippi St.,430,2020-21,2,"[1, 2]","['09/26/2020', '10/10/2020']","['LSU', 'Kentucky']","[2.0, 2.5]"
843.0,127.0,Aaron Odom,Mississippi St.,430,2020-21,1,[11],['12/31/2020'],['Tulsa'],[2.0]
843.0,127.0,Lakia Henry,Ole Miss,433,2020-21,1,[6],['10/31/2020'],['Vanderbilt'],[2.0]
165.0,20.0,Sam Williams,Ole Miss,433,2020-21,2,"[3, 5]","['10/10/2020', '10/24/2020']","['Alabama', 'Auburn']","[2.0, 3.0]"
843.0,127.0,Ryder Anderson,Ole Miss,433,2020-21,1,[10],['01/02/2021'],['Indiana'],[2.0]
843.0,127.0,Isaiah McGuire,Missouri,434,2020-21,1,[10],['12/19/2020'],['Mississippi St.'],[2.0]
843.0,127.0,Nick Bolton,Missouri,434,2020-21,1,[8],['11/21/2020'],['South Carolina'],[2.0]
165.0,20.0,Martez Manuel,Missouri,434,2020-21,2,"[1, 7]","['09/26/2020', '12/12/2020']","['Alabama', 'Georgia']","[3.5, 2.0]"
29.0,4.0,Tomon Fox,North Carolina,457,2020-21,3,"[1, 2, 4]","['09/12/2020', '10/03/2020', '10/24/2020']","['Syracuse', 'Boston College', 'NC State']","[2.0, 2.5, 2.0]"
843.0,127.0,Chazz Surratt,North Carolina,457,2020-21,1,[7],['11/14/2020'],['Wake Forest'],[2.0]
843.0,127.0,Jeremiah Gemmel,North Carolina,457,2020-21,1,[9],['12/12/2020'],['Miami (FL)'],[2.5]
843.0,127.0,Chris Collins,North Carolina,457,2020-21,1,[6],['11/07/2020'],['Duke'],[2.0]
843.0,127.0,Raymond Vohasek,North Carolina,457,2020-21,1,[11],['12/05/2020'],['Western Caro.'],[2.0]
843.0,127.0,Patrice Rene,North Carolina,457,2020-21,1,[6],['11/07/2020'],['Duke'],[2.0]
843.0,127.0,Tomari Fox,North Carolina,457,2020-21,1,[1],['09/12/2020'],['Syracuse'],[2.0]
843.0,127.0,Ja'Qurious Conley,North Carolina,457,2020-21,1,[9],['12/12/2020'],['Miami (FL)'],[2.0]
843.0,127.0,Don Chapman,North Carolina,457,2020-21,1,[5],['10/31/2020'],['Virginia'],[2.0]
843.0,127.0,Kaimon Rucker,North Carolina,457,2020-21,1,[11],['12/05/2020'],['Western Caro.'],[2.0]
843.0,127.0,Nafees Lyon,Charlotte,458,2020-21,1,[1],['09/12/2020'],['App State'],[2.0]
843.0,127.0,Romeo McKnight,Charlotte,458,2020-21,1,[2],['10/03/2020'],['Fla. Atlantic'],[2.0]
843.0,127.0,Will Honas,Nebraska,463,2020-21,1,[1],['10/24/2020'],['Ohio St.'],[2.0]
843.0,127.0,JoJo Domann,Nebraska,463,2020-21,1,[6],['11/14/2020'],['Penn St.'],[2.0]
843.0,127.0,Marquel Dismuke,Nebraska,463,2020-21,1,[2],['11/27/2020'],['Iowa'],[2.0]
843.0,127.0,Eliel Ehimare,UNLV,465,2020-21,1,[3],['10/31/2020'],['Nevada'],[2.0]
843.0,127.0,Adam Plant Jr.,UNLV,465,2020-21,1,[4],['10/24/2020'],['San Diego St.'],[2.0]
843.0,127.0,Kolo Uasike,UNLV,465,2020-21,1,[1],['12/12/2020'],['Hawaii'],[2.0]
843.0,127.0,Jacoby Windmon,UNLV,465,2020-21,1,[2],['11/07/2020'],['Fresno St.'],[2.5]
843.0,127.0,Daniel Grzesiak,Nevada,466,2020-21,1,[2],['12/05/2020'],['Fresno St.'],[2.0]
843.0,127.0,Trevor Price,Nevada,466,2020-21,1,[9],['12/22/2020'],['Tulane'],[2.0]
843.0,127.0,Dom Peterson,Nevada,466,2020-21,1,[7],['11/21/2020'],['San Diego St.'],[3.0]
843.0,127.0,Tristan Nichols,Nevada,466,2020-21,1,[9],['12/22/2020'],['Tulane'],[2.0]
843.0,127.0,Lawson Hall,Nevada,466,2020-21,1,[9],['12/22/2020'],['Tulane'],[2.0]
843.0,127.0,Sam Hammond,Nevada,466,2020-21,1,[4],['10/24/2020'],['Wyoming'],[2.5]
843.0,127.0,Trevor Brohard,New Mexico St.,472,2020-21,1,[1],['02/21/2021'],['Tarleton St.'],[2.0]
843.0,127.0,Donavan King,New Mexico St.,472,2020-21,1,[2],['03/07/2021'],['Utah Tech'],[2.0]
165.0,20.0,Joey Noble,New Mexico,473,2020-21,2,"[2, 6]","['12/12/2020', '11/14/2020']","['Fresno St.', 'Nevada']","[2.0, 2.0]"
843.0,127.0,Ben Gansallo,New Mexico,473,2020-21,1,[2],['12/12/2020'],['Fresno St.'],[2.0]
843.0,127.0,Kameron Miller,New Mexico,473,2020-21,1,[2],['12/12/2020'],['Fresno St.'],[2.5]
843.0,127.0,Isaiah Moore,NC State,490,2020-21,1,[9],['11/21/2020'],['Liberty'],[2.0]
843.0,127.0,Alim McNeill,NC State,490,2020-21,1,[2],['09/19/2020'],['Wake Forest'],[2.0]
843.0,127.0,Payton Wilson,NC State,490,2020-21,1,[11],['12/05/2020'],['Georgia Tech'],[2.5]
843.0,127.0,Terrell Dawkins,NC State,490,2020-21,1,[8],['11/14/2020'],['Florida St.'],[2.0]
843.0,127.0,Daniel Joseph,NC State,490,2020-21,1,[10],['11/28/2020'],['Syracuse'],[3.0]
843.0,127.0,Grayson Murphy,North Texas,497,2020-21,1,[8],['11/21/2020'],['Rice'],[2.0]
165.0,20.0,Dion Novil,North Texas,497,2020-21,2,"[5, 8]","['10/17/2020', '11/21/2020']","['Middle Tenn.', 'Rice']","[2.0, 5.0]"
843.0,127.0,Larry Nixon III,North Texas,497,2020-21,1,[2],['09/19/2020'],['SMU'],[2.0]
843.0,127.0,Kevin Pointer,ULM,498,2020-21,1,[10],['11/28/2020'],['Louisiana'],[2.5]
165.0,20.0,Ty Shelby,ULM,498,2020-21,2,"[2, 5]","['09/19/2020', '10/10/2020']","['Texas St.', 'Liberty']","[2.0, 3.0]"
843.0,127.0,Austin Hawley,ULM,498,2020-21,1,[9],['12/05/2020'],['Arkansas St.'],[2.0]
29.0,4.0,Traveion Webster,ULM,498,2020-21,3,"[6, 8, 9]","['10/24/2020', '11/07/2020', '12/05/2020']","['South Alabama', 'Georgia St.', 'Arkansas St.']","[2.0, 2.0, 2.0]"
843.0,127.0,Devonte O'Malley,NIU,503,2020-21,1,[7],['12/12/2020'],['Eastern Mich.'],[2.0]
843.0,127.0,Adetomiwa Adebawore,Northwestern,509,2020-21,1,[3],['12/12/2020'],['Illinois'],[2.0]
843.0,127.0,Jake Saunders,Northwestern,509,2020-21,1,[8],['12/19/2020'],['Ohio St.'],[2.0]
165.0,20.0,Earnest Brown IV,Northwestern,509,2020-21,2,"[6, 8]","['11/07/2020', '12/19/2020']","['Nebraska', 'Ohio St.']","[2.0, 2.0]"
165.0,20.0,Blake Gallagher,Northwestern,509,2020-21,2,"[5, 6]","['11/28/2020', '11/07/2020']","['Michigan St.', 'Nebraska']","[3.0, 2.0]"
843.0,127.0,Eku Leota,Northwestern,509,2020-21,1,[4],['11/14/2020'],['Purdue'],[2.0]
843.0,127.0,Paddy Fisher,Northwestern,509,2020-21,1,[1],['11/21/2020'],['Wisconsin'],[2.0]
165.0,20.0,Adetokunbo Ogundeji,Notre Dame,513,2020-21,2,"[5, 10]","['11/27/2020', '10/10/2020']","['North Carolina', 'Florida St.']","[2.0, 2.0]"
843.0,127.0,Kurt Hinish,Notre Dame,513,2020-21,1,[14],['09/12/2020'],['Duke'],[2.0]
843.0,127.0,Drew White,Notre Dame,513,2020-21,1,[5],['11/27/2020'],['North Carolina'],[2.0]
165.0,20.0,Bo Bauer,Notre Dame,513,2020-21,2,"[6, 10]","['12/05/2020', '10/10/2020']","['Syracuse', 'Florida St.']","[2.0, 2.0]"
3.0,1.0,Jeremiah Owusu-Koramoah,Notre Dame,513,2020-21,5,"[9, 10, 11, 12, 14]","['10/17/2020', '10/10/2020', '11/07/2020', '12/19/2020', '09/12/2020']","['Louisville', 'Florida St.', 'Clemson', 'Clemson', 'Duke']","[2.0, 2.0, 2.5, 2.0, 2.0]"
165.0,20.0,Jack Kiser,Notre Dame,513,2020-21,2,"[7, 8]","['09/19/2020', '09/19/2020']","['South Fla.', 'South Fla.']","[2.0, 2.0]"
843.0,127.0,Kyle Hamilton,Notre Dame,513,2020-21,1,[3],['10/31/2020'],['Georgia Tech'],[2.0]
165.0,20.0,Alexander Ehrensberger,Notre Dame,513,2020-21,2,"[7, 8]","['09/19/2020', '09/19/2020']","['South Fla.', 'South Fla.']","[2.0, 2.0]"
843.0,127.0,Daelin Hayes,Notre Dame,513,2020-21,1,[11],['11/07/2020'],['Clemson'],[2.0]
843.0,127.0,Tommy Togiai,Ohio St.,518,2020-21,1,[2],['10/31/2020'],['Penn St.'],[3.0]
843.0,127.0,Haskell Garrett,Ohio St.,518,2020-21,1,[6],['12/19/2020'],['Northwestern'],[2.0]
165.0,20.0,Justin Hilliard,Ohio St.,518,2020-21,2,"[6, 7]","['12/19/2020', '01/11/2021']","['Northwestern', 'Alabama']","[2.0, 2.0]"
843.0,127.0,Jeremiah Wood,Ohio,519,2020-21,1,[2],['11/04/2020'],['Central Mich.'],[2.0]
843.0,127.0,Austin Conrad,Ohio,519,2020-21,1,[1],['11/10/2020'],['Akron'],[2.0]
843.0,127.0,Calvin Bundage,Oklahoma St.,521,2020-21,1,[11],['09/26/2020'],['West Virginia'],[3.0]
843.0,127.0,Brock Martin,Oklahoma St.,521,2020-21,1,[4],['12/12/2020'],['Baylor'],[2.0]
843.0,127.0,Malcolm Rodriguez,Oklahoma St.,521,2020-21,1,[12],['09/19/2020'],['Tulsa'],[2.0]
843.0,127.0,Tre Sterling,Oklahoma St.,521,2020-21,1,[14],['12/29/2020'],['Miami (FL)'],[2.5]
843.0,127.0,Tanner McCalister,Oklahoma St.,521,2020-21,1,[10],['12/05/2020'],['TCU'],[2.0]
843.0,127.0,Tyren Irby,Oklahoma St.,521,2020-21,1,[3],['10/03/2020'],['Kansas'],[2.0]
843.0,127.0,Tyler Lacy,Oklahoma St.,521,2020-21,1,[8],['11/21/2020'],['Oklahoma'],[2.0]
843.0,127.0,Kolby Harvell-Peel,Oklahoma St.,521,2020-21,1,[4],['12/12/2020'],['Baylor'],[2.0]
843.0,127.0,Christian Holmes,Oklahoma St.,521,2020-21,1,[4],['12/12/2020'],['Baylor'],[2.0]
843.0,127.0,Isaiah Thomas,Oklahoma,522,2020-21,1,[8],['12/05/2020'],['Baylor'],[3.0]
843.0,127.0,Nik Bonitto,Oklahoma,522,2020-21,1,[6],['11/07/2020'],['Kansas'],[3.0]
843.0,127.0,Ronnie Perkins,Oklahoma,522,2020-21,1,[10],['12/19/2020'],['Iowa St.'],[2.5]
843.0,127.0,David Ugwoegbu,Oklahoma,522,2020-21,1,[4],['10/10/2020'],['Texas'],[2.0]
843.0,127.0,Omar Speights,Oregon St.,528,2020-21,1,[1],['11/21/2020'],['California'],[2.0]
843.0,127.0,Avery Roberts,Oregon St.,528,2020-21,1,[1],['11/21/2020'],['California'],[2.0]
843.0,127.0,Andrezj Hughes-Murray,Oregon St.,528,2020-21,1,[2],['11/27/2020'],['Oregon'],[3.5]
843.0,127.0,Kayvon Thibodeaux,Oregon,529,2020-21,1,[7],['01/02/2021'],['Iowa St.'],[2.0]
843.0,127.0,Mase Funa,Oregon,529,2020-21,1,[6],['11/21/2020'],['UCLA'],[2.0]
843.0,127.0,Noah Sewell,Oregon,529,2020-21,1,[2],['11/27/2020'],['Oregon St.'],[2.0]
843.0,127.0,Shane Simmons,Penn St.,539,2020-21,1,[8],['12/12/2020'],['Michigan St.'],[2.0]
165.0,20.0,Shaka Toney,Penn St.,539,2020-21,2,"[2, 3]","['11/21/2020', '10/24/2020']","['Iowa', 'Indiana']","[3.0, 2.0]"
843.0,127.0,Jayson Oweh,Penn St.,539,2020-21,1,[5],['11/07/2020'],['Maryland'],[2.0]
843.0,127.0,Brandon Smith,Penn St.,539,2020-21,1,[9],['12/19/2020'],['Illinois'],[3.0]
165.0,20.0,Phil Campbell,Pittsburgh,545,2020-21,2,"[6, 7]","['10/17/2020', '10/24/2020']","['Miami (FL)', 'Notre Dame']","[2.5, 2.0]"
165.0,20.0,Rashad Weaver,Pittsburgh,545,2020-21,2,"[10, 11]","['11/28/2020', '11/07/2020']","['Clemson', 'Florida St.']","[2.0, 2.0]"
843.0,127.0,Chase Pine,Pittsburgh,545,2020-21,1,[7],['10/24/2020'],['Notre Dame'],[2.0]
843.0,127.0,Patrick Jones II,Pittsburgh,545,2020-21,1,[10],['11/28/2020'],['Clemson'],[2.0]
843.0,127.0,Deslin Alexandre,Pittsburgh,545,2020-21,1,[8],['12/10/2020'],['Georgia Tech'],[2.0]
843.0,127.0,Cam Bright,Pittsburgh,545,2020-21,1,[9],['11/21/2020'],['Virginia Tech'],[3.0]
843.0,127.0,John Morgan III,Pittsburgh,545,2020-21,1,[6],['10/17/2020'],['Miami (FL)'],[2.0]
165.0,20.0,SirVocea Dennis,Pittsburgh,545,2020-21,2,"[5, 7]","['10/10/2020', '10/24/2020']","['Boston College', 'Notre Dame']","[4.5, 4.0]"
843.0,127.0,Calijah Kancey,Pittsburgh,545,2020-21,1,[2],['09/19/2020'],['Syracuse'],[2.5]
843.0,127.0,Dayon Hayes,Pittsburgh,545,2020-21,1,[1],['09/12/2020'],['Austin Peay'],[2.0]
843.0,127.0,Damar Hamlin,Pittsburgh,545,2020-21,1,[6],['10/17/2020'],['Miami (FL)'],[2.0]
843.0,127.0,Jaylan Alexander,Purdue,559,2020-21,1,[2],['12/05/2020'],['Nebraska'],[2.0]
843.0,127.0,Derrick Barnes,Purdue,559,2020-21,1,[3],['11/14/2020'],['Northwestern'],[2.5]
843.0,127.0,Branson Deen,Purdue,559,2020-21,1,[5],['11/28/2020'],['Rutgers'],[2.0]
843.0,127.0,Jack Sullivan,Purdue,559,2020-21,1,[2],['12/05/2020'],['Nebraska'],[2.0]
843.0,127.0,DaMarcus Mitchell,Purdue,559,2020-21,1,[3],['11/14/2020'],['Northwestern'],[3.0]
843.0,127.0,Trey Schuman,Rice,574,2020-21,1,[2],['10/24/2020'],['Middle Tenn.'],[3.0]
165.0,20.0,Mike Tverdov,Rutgers,587,2020-21,2,"[9, 10]","['12/12/2020', '12/18/2020']","['Maryland', 'Nebraska']","[3.0, 2.5]"
843.0,127.0,Mohamed Toure,Rutgers,587,2020-21,1,[4],['10/24/2020'],['Michigan St.'],[2.0]
843.0,127.0,Rashawn Battle,Rutgers,587,2020-21,1,[9],['12/12/2020'],['Maryland'],[2.0]
843.0,127.0,Julius Turner,Rutgers,587,2020-21,1,[1],['11/07/2020'],['Ohio St.'],[3.0]
165.0,20.0,Olakunle Fatukasi,Rutgers,587,2020-21,2,"[5, 6]","['11/22/2020', '10/31/2020']","['Michigan', 'Indiana']","[2.5, 2.5]"
165.0,20.0,Tyshon Fogg,Rutgers,587,2020-21,2,"[4, 10]","['10/24/2020', '12/18/2020']","['Michigan St.', 'Nebraska']","[2.0, 2.5]"
843.0,127.0,Michael Shawcroft,San Diego St.,626,2020-21,1,[6],['11/06/2020'],['San Jose St.'],[2.0]
843.0,127.0,Andrew Aleki,San Diego St.,626,2020-21,1,[7],['12/05/2020'],['Colorado St.'],[2.0]
165.0,20.0,Seyddrick Lakalaka,San Diego St.,626,2020-21,2,"[1, 3]","['11/14/2020', '10/24/2020']","['Hawaii', 'UNLV']","[2.5, 3.0]"
165.0,20.0,Caden McDonald,San Diego St.,626,2020-21,2,"[1, 3]","['11/14/2020', '10/24/2020']","['Hawaii', 'UNLV']","[3.0, 3.0]"
843.0,127.0,Jonah Tavai,San Diego St.,626,2020-21,1,[1],['11/14/2020'],['Hawaii'],[2.5]
165.0,20.0,Cameron Thomas,San Diego St.,626,2020-21,2,"[7, 8]","['12/05/2020', '11/28/2020']","['Colorado St.', 'Colorado']","[2.5, 3.0]"
843.0,127.0,Cedarious Barfield,San Diego St.,626,2020-21,1,[3],['10/24/2020'],['UNLV'],[2.0]
843.0,127.0,Christian Webb,San Jose St.,630,2020-21,1,[4],['11/14/2020'],['UNLV'],[2.0]
165.0,20.0,Viliami Fehoko,San Jose St.,630,2020-21,2,"[4, 5]","['11/14/2020', '11/06/2020']","['UNLV', 'San Diego St.']","[2.0, 2.0]"
843.0,127.0,Tre Webb,San Jose St.,630,2020-21,1,[6],['10/24/2020'],['Air Force'],[2.0]
165.0,20.0,Cade Hall,San Jose St.,630,2020-21,2,"[3, 4]","['12/11/2020', '11/14/2020']","['Nevada', 'UNLV']","[2.5, 4.0]"
165.0,20.0,Chris Henderson,South Alabama,646,2020-21,2,"[10, 11]","['11/21/2020', '11/28/2020']","['Georgia St.', 'Arkansas St.']","[2.0, 2.0]"
843.0,127.0,Jeremiah Littles,South Alabama,646,2020-21,1,[11],['11/28/2020'],['Arkansas St.'],[3.0]
843.0,127.0,Keir Thomas,South Carolina,648,2020-21,1,[4],['10/17/2020'],['Auburn'],[2.0]
843.0,127.0,Jaylan Foster,South Carolina,648,2020-21,1,[8],['11/21/2020'],['Missouri'],[2.0]
843.0,127.0,Kingsley Enagbare,South Carolina,648,2020-21,1,[1],['09/26/2020'],['Tennessee'],[2.5]
843.0,127.0,Ernest Jones,South Carolina,648,2020-21,1,[3],['10/10/2020'],['Vanderbilt'],[3.0]
843.0,127.0,Drew Mims,South Fla.,651,2020-21,1,[8],['11/27/2020'],['UCF'],[2.0]
843.0,127.0,Antonio Grier,South Fla.,651,2020-21,1,[3],['10/10/2020'],['East Carolina'],[2.0]
843.0,127.0,Dwayne Boyles,South Fla.,651,2020-21,1,[8],['11/27/2020'],['UCF'],[2.0]
843.0,127.0,Nick Figueroa,Southern California,657,2020-21,1,[4],['12/06/2020'],['Washington St.'],[3.0]
165.0,20.0,Drake Jackson,Southern California,657,2020-21,2,"[3, 5]","['11/14/2020', '12/12/2020']","['Arizona', 'UCLA']","[2.0, 2.5]"
165.0,20.0,Talanoa Hufanga,Southern California,657,2020-21,2,"[5, 6]","['12/12/2020', '12/18/2020']","['UCLA', 'Oregon']","[2.0, 2.0]"
843.0,127.0,Marlon Tuipulotu,Southern California,657,2020-21,1,[1],['11/07/2020'],['Arizona St.'],[2.0]
165.0,20.0,Trevor Denbow,SMU,663,2020-21,2,"[7, 8]","['10/31/2020', '11/07/2020']","['Navy', 'Temple']","[2.0, 2.0]"
843.0,127.0,Junior Aho,SMU,663,2020-21,1,[10],['11/28/2020'],['East Carolina'],[2.0]
843.0,127.0,Richard McBryde,SMU,663,2020-21,1,[7],['10/31/2020'],['Navy'],[2.0]
843.0,127.0,Chace Cromartie,SMU,663,2020-21,1,[7],['10/31/2020'],['Navy'],[2.0]
165.0,20.0,Elijah Chatman,SMU,663,2020-21,2,"[1, 3]","['09/05/2020', '09/26/2020']","['Texas St.', 'SFA']","[2.0, 2.0]"
843.0,127.0,Shaine Hailey,SMU,663,2020-21,1,[2],['09/19/2020'],['North Texas'],[2.0]
165.0,20.0,Delano Robinson,SMU,663,2020-21,2,"[5, 7]","['10/16/2020', '10/31/2020']","['Tulane', 'Navy']","[2.0, 2.0]"
843.0,127.0,Turner Coxe,SMU,663,2020-21,1,[9],['11/14/2020'],['Tulsa'],[2.0]
843.0,127.0,Hayes Maples,Southern Miss.,664,2020-21,1,[10],['11/21/2020'],['UTSA'],[2.5]
843.0,127.0,Natrone Brooks,Southern Miss.,664,2020-21,1,[9],['11/14/2020'],['Western Ky.'],[2.0]
843.0,127.0,Eriq Kitchen,Southern Miss.,664,2020-21,1,[9],['11/14/2020'],['Western Ky.'],[2.0]
843.0,127.0,Camron Harrell,Southern Miss.,664,2020-21,1,[8],['11/07/2020'],['North Ala.'],[2.0]
843.0,127.0,Santrell Latham,Southern Miss.,664,2020-21,1,[8],['11/07/2020'],['North Ala.'],[2.0]
843.0,127.0,Zach Portlock,Southern Miss.,664,2020-21,1,[9],['11/14/2020'],['Western Ky.'],[2.0]
843.0,127.0,Tahj Sykes,Southern Miss.,664,2020-21,1,[2],['09/19/2020'],['Louisiana Tech'],[2.0]
843.0,127.0,Gavin Graham,Texas St.,670,2020-21,1,[3],['09/19/2020'],['ULM'],[2.5]
843.0,127.0,Hal Vinson,Texas St.,670,2020-21,1,[3],['09/19/2020'],['ULM'],[2.0]
843.0,127.0,Jarron Morris,Texas St.,670,2020-21,1,[2],['09/12/2020'],['UTSA'],[2.0]
165.0,20.0,Christian Taylor,Texas St.,670,2020-21,2,"[5, 12]","['10/17/2020', '09/26/2020']","['South Alabama', 'Boston College']","[2.0, 2.0]"
843.0,127.0,Nico Ezidore,Texas St.,670,2020-21,1,[9],['11/21/2020'],['Arkansas St.'],[2.5]
843.0,127.0,Chauncey Manac,Louisiana,671,2020-21,1,[7],['10/31/2020'],['Texas St.'],[2.0]
843.0,127.0,Kam Pedescleaux,Louisiana,671,2020-21,1,[1],['09/12/2020'],['Iowa St.'],[2.0]
843.0,127.0,Zi'Yon Hill-Green,Louisiana,671,2020-21,1,[10],['11/28/2020'],['ULM'],[2.0]
843.0,127.0,Gabe Reid,Stanford,674,2020-21,1,[6],['12/19/2020'],['UCLA'],[3.0]
843.0,127.0,Stephen Herron,Stanford,674,2020-21,1,[6],['12/19/2020'],['UCLA'],[2.0]
843.0,127.0,Curtis Robinson,Stanford,674,2020-21,1,[2],['11/27/2020'],['California'],[2.0]
843.0,127.0,Thomas Schaffer,Stanford,674,2020-21,1,[2],['11/27/2020'],['California'],[2.0]
843.0,127.0,Marlowe Wax,Syracuse,688,2020-21,1,[10],['11/28/2020'],['NC State'],[2.5]
843.0,127.0,Cody Roscoe,Syracuse,688,2020-21,1,[3],['09/26/2020'],['Georgia Tech'],[2.0]
29.0,4.0,Geoffrey Cantin-Arku,Syracuse,688,2020-21,3,"[2, 9, 11]","['09/19/2020', '11/20/2020', '12/05/2020']","['Pittsburgh', 'Louisville', 'Notre Dame']","[2.0, 2.0, 2.0]"
843.0,127.0,McKinley Williams,Syracuse,688,2020-21,1,[6],['10/24/2020'],['Clemson'],[2.0]
843.0,127.0,Drew Tuazama,Syracuse,688,2020-21,1,[1],['09/12/2020'],['North Carolina'],[2.0]
843.0,127.0,Ja'Had Carter,Syracuse,688,2020-21,1,[10],['11/28/2020'],['NC State'],[2.0]
843.0,127.0,Josh Black,Syracuse,688,2020-21,1,[1],['09/12/2020'],['North Carolina'],[2.0]
843.0,127.0,Stefon Thompson,Syracuse,688,2020-21,1,[9],['11/20/2020'],['Louisville'],[4.0]
165.0,20.0,Arnold Ebiketie,Temple,690,2020-21,2,"[2, 4]","['10/17/2020', '10/31/2020']","['South Fla.', 'Tulane']","[3.5, 2.0]"
843.0,127.0,Evan Boozer,Temple,690,2020-21,1,[7],['11/21/2020'],['East Carolina'],[2.0]
843.0,127.0,Manny Walker,Temple,690,2020-21,1,[4],['10/31/2020'],['Tulane'],[2.0]
843.0,127.0,George Reid,Temple,690,2020-21,1,[2],['10/17/2020'],['South Fla.'],[2.0]
843.0,127.0,Kobe Wilson,Temple,690,2020-21,1,[7],['11/21/2020'],['East Carolina'],[2.0]
843.0,127.0,William Kwenkeu,Temple,690,2020-21,1,[5],['11/07/2020'],['SMU'],[2.0]
843.0,127.0,Quavaris Crouch,Tennessee,694,2020-21,1,[9],['12/12/2020'],['Vanderbilt'],[2.0]
843.0,127.0,Deandre Johnson,Tennessee,694,2020-21,1,[1],['09/26/2020'],['South Carolina'],[2.5]
29.0,4.0,Kivon Bennett,Tennessee,694,2020-21,3,"[4, 6, 8]","['10/17/2020', '11/07/2020', '11/21/2020']","['Kentucky', 'Arkansas', 'Auburn']","[2.0, 2.0, 3.0]"
29.0,4.0,Henry To'oTo'o,Tennessee,694,2020-21,3,"[3, 4, 6]","['10/10/2020', '10/17/2020', '11/07/2020']","['Georgia', 'Kentucky', 'Arkansas']","[2.0, 2.0, 2.0]"
843.0,127.0,Roman Harrison,Tennessee,694,2020-21,1,[3],['10/10/2020'],['Georgia'],[2.0]
843.0,127.0,Tyler Baron,Tennessee,694,2020-21,1,[1],['09/26/2020'],['South Carolina'],[2.0]
843.0,127.0,Bobby Brown III,Texas A&M,697,2020-21,1,[6],['11/07/2020'],['South Carolina'],[2.0]
843.0,127.0,Jayden Peevy,Texas A&M,697,2020-21,1,[6],['11/07/2020'],['South Carolina'],[2.0]
843.0,127.0,Demarvin Leal,Texas A&M,697,2020-21,1,[1],['09/26/2020'],['Vanderbilt'],[2.0]
843.0,127.0,Tyree Johnson,Texas A&M,697,2020-21,1,[10],['01/02/2021'],['North Carolina'],[2.0]
843.0,127.0,Buddy Johnson,Texas A&M,697,2020-21,1,[10],['01/02/2021'],['North Carolina'],[2.5]
843.0,127.0,Leon O'Neal,Texas A&M,697,2020-21,1,[1],['09/26/2020'],['Vanderbilt'],[2.0]
165.0,20.0,Garret Wallow,TCU,698,2020-21,2,"[8, 9]","['09/26/2020', '10/10/2020']","['Iowa St.', 'Kansas St.']","[2.0, 2.0]"
843.0,127.0,La'Kendrick VanZandt,TCU,698,2020-21,1,[11],['12/12/2020'],['Louisiana Tech'],[2.0]
843.0,127.0,Dee Winters,TCU,698,2020-21,1,[6],['11/28/2020'],['Kansas'],[3.5]
8.0,3.0,Khari Coleman,TCU,698,2020-21,4,"[3, 5, 6, 7]","['10/31/2020', '11/14/2020', '11/28/2020', '12/05/2020']","['Baylor', 'West Virginia', 'Kansas', 'Oklahoma St.']","[2.0, 2.0, 2.0, 2.0]"
29.0,4.0,Ochaun Mathis,TCU,698,2020-21,3,"[4, 5, 6]","['11/07/2020', '11/14/2020', '11/28/2020']","['Texas Tech', 'West Virginia', 'Kansas']","[3.0, 2.0, 2.0]"
843.0,127.0,Millard Bradford,TCU,698,2020-21,1,[6],['11/28/2020'],['Kansas'],[3.5]
843.0,127.0,Krishon Merriweather,Texas Tech,700,2020-21,1,[10],['12/05/2020'],['Kansas'],[2.0]
165.0,20.0,Eric Monroe,Texas Tech,700,2020-21,2,"[6, 10]","['10/31/2020', '12/05/2020']","['Oklahoma', 'Kansas']","[2.0, 2.0]"
843.0,127.0,Riko Jeffers,Texas Tech,700,2020-21,1,[5],['10/24/2020'],['West Virginia'],[2.5]
843.0,127.0,Thomas Leggett,Texas Tech,700,2020-21,1,[10],['12/05/2020'],['Kansas'],[2.0]
843.0,127.0,Tony Bradford Jr.,Texas Tech,700,2020-21,1,[10],['12/05/2020'],['Kansas'],[2.5]
843.0,127.0,Colin Schooler,Texas Tech,700,2020-21,1,[8],['11/14/2020'],['Baylor'],[2.0]
843.0,127.0,Joseph Ossai,Texas,703,2020-21,1,[9],['12/05/2020'],['Kansas St.'],[2.0]
